source,title,description,category,publishedAt
schweizer radio und fernsehen (srf),Das Neueste zur Coronakrise - Gesundheitsdirektoren-Konferenz will nur vorsichtig lockern,"In der Schweiz sollen keine Öffnungen vollzogen werden, wenn die meisten Richtwerte nicht erfüllt sind, so die GDK.",nation,2021-05-01T09:53:52Z
blick,Schweiz: Polizei löst Geburtstagsfeier auf,Die Freiburger Kantonspolizei hat in der Nacht auf Samstag in Villars-sur-Glâne FR eine Geburtstagsfeier mit über hundert Menschen aufgelöst. Die Party verstiess gegen die wegen der Corona-Pandemie geltenden Bestimmungen.,nation,2021-05-01T07:58:59Z
telebasel,Autolenker stürzt 60 Meter eine Böschung hinunter,"Ein Fahrzeuglenker überschlug sich mit seinem Auto in Himmelried mehrfach, als dieses die Böschung hinunter stürzte. Er wurde leicht verletzt.",nation,2021-05-01T07:57:08Z
20 minuten,Unsicherheit um Corona-Impfung – Junge fürchten um ihre Termine,"Im Kanton Basel-Stadt wird so schnell gegen Corona geimpft, dass schon die nächste Prioritätengruppe dran kommt. Der Fortschritt bringt aber auch Probleme mit sich. Schuld daran ist wahrscheinlich Unklarheit über Kontakt zu Risikogruppen.",nation,2021-05-01T07:48:19Z
20 minuten,Weiterer Rücktritt : Strafverfahren gegen Informationschef der Bundesanwaltschaft,"Nun ist auch André Marty, Ex-SRF-Korrespondent und Aushängeschild der Bundesanwaltschaft, zurückgetreten. Gegen ihn läuft ein Strafverfahren.",nation,2021-05-01T04:50:47Z
20 minuten,Rolle der Kinder in der Pandemie,"Die Taskforce kommt zum Schluss, dass Kinder das Coronavirus übertragen können. Das BAG hingegen stuft dies weiterhin als «selten» ein.",nation,2021-04-30T19:04:51Z
20 minuten,Dällikon ZH : Scheune auf Bauernhof steht in Vollbrand,Auf einem Bauernhof in Dällikon im Kanton Zürich brach am Freitagabend ein Brand aus.,nation,2021-04-30T18:02:40Z
20 minuten,Spreitenbach AG : Mann (33) setzt Falschmeldung ab und löst Polizei-Grosseinsatz aus,Am Freitag rückte die Aargauer Polizei zum Grosseinsatz. Ein psychisch beeinträchtigter Mann hatte sich in seiner Wohnung verschanzt.,nation,2021-04-30T16:41:58Z
blick,Moderna liefert eine halbe Million Corona-Impfdosen,"Während Pfizer/Biontech zuverlässig die Schweiz mit Corona-Impfstoff versorgt, war Moderna immer eher ein Sorgenkind. Die Impfdosen kamen in kleinerer Menge oder verspätet an. Jetzt aber liefert Moderna!",nation,2021-04-30T15:01:14Z
20 minuten,DNS-Spuren : Wolf aus Italien reisst Geiss in Appenzell,"Diesen Frühling wurde im Kanton Appenzell Innerrhoden eine Geiss durch einen Wolf getötet. Die Genanalyse ergab, dass der Wolf aus Italien stammt.",nation,2021-04-30T14:58:08Z
