source,title,description,category,publishedAt
20 Minuten,Per Zufall Brand von Patrouille entdeckt,"Polizisten entdeckten auf einer gewöhnlichen Patrouillenfahrt einen Brand und begannen gleich, diesen zu löschen.",nation,2021-05-29T14:21:46Z
BLICK,Lauterbrunnen BE: Polizei steht vor Tür von Alphornspieler Willi Michel,In Lauterbrunnen BE steht am Sonntagabend plötzlich die Polizei vor Willi Michels (75) Haustür. Zum Einsatz kam es aufgrund seines Alphorns.,nation,2021-05-29T13:52:08Z
BLICK,Bergung von abgestürztem Tiger-Kampfjet begonnen,"Auf der Melchsee-Frutt OW hat am Samstagmorgen die Bergung des Tiger-Kampfjets begonnen, der am Mittwoch abgestürzt war. Das Flugzeug musste zu diesem Zweck in drei Teile zertrennt werden. Diese gelangten per Helikopter und Lastwagen nach Buochs NW.",nation,2021-05-29T10:29:06Z
Schweizer Radio und Fernsehen (SRF),Treffen in Sotschi - Lukaschenko: Auf Tauchstation mit Putin,"Worüber Alexander Lukaschenko mit Wladimir Putin gesprochen hat, bleibt ihr Geheimnis. Ihre Freundschaft ist trügerisch.",nation,2021-05-29T09:52:00Z
BLICK,Schwellbrunn AR: Mann stürzt mit Geländewagen Böschung runter und läuft weg,"Am Freitagmorgen fand die Polizei in Schwellbrunn AR ein Geländewagen neben der Strasse, in der abfallenden Strassenböschung. Der Lenker verliess die Unfallstelle ohne Schadenregulierung.",nation,2021-05-29T06:23:20Z
Schweizer Radio und Fernsehen (SRF),Das Neueste zur Coronakrise - Hunderte protestieren in London gegen Impfungen und Lockdowns,In der Nähe des Parlaments protestierten Corona-Leugnern und Lockdown-Gegner gegen die staatlichen Restriktionen.,nation,2021-05-29T03:42:44Z
Schweizer Radio und Fernsehen (SRF),Überraschende Teilnehmerzahl - Tausende auf dem Velo an Demonstrationsumzug in der Stadt Zürich,"Auf Twitter warnte die Stadtpolizei vor Einschränkungen im Stadtverkehr, betroffen waren auch Tram- und Buslinien.",nation,2021-05-28T23:47:00Z
20 Minuten,Luzerner Grossstadträtin fordert Unisex-Toiletten und -Garderoben in Schulen,An der Kantonsschule Enge in Zürich gibt es sie schon: Unisex-Toiletten. Nun sollen auch an Stadtluzerner Schulen genderneutrale Toiletten sowie Garderoben zur Verfügung gestellt werden. Dies fordert SP-Grossstadträtin Regula Müller in einem Postulat.,nation,2021-05-28T19:12:06Z
Schweizer Radio und Fernsehen (SRF),Mit 137'000 Unterschriften - Gewerkschaftsbund reicht Initiative für 13. AHV-Rente ein,Der Schweizerische Gewerkschaftsbund SGB will mit der Initiative für bessere Renten kämpfen.,nation,2021-05-28T18:24:00Z
20 Minuten,Hitzkirch LU : Fische überleben Hausbrand - Katze nicht,"Am Donnerstagnachmittag kommt es zu einem Brand in Hitzkirch LU. Zwei Familien mussten evakuiert werden und blieben unverletzt. Während zehn Fische den Brand überstanden haben, überlebte eine Katze nicht.",nation,2021-05-28T14:16:27Z
