source,title,description,category,publishedAt
20 Minuten,Oberster Agent : Viola Amherd drängt Geheimdienstchef aus dem Amt,Jean-Philippe Gaudin war seit 2018 im Amt. In seine Dienstzeit fallen die Enthüllungen rund um die Crypto AG.,nation,2021-05-11T17:51:02Z
BLICK,Das Coronavirus ist laut der Taskforce auf dem Rückzug!,"Fallzahlen, Hospitalisationen, Intensivstation-Belegung, Todesfälle: Alle Covid-Indikatoren deuten laut der Taskforce derzeit darauf hin, dass sich die Situation entspannt.",nation,2021-05-11T17:36:00Z
BLICK,Nach Demo in Aarau: Stadtpräsident will Corona-Skeptiker anzeigen,Nach dem Zoff folgt der rechtliche Stunk: Am Samstag marschierten die Corona-Skeptiker in Aarau auf. Jetzt will die Stadt die Organisatoren der illegalen Demo anzeigen.,nation,2021-05-11T16:24:59Z
Telebasel,Regierung verstärkt Polizei-Präsenz am Basler Hafen,Die Regierung reagiert nach der Eskalation am Hafen. Mehr Polizeipräsenz und eine Absperrung der Uferstrasse Strasse für den motorisierten Verkehr sind die Antwort.,nation,2021-05-11T16:11:28Z
Schweizer Radio und Fernsehen (SRF),Valsertal - Verletzter Wolf in Graubünden erlegt,Der ältere Rüde wies eine starke Verletzung am Vorderbein auf. Zudem erlegte die Bündner Wildhut einen Biber.,nation,2021-05-11T14:15:00Z
20 Minuten,Lehrersuche in Simplon VS,"Weil sich bis anhin keine neue Lehrperson finden liess, startete die Schule Simplon am Wochenende einen Video-Aufruf. Dieser zeigt bereits Wirkung.",nation,2021-05-11T14:08:49Z
20 Minuten,Graubünden : Wolf und Biber geschossen,Im Kanton Graubünden wurden kürzlich ein Wolf und ein Biber durch die Wildhut erlegt. Beiden Tieren ging es gesundheitlich schlecht.,nation,2021-05-11T13:35:20Z
BLICK,Corona-Skeptiker-Demo in Aarau: Schüler lehnen sich gegen Querdenker auf,Mutige Aktion: Schüler und Lehrlinge formierten sich am Samstag in Aarau und setzten sich den Teilnehmern der Corona-Skeptiker-Demo mit Botschaften auf Kartonschildern zur Wehr. Dabei mussten sie Beschimpfungen über sich ergehen lassen.,nation,2021-05-11T12:13:08Z
BLICK,Megan Rohrer: Erstmals trans Person zum Bischof gewählt,"In den USA wurde erstmals eine trans Person zum Bischof gewählt. Megan Rohrer sagt, mit dem Schweizer Schutzpatron Niklaus von Flüe verwandt zu sein. Belegen lässt sich diese Aussage aber nicht.",nation,2021-05-11T09:39:11Z
BLICK,Flugzeugbergung: Piper steckt in 84 Metern Tiefe im Seegrund,"Am 25. Februar ist ein erster Versuch gescheitert, ein vor Staad SG abgestürztes Kleinflugzeug aus dem Bodensee zu ziehen. Die Front der Piper steckt in 84 Metern Tiefe im schlickigen Seegrund. Nun gibt es am Mittwoch einen zweiten Bergungsversuch.",nation,2021-05-11T09:16:00Z
