source,title,description,category,publishedAt
20 Minuten,R. S. (57) in Killwangen AG erstochen,Der 57-jährige R. S. wurde vor rund zwei Jahren in Killwangen erstochen. Seit Montag steht der mutmassliche Täter vor Gericht. Er beteuert seine Unschuld.,nation,2021-05-17T17:20:50Z
Telebasel,Demo-Bewilligungspraxis soll transparenter werden,"Jetzt meldet sie sich zu Wort: Nach etwas über 100 Tagen gibt Sicherheitsdirektorin erstmals Preis, wie sie mit Demonstrationen umgehen will.",nation,2021-05-17T15:31:06Z
20 Minuten,Drohende Konkurswelle : Fitnesscenter bleiben trotz Öffnung halb leer,In den Sportstudios kann wieder geschwitzt werden. Doch die grosse Kundschaft bleibt fern. Der Branchenverband rechnet im Sommer mit Pleiten – und hofft auf kulante Abonnentinnen und Abonnenten.,nation,2021-05-17T15:17:06Z
BLICK,Boni-Knatsch: Bundesrätin Simonetta Sommaruga nimmt sich SRG zur Brust,Trotz Krisenjahr kassieren die Chefs der SRG hohe Boni. Zum Ärger von Medienministerin Simonetta Sommaruga. Sie findet die Vergütungen «unsensibel». Und will sich die SRG-Verantwortlichen zur Brust nehmen.,nation,2021-05-17T14:58:37Z
BLICK,Basel-Stadt: Impftermine ab 16 Jahren freigeschaltet,Im Kanton Basel-Stadt werden bald Personen ab 16 Jahren gegen das Coronavirus geimpft. Die ersten Impftermine wurden am Montag vergeben.,nation,2021-05-17T14:47:24Z
BLICK,Schweiz gibt Gas: Alain Berset besucht Impfzentrum in Schaffhausen,Die Schweiz gibt beim Impfen gegen das Coronavirus mittlerweile Gas. Der Kanton Schaffhausen etwa impft seit dieser Woche alle Impfwilligen ab 16 Jahren. Bundesrat Alain Berset verschafft sich am Montag einen Eindruck vor Ort. Blick TV berichtet live ab 16.30 Uhr.,nation,2021-05-17T13:53:39Z
BLICK,Ehemaliger Gstaader Palace-Direktor Ernst Scherz ist tot,"Der ehemalige Direktor des Gstaader Luxushotels Palace, Ernst Andrea Scherz, ist im Alter von 81 Jahren nach längerer Krankheit verstorben. Das teilte das Haus am Montag mit.",nation,2021-05-17T13:08:45Z
BLICK,Neun Überholmanöver: Rumänen-Raser blochte durch Gotthard-Tunnel,"Ein Rumäne bolzte durch den Gotthard wie von der Tarantel gestochen. Angeblich weil er von einem Deutschen verfolgt wurde, überholte mehrere Male andere Autos. Jetzt kams zum Prozess.",nation,2021-05-17T12:44:50Z
BLICK,Kanton Bern schaltet weitere Impftermine auf,Im Kanton werden weitere Impftermine frei. Alle Interessierten können sich nun anmelden.,nation,2021-05-17T12:08:29Z
BLICK,Unbekannte zerstören in Buchs SG über 100 Regenbogenfahnen,Ausgerechnet am Tag gegen Queer-Feindlichkeit haben Unbekannte in Buchs SG über 100 Regenbogenfahnen von den Bäumen gerissen und zerstört.,nation,2021-05-17T11:55:12Z
