source,title,description,category,publishedAt
20 Minuten,Verlorene Portemonnaies - So ehrlich sind die Zürcherinnen und Zürcher,Wissenschaftler haben über 200 Portemonnaies in der Stadt Zürich ausgelegt. Und das ist mit ihnen passiert.,nation,2021-05-30T16:08:58Z
20 Minuten,Payerne VD : Polizisten entdecken Blutspuren auf Brücke und finden Leiche,Am Sonntag fand die Polizei einen leblosen 75-Jährigen im Fluss Broye.  Die Staatsanwaltschaft ermittelt.,nation,2021-05-30T15:11:40Z
20 Minuten,Neftenbach ZH : Raser mit 188 km/h ausserorts geblitzt,Die Polizei hat am Samstag in Neftenbach eine Geschwindigkeitskontrolle durchgeführt und dabei mehrere Schnellfahrer und Raser gestoppt.,nation,2021-05-30T13:36:56Z
20 Minuten,St. Gallen : 21-Jähriger schlägt 27-Jährigen bei Schlägerei bewusstlos,"Fünf Personen gerieten in der Nacht auf Sonntag bei einer Schlägerei aneinander, nachdem eine Frau ungebührlich angesprochen wurde. Zudem wurde ein Mann von Unbekannten verletzt.",nation,2021-05-30T12:51:40Z
20 Minuten,"Murten FR : Scheune gerät in Brand, weil betrunkener Lenker (23) hineinkracht",Ein alkoholisierter Autofahrer fuhr zwischen Kerzers und Murten in eine Scheune hinein. Ein Teil davon brannte daraufhin ab. Der Lenker wurde verletzt.,nation,2021-05-30T12:12:08Z
20 Minuten,Dietikon ZH : 22-Jähriger verliert Kontrolle über Ferrari und prallt in Mauer,In Dietikon kam es am Samstagabend zu einem Unfall. Verletzt wurde niemand. Es entstand grosser Sachschaden.,nation,2021-05-30T11:54:09Z
Schweizer Radio und Fernsehen (SRF),Abstimmung vom 13. Juni - Pro und Contra zum Terrorismus-Gesetz anhand von Fallbeispielen,Ein Gegner und ein Befürworter des Terrorismus-Gesetzes nehmen Stellung zu fiktiven Fallbeispielen.,nation,2021-05-30T11:27:00Z
20 Minuten,Protest-Aktionen rund um Effy-Prozess,"Fünf Kollektive haben in Bern und Umgebung verschiedene Liegenschaften besetzt. Es handelt sich um einen Protest gegen den Effy-29-Prozess, der am Montag startet.",nation,2021-05-30T10:14:58Z
20 Minuten,Internationales Strafverfahren : Staatsanwaltschaft beschlagnahmt antike Gegenstände im Museum,"Im Basler Antikenmuseum wurden im Auftrag der italienischen Justiz elf Kunstgegenstände sichergestellt. Der Verdacht besteht, dass die Objekte illegal in die Schweiz geschmuggelt wurden.",nation,2021-05-30T09:30:15Z
20 Minuten,Illegale Party aufgelöst : Zürcher Polizei erneut mit Flaschen beworfen,In der Nacht auf Sonntag trafen sich mehrere hundert Personen im Zürcher Kreis 6 zu einer illegalen Party. Die ausgerückten Polizisten wurden angegriffen.,nation,2021-05-30T09:27:25Z
