source,title,description,category,publishedAt
20 Minuten,Killer-T-Zellen : Ärzte können jetzt Schwere eines Covid-19-Verlaufs vorhersagen,"Wie eine Sars-CoV-2-positive Person mit dem Coronavirus zurechtkommt, liess sich bislang nicht sicher vorhersagen. Zürcher Forschende ändern das.",nation,2021-05-07T19:26:12Z
Telebasel,"Federer: ""Ich fühle mich geehrt, mit Globi wieder vereint zu sein""",Roger Federer hat jetzt auch einen eigenen Comic – und zwar mit dem Kinderbuch-Star Globi. Am Freitag präsentierte King Roger das Buch stolz auf Instagram.,nation,2021-05-07T15:58:42Z
20 Minuten,Folgen über Jahre hinaus,"Weniger Einkünfte, höhere Ausgaben: Gemäss einer Umfrage unter 77 Städten dürften vielerorts die Steuern steigen. Auch die Verschuldung der Kommunen nimmt zu.",nation,2021-05-07T15:46:16Z
BLICK,"Pandemie: Dieses Symptom verrät, ob Sie schon Corona hatten","Der Körper liefert möglicherweise klare Anzeichen dafür, ob sich jemand auch unbemerkt bereits mit dem Coronavirus angesteckt hat. Dafür ist ein Blick auf die Finger notwendig.",nation,2021-05-07T15:06:03Z
20 Minuten,St. Gallen : Mann (27) wacht aus Narkose auf und randaliert,"In der Nacht auf Donnerstag wurde die Polizei aufgrund eines Patienten in ein Spital gerufen. Ein Mann randalierte, nachdem er aus der Narkose aufwachte. Er drohte und schimpfte.",nation,2021-05-07T13:38:01Z
BLICK,Städteverband schlägt Alarm: In den nächsten Jahren steigen die Steuern!,Die Corona-Krise geht ins Geld. Das hat Folgen für Gemeinden und Städte. Nun wird offen über Steuererhöhungen geredet.,nation,2021-05-07T12:59:27Z
Telebasel,Über eine Million Personen in der Schweiz vollständig geimpft,Vom 29. April bis am 5. Mai sind weitere 372'796 Impfdosen verabreicht worden. Damit sind nun in der Schweiz über eine Millionen Menschen vollständig geimpft.,nation,2021-05-07T11:48:50Z
BLICK,Corona: Eine Million Schweizer geimpft,Es ist ein Meilenstein in der Corona-Bekämpfung: Stand Freitag sind mehr als eine Million Menschen in der Schweiz vollständig geimpft.,nation,2021-05-07T11:35:45Z
20 Minuten,Medienkonferenz im Kanton Bern,"An einer Medienkonferenz am Freitag informiert die Berner Kantonsregierung über ihre Strategie zur Bekämpfung des Coronavirus. Auch wie man mögliche Grossanlässe angehen will, wird Thema sein. 20 Minuten berichtet live.",nation,2021-05-07T11:35:29Z
20 Minuten,Polizeieinsatz in Andelfingen ZH,In Andelfingen ZH ist ein Polizeieinsatz im Gang. Die Polizei bestätigt: Es gab eine Drohung gegenüber einem Lebensmittelgeschäft. Laut einer Leserin wurde ein Drohbrief gefunden.,nation,2021-05-07T10:04:03Z
