source,title,description,category,publishedAt
BLICK,Kriegszustand in Nahost: So erlebten Schweizer in Tel Aviv das Wochenende,"Die Eskalation zwischen den Hamas und Israel trifft auch viele Schweizer hart. Gegenüber Blick erzählen sie, wie sich ihr Alltag momentan verändert.",nation,2021-05-16T17:48:10Z
20 Minuten,"Oberägeri ZG : «Kein schöner Gedanke, dass jemand dieses schöne Tier vorsätzlich tötet»","In Oberägeri wurde ein toter Auerhahn gefunden. Die Behörden gehen davon aus, dass ein Mensch das geschützte und seltene Tier getötet hat und haben Anzeige gegen Unbekannt erstattet.",nation,2021-05-16T15:00:57Z
BLICK,Mattea Meyer und Cédric Wermuth wollen SP umkrempeln,"Ein SP-Parlament statt Delegiertenversammlungen: Das SP-Führungsduo Mattea Meyer und Cédric Wermuth stellt einen Plan vor, wie die Partei neuen Schwung bekommen soll.",nation,2021-05-16T09:37:49Z
20 Minuten,Emmetten NW : Quadfahrerin (22) wird auf Motorhaube geschleudert,Bei einem Unfall in Emmetten prallte eine 22-jährige Quadfahrerin frontal gegen ein Auto. Die Frau wurde mit Beinverletzungen ins Spital gebracht.,nation,2021-05-16T08:25:13Z
BLICK,Verkehrsunfall: Unfall im Kanton Waadt fordert Verletzte,"In St-Cergue VD hat sich am Samstag ein Verkehrsunfall mit zwei Fahrzeugen ereignet. Fünf Personen wurden verletzt, sie mussten ins Spital gebracht werden.",nation,2021-05-15T20:12:39Z
Telebasel,Skitourengänger (31) stürzt in Gletscherspalte und stirbt,Oberhalb von Zermatt ist am Freitag ein Skitourengänger (31) beim Grenzgletscher in eine Spalte gestürzt. Er verstarb kurz darauf auf einer Helikopterbasis.,nation,2021-05-15T15:03:29Z
Schweizer Radio und Fernsehen (SRF),Freizeit-Mekka Lauterbrunnen - Basejumper und Bergsteigerinnen: Gedenkstätte für Verunglückte,Im Berner Lauterbrunnental kommt es immer wieder zu tödlichen Unfällen. Nun gibt es eine offizielle Gedenkstätte.,nation,2021-05-15T15:00:00Z
20 Minuten,Gesunde Ernährung : SP-Nationalrätin will Süssigkeiten an Supermarkt-Kassen verbieten,"An den Kassen von Migros, Coop und anderen Detailhändlern befinden sich Regale mit Schokolade und anderem Schleckzeug. Nationalrätin Laurence Fehlmann Rielle möchte diese nun verbieten.",nation,2021-05-15T12:01:39Z
BLICK,Corona-Ausbruch in Neuenburg: 37 Schülerinnen und Schüler angesteckt,An einer Neuenburger Primarschule haben sich mit 37 Schülerinnen und Schülern fast ein Viertel der Schulkinder mit Corona angesteckt. Auch Lehrpersonen wurden positiv getestet.,nation,2021-05-15T11:31:12Z
BLICK,Schweizer verhaftet: Deutscher in St. Gallen mit Messer attackiert,Am Freitagabend ist es in einem Haus in St. Gallen zu einem Streit zwischen zwei Männern gekommen. Ein 28-jähriger Deutscher wurde dabei verletzt. Ein 33-jähriger Schweizer wurde festgenommen.,nation,2021-05-15T07:56:32Z
