source,title,description,category,publishedAt
BLICK,Mordprozess von Killwangen AG : Agron T. (43) muss 17 Jahre hinter Gitter,Agron T. (43) soll in Killwangen AG den Maler Sadik R. (†57) niedergestochen und dabei tödlich verletzt haben. Das Urteil folgte am Mittwoch: Agron T. muss für 17 Jahre ins Gefängnis!,nation,2021-05-19T16:51:53Z
20 Minuten,"Pfingstverkehr : Gotthardpass öffnet, Klausenpass weiterhin gesperrt",Ab Freitag soll der Gotthard wieder befahrbar sein. Doch die Autofahrer müssen wegen der Wetterverhältnisse mit Einschränkungen rechnen.,nation,2021-05-19T15:06:13Z
20 Minuten,R. S. (57) erstochen,R. S. (57) wurde vor rund zwei Jahren in Killwangen erstochen. Nun wurde ein 43-jähriger Mann wegen Mordes verurteilt.,nation,2021-05-19T14:46:23Z
20 Minuten,Alt und weniger Testosteron,Wolfgang B. wurde wegen Mordes an seiner Geliebten in der Seebadi Tägerwilen zu lebenslanger Haft mit anschliessender Verwahrung verurteilt. Die zweite Instanz hat dieses Urteil nun gemindert.,nation,2021-05-19T14:45:01Z
BLICK,Aargauer Regierungsrat gegen Maskenpflicht an Restauranttischen,Der Aargauer Regierungsrat ist gegen eine Maskentragepflicht an Tischen in Restaurants. Grundsätzlich ist er aber mit den vom Bundesrat vorgeschlagenen Lockerungen der Massnahmen gegen das Coronavirus einverstanden.,nation,2021-05-19T12:35:01Z
BLICK,Kanton Zürich schaltet 30'000 weitere Impftermine frei,Der Kanton Zürich macht bei der Corona-Impfung weiter vorwärts: In den kommenden Tagen schaltet der Kanton 30'000 weitere Termine in Apotheken frei.,nation,2021-05-19T12:28:33Z
Schweizer Radio und Fernsehen (SRF),"Abstimmungen 26. September - Volk befindet über ""Ehe für alle"" und 99-Prozent-Initiative",Der Bundesrat hat am Mittwoch die beiden Themen für den Abstimmungstermin festgelegt.,nation,2021-05-19T11:45:00Z
Schweizer Radio und Fernsehen (SRF),Kinderrechte in der Schweiz - Jedes dritte Kind erlebt Gewalt,Rund ein Drittel der Kinder und Jugendlichen in der Schweiz erlebt physische Gewalt in der Schule oder zu Hause.,nation,2021-05-19T09:44:00Z
Telebasel,Wanderer sollen Kälber nicht streicheln und Hunde anleinen,"Distanz halten, Hunde an die Leine nehmen und Kälber nicht berühren: Diese drei einfachen Regeln senken das Risiko von Unfällen mit Mutterkühen deutlich.",nation,2021-05-19T08:22:29Z
Telebasel,Amnesty klagt Missbrauch in Bundesasylzentren an - auch Basel betroffen,Amnesty International erhebt schwere Missbrauchs-Vorwürfe gegen die vom Bund beauftragten Sicherheitsfirmen und anderen Fachpersonen in Bundesasylzentren.,nation,2021-05-19T04:07:08Z
