source,title,description,category,publishedAt
20 Minuten,Goldau SZ : Dieses herzige Pelz-Knäuel ist eine Überraschung und Sensation zugleich,"Im Tierpark Goldau herrscht Freude: Dort wurde der erste Fischotter geboren – was extrem wichtig für die Erhaltung der Art ist. Bis zum Tag der Geburt wussten die Tierpark-Pfleger gar nicht, dass beim Fischotter-Weibchen Nachwuchs unterwegs ist.",nation,2021-05-26T19:38:17Z
20 Minuten,Flugzeugabstürze : Die schwersten Unfälle der Schweizer Luftwaffe in den letzten 20 Jahren,Seit 1941 forderten Unfälle der Schweizer Luftwaffe über 350 Todesopfer. Bei zahlreichen Unfällen wurden Kabel touchiert.,nation,2021-05-26T16:32:56Z
20 Minuten,Vertrauen im Homeoffice : Diese Unternehmen sind bei den Mitarbeitenden am beliebtesten,"Ein aktuelles Ranking zeigt, welche Schweizer Firmen bei ihren Angestellten besonders beliebt sind. Dabei sind auch Unternehmen, die die Pandemie besonders stark gespürt haben.",nation,2021-05-26T15:43:00Z
20 Minuten,Bussnang TG : Töfffahrer kracht nach Ausweichmanöver an Baum,In Bussnang TG musste ein Motorradfahrer einem Auto sowie einem Bus ausweichen und kam in der Folge von der Strasse ab und prallte gegen einen Baum.,nation,2021-05-26T15:39:56Z
BLICK,Zürich hebt Prostitutionsverbot ab Juni auf,Im Kanton Zürich gelten ab Juni ausschliesslich die bundesweiten Coronaregeln. Dies hat der Zürcher Regierungsrat entschieden. Damit entfällt unter anderem die Beschränkung der Personenzahl bei politischen Kundgebungen und das Prostitutionsverbot.,nation,2021-05-26T14:11:34Z
Schweizer Radio und Fernsehen (SRF),Rahmenbkommen mit EU beerdigt - Jetzt live: Bundesrat will bilateralen Weg fortsetzen,Paukenschlag des Bundesrats: Die Verhandlungen rund um ein Rahmenabkommen mit der EU werden abgebrochen.,nation,2021-05-26T13:32:00Z
Schweizer Radio und Fernsehen (SRF),"Das Neueste zur Coronakrise - Berset: ""Unsere Corona-Strategie funktioniert""",Der Bundesrat lockert stärker als vorgesehen. Und sieht sich in der Coronakrise auf dem richtigen Weg.,nation,2021-05-26T12:52:00Z
20 Minuten,Fragen und Antworten : So kam es zum Seilbahnunglück am Lago Maggiore,Nach stundenlangen Verhören kam es im Zusammenhang mit dem Seilbahn-Unglück am Lago Maggiore  zu drei Verhaftungen. Die Betreiber haben offenbar bewusst das Bremssystem manipuliert.,nation,2021-05-26T12:51:36Z
BLICK,Umfrage zu Homeoffice zeigt: 91 Prozent wollen weiter zu Hause arbeiten,"Der Bundesrat hat die Homeoffice-Pflicht beendet für Betriebe, die ihre Angestellten einmal die Woche testen. Viele wollen aber weiter von Hause aus arbeiten. Sie haben Gefallen gefunden am Homeoffice.",nation,2021-05-26T12:23:21Z
20 Minuten,«Im Kino darf im Sitzen wieder konsumiert werden»,"Homeoffice, Restaurants, Kultur, Sport und Freizeit: Gesundheitsminister Alain Berset kommuniziert ab 13.45 Uhr die neusten Entscheide. 20 Minuten berichtet live im Stream und im Ticker.",nation,2021-05-26T11:37:30Z
