source,title,description,category,publishedAt
blick,Berner verstehen Zürcher Software-Probleme mit Impftool nicht,"Die Zürcher Hausärzte müssen auf ein neues Registrierungsprogramm zum Impfen umsteigen – und klagen, es sei viel zu kompliziert. In Bern ist das gleiche Tool längst im Einsatz – und scheint kaum Probleme zu machen.",nation,2021-05-02T17:10:01Z
blick,Seit einer Woche vermisst: Wo ist nur Aleksander Olbrys aus Roveredo GR?,Seit einer Woche wird Aleksander Olbrys aus Roveredo GR vermisst. Die Polizei bittet um Hinweise aus der Bevölkerung.,nation,2021-05-02T12:35:04Z
20 minuten,Wirtschaftszahlen : Corona-Krise trifft Zürich besonders hart,"Zahlen zur Zürcher Wirtschaft zeigen, dass der Kanton Zürich stark unter der Corona-Krise leidet. Das hat auch mit der eingeschränkten Reisefreiheit zu tun.",nation,2021-05-02T08:40:25Z
20 minuten,Schneefallgrenze unter 1000 Meter,In den Bergen hat es Neuschnee gegeben. Die Schneefallgrenze sank in der Nacht zum Sonntag auf 1000 Meter.,nation,2021-05-02T06:21:41Z
20 minuten,Algorithmus auf Abwegen : Google sperrt Werbung für «Porno-Spargel»,"Posse um angeblichen Penis: Weil die automatische Google-Bilderkennung einen Spargel für etwas anderes hielt, sperrte der Internet-Gigant die Werbung eines österreichischen Gemüsehändlers.",nation,2021-05-02T06:06:27Z
20 minuten,BAG zahlt nicht : Schweiz verschläft Entdeckung von Mutanten,"Weil das Bundesamt für Gesundheit (BAG) nicht zahlt, entdecken Schweizer Forscher die verschiedenen Varianten des Coronavirus erst nach Wochen.",nation,2021-05-02T01:48:33Z
blick,Weil BAG nicht zahlen will: Schweiz verschläft Entdeckung von Mutanten,Das Coronavirus mutiert immer rasanter. Neue Tests können neue Varianten zwar innert 24 Stunden aufspüren. Doch das BAG will nicht dafür bezahlen.,nation,2021-05-01T22:35:28Z
blick,Covid-Forscher versprechen Traumsommer,"Weil mRNA-Vakzine auch gegen Mutanten schützen, versprechen Covid-Forscher jetzt: «Es wird ein Sommer wie in Israel!»",nation,2021-05-01T22:34:17Z
20 minuten,Tägliche Fallzahlen : Politiker wollen Corona-Meldungen umkrempeln,"Der ehemalige BAG-Krisenmanager und Politiker kritisieren, dass die kommunizierten Corona-Fallzahlen ein falsches Bild vermittelten. Gefordert wird ein neues Modell.",nation,2021-05-01T16:31:55Z
20 minuten,"Tötungsdelikt Bruggerberg : «Wir glauben nicht, dass unser Sohn der Mörder ist»",Die Eltern des wegen des Tötungsdeliktes am Bruggerberg verhafteten P. K. (22) sind trotz dessen Geständnis weiterhin von seiner Unschuld überzeugt.,nation,2021-05-01T13:27:58Z
