source,title,description,category,publishedAt
BLICK,Geldsegen für Prämienzahler: Assura will Reserven radikal reduzieren,"Dieser Vorschlag hat Sprengstoff. Die Krankenversicherung Assura schlägt vor, die Reserven deutlich zu reduzieren. Das könnte zu einem Geldsegen für die Prämienzahler führen. Neben Assura planen weitere Kassen Geldgeschenke zum Reservenabbau.",nation,2021-05-20T16:59:28Z
BLICK,Zürich: Polizistenschule auch ohne Schweizer Pass,"Wer Polizist werden will, braucht den roten Pass – so die Regel in den meisten Kantonen. In Zürich wird diese Praxis aufgeweicht. Dort sollen jetzt auch Ausländer die Polizeischule besuchen dürfen.",nation,2021-05-20T16:55:42Z
20 Minuten,Beschwerde eingereicht : Piratenpartei wirft Bundesrat Lügen im PMT-Abstimmungsbüchli vor,In den Augen der Piratenpartei führen die Behörden im Vorfeld der Abstimmung zum PMT-Gesetz die Wählerschaft bewusst in die Irre. Nun hat die Partei offiziell Beschwerde erhoben.,nation,2021-05-20T14:48:43Z
BLICK,"Nummernschild ""BL 1"" wieder aufgetaucht: beim Putzen in einer WG gefunden",Vor fünf Jahren verschwand die prominente Autonummer «BL 1» über Nacht aus der Garage Keigel im Kanton Basel-Landschaft. Nun ist das Schild völlig unverhofft wieder per Post zurück bekommen – Absender unbekannt. Garagist Urs Keigel ist überglücklich.,nation,2021-05-20T10:28:46Z
Telebasel,Vier Jahre bis zur Erholung des Tourismus,Der Tourismus hat in Basel stark unter der Corona-Pandemie gelitten. Im Jahr 2020 brachen die Übernachtungen um 62 Prozent ein.,nation,2021-05-20T10:02:10Z
Schweizer Radio und Fernsehen (SRF),Das Neueste zur Coronakrise - Corona-Schutzmassnahmen: Suva stellt Firmen gutes Zeugnis aus,Die Unfallversicherung hat seit Ende März 2020 über 19'000 Betriebe unter die Lupe genommen.,nation,2021-05-20T09:02:00Z
BLICK,Piratenpartei reicht Abstimmungsbeschwerde gegen Anti-Terror-Gesetz ein,"Mit Fehlinformationen und schwammigen Formulierungen wolle der Bundesrat das Stimmvolk in die Irre führen, kritisiert die Piratenpartei. Sie erhebt nun eine Abstimmungsbeschwerde zum Anti-Terror-Gesetz.",nation,2021-05-20T08:58:04Z
20 Minuten,5 Verletzte in Aarau,"Bei einem Unfall in Aarau sind am Mittwoch mehrere Personen verletzt worden. Der Mercedes sei mit übersetztem Tempo unterwegs gewesen, berichten Augenzeugen.",nation,2021-05-20T07:55:48Z
BLICK,Teenager (19) donnert mit Mercedes in Schmuckgeschäft,Luxusschlitten gegen Luxusgeschäft. In der Aarauer Innenstadt knallte ein Mercedes gegen die Fassade eines Schmuckgeschäfts. Fünf Personen wurden leicht verletzt.,nation,2021-05-20T07:23:19Z
20 Minuten,"2,10 Meter lang : Riesenwels ist 22 Kilo schwerer als sein Fischer","Ein Fischer hat einen Riesenwels aus dem Bodensee gezogen. Das Tier misst 2,10 Meter und wiegt 87 Kilo. Damit ist dieser Fisch grösser und schwerer als Berno Spicker, der ihn gefangen hat.",nation,2021-05-20T02:59:33Z
