source,title,description,category,publishedAt
Blick.ch,Robert Geiss teilt nach Pizzeria-Verweis in Köln aus,"Robert Geiss ist hässig, nachdem ihn das deutsche Ordungsamt aus einer Pizzeria geworfen hat. Er findet, dadurch sei sein Dreh verunmöglicht worden – und will nun Schadensersatz.",entertainment,2021-05-14T14:38:52Z
Telebasel.ch,"Stefanie Heinzmann: «Ich bin der Mensch, der ich bin»","«Ich bin eine hoffnungslose Optimistin» – Stefanie Heinzmann lacht herzhaft, wenn sie das sagt. Auf ihrem neuen Album «Labyrinth» zeigt sie sich hoffnungsvoll.",entertainment,2021-05-14T13:59:08Z
20 Minuten,Reality-TV-Baby - Georgina Fleur bestätigt Schwangerschaft,"Gerüchte um eine mögliche Schwangerschaft kursierten schon länger, jetzt ist es raus: Die Reality-TV-Darstellerin Georgina Fleur verrät, dass sie im sechsten Monat schwanger ist.",entertainment,2021-05-14T08:50:09Z
Www.nau.ch,Jetzt spricht Stefan Mross nach Doppelmord in Familie,Schlagerstar Stefan Mross meldet sich erstmals nach dem Doppelmord in seiner Familie. Ein Stalker hatte seine Cousine und Tante umgebracht.,entertainment,2021-05-14T08:29:44Z
Bluewin.ch,Kritik an Prinz Charles fliegt Harry um die Ohren,"Prinz Harry mag inzwischen mit seiner Familie in den USA leben, für Wirbel im britischen Königshaus sorgt er gleichwohl noch: Nach offener Kritik an seinem Vater wird er im Boulevard gescholten.",entertainment,2021-05-14T08:25:00Z
Www.gmx.ch,GNTM im Couchticker zum Nachlesen: Kandidatin haut Wolfgang Joop um - Heidi Klum sorgt für unangenehmen Moment,"In Folge 15 von GNTM wurde es heiss. An ihrer Seite hatte Heidi Klum nicht nur Wolfgang Joop, sondern auch noch die Tänzer von Magic Mike. Eine Kandidatin haute den Star-Designer um. Wer schaffte es ins Halbfinale und welche Kandidatin scheiterte kurz vor kna…",entertainment,2021-05-14T07:10:09Z
Www.nau.ch,Angelina Jolie führt bei Männersuche eine Tabu-Liste,Seit der Trennung von Brad Pitt ist Angelina Jolie single. Das dürfte wohl an ihrer langen Liste der No-Gos liegen.,entertainment,2021-05-13T22:06:11Z
Schweizer-illustrierte.ch,So hin und weg war Prinz William zu Uni-Zeiten von Herzogin Kate - Schweizer Illustrierte,"Schon zu Uni-Zeiten war Prinz William Feuer und Flamme für Herzogin Kate. Wie sich das äußerte, berichtete nun eine ehemalige Kommilitonin.",entertainment,2021-05-13T15:06:23Z
20 Minuten,Melissa erhielt während des «Bachelorette«-Dreh zweite Tumor-Diagnose,Während der Dreharbeiten zu «Die Bachelorette» wurde bei Melissa Damilia ein Tumor gefunden. Ihre Erfahrung erzählt sie in ihrer Biografie «Influence yourself!: Sei dein eigenes Vorbild».,entertainment,2021-05-13T11:59:22Z
Schweizer-illustrierte.ch,Grosser Auftritt von Königin Máxima und ihren Töchtern zum 50. Geburtstag - Schweizer Illustrierte,Endlich wieder einmal ein grosser Auftritt der niederländischen Royals! In Amsterdam feierte die ganze Familie den 50. Geburtstag von Königin Máxima vor und packte dazu die schönste Abendgarderobe aus.,entertainment,2021-05-13T10:30:38Z
Blick.ch,Ellen DeGeneres hört mit eigener Show auf,Die «Ellen DeGeneres Show» hat Kultstatus. Doch die berühmte Talkerin zieht jetzt den Stecker. Die Gründe dafür sollen aber nicht bei den Kritiken vom letzten Jahr liegen.,entertainment,2021-05-13T09:25:13Z
20 Minuten,«Sing meinen Song»: Sänger Joris rettete DJ Bobo vor Erstickungsanfall,Beim Dreh zu «Sing meinen Song» verschluckte sich DJ Bobo an seinem Getränk und bekam keine Luft mehr. Retter Joris erzählt jetzt die Details.,entertainment,2021-05-13T09:22:41Z
Schweizer-illustrierte.ch,Fernsehstar Senta Berger wird 80: Grande Dame des deutschen Films - Schweizer Illustrierte,"Die Hymnen auf Senta Berger wollen derzeit kein Ende nehmen, und das ist auch in Ordnung so, denn sie treffen auf diese aussergewöhnliche Frau zu.",entertainment,2021-05-13T07:43:00Z
Www.srf.ch,Neu im Kino - Ein magischer Liebesfilm ohne Liebe,Mit dem Zweitling «Das Mädchen und die Spinne» verzaubern Ramon und Silvan Zürcher erneut die internationalen Leinwände.,entertainment,2021-05-13T07:32:00Z
20 Minuten,"""We Are The People""",In wenigen Wochen geht die Fussball-Europameisterschaft los. Am Freitag wurde der offizielle EM-Song von Martin Garrix und den beiden U2-Legenden Bono sowie The Edge veröffentlicht.,entertainment,2021-05-14T14:30:17Z
GMX.ch,GNTM (ProSieben) live im Couchticker: Klum sorgt für unangenehmen Moment - Kandidatin haut Joop um,GNTM (ProSieben): Heidi Klum hatte Wolfgang Joop an ihrer Seite - und der wurde von einer Kandidatin umgehauen. GNTM im Couchticker zum Nachlesen.,entertainment,2021-05-13T21:24:39Z
BLICK,"DJ Bobo erstickte bei ""Sing meinen Song""-Dreh fast an einem Eiswürfel","In der TV-Sendung «Sing meinen Song» kam es zu einem kritischen Vorfall – DJ Bobo verschluckte sich so heftig an einem Eiswürfel, dass Sänger Joris beherzt eingreifen musste.",entertainment,2021-05-13T20:38:34Z
GMX.ch,Heidi Klum zeigt sich ungeschminkt - und stellt ihren Fans ein Rätsel,GNTM (ProSieben): Heidi Klum hat Wolfgang Joop an ihrer Seite - und die Tänzer von Magic Mike. Ausserdem zeigt sie sich ungeschminkt. GNTM live im Couchticker.,entertainment,2021-05-13T18:33:01Z
