source,title,description,category,publishedAt
Blick.ch,Blick erklärt den Krypto-Crash – 1 Billion Dollar in 1 Woche weg,Crash im Krypto-Markt! Bitcoin und Co. haben eine rabenschwarze Woche hinter sich. Aussagen aus China und Amerika machten den Handel mit Digitalwährungen noch verrückter und volatiler. Blick erklärt die Hintergründe.,business,2021-05-24T14:34:54Z
Btc-echo.de,Bitcoin zieht Altcoins mit: Darauf kommt es bei der Aufholjagd jetzt an,Bitcoin rutscht kurzfristig auf 30.000 USD und zieht die Altcoins mit gen Süden. Erst in den letzten 18 Stunden kommt es zu einer Erholung.,business,2021-05-24T14:02:23Z
Btc-echo.de,Vitalik Buterin zügelt Elon Musks Skalierungsphantasien,Vitalik Buterin bezieht Stellung zu den Tweet-Eskapaden von Elon Musk und gibt eine Einschätzung zu dessen Dogecoin-Skalierungswünschen ab.,business,2021-05-24T12:28:12Z
Blick.ch,Alfa-CEO Jean-Philippe Imparato: Neuer Schwung für die Traditionsmarke,"Der neue Auto-Riese Stellantis vereint 14 Marken unter einem Dach. Mancher befürchtete, dass nicht jede dieser Marken die Fusion von FCA und PSA überleben würde. Aber im Fall Alfa Romeo setzt der neue Chef auf Angriff.",business,2021-05-23T16:55:27Z
Watson.ch,Virgin Galactic feiert bemannten Weltraum-Testflug von «VSS Unity»,Das Raumflugzeug «VSS Unity» der Betreiberfirma Virgin Galactic hat am Samstag (Ortszeit) einen bemannten Weltraum-Testflug absolviert. Die mit zwei Piloten …,business,2021-05-23T06:14:00Z
FLUG REVUE,Erfolgreicher Test für SpaceShipTwo vom Spaceport America,Am Samstag schaffte Virgin Galactic seinen dritten „Raumflug“ und den ersten Raumflug überhaupt vom Spaceport America in New Mexico aus.,business,2021-05-23T14:47:14Z
BLICK,SNB verstösst gegen eigene Richtlinien: Investition in Umweltsünderin,"Vollmundig hatte SNB-Chef Thomas Jordan den Ausstieg aus dem Kohleabbau verkündet. Dabei investiert die Nationalbank in eine Minenbetreiberin, die die Flüsse verschmutzt. Jetzt fordert eine Expertin Verbesserungen bei der Aufsicht – und es droht eine Volksinitiative.",business,2021-05-22T17:31:26Z
BLICK,Postfinance pfeift auf neue Debitkarten von Mastercard und Visa,Seit Anfang Jahr werden zum Leidwesen der KMU neue Debitkarten ausgestellt. Fast alle Schweizer Banken sind für den Gebührenhammer mitverantwortlich. Nur die Postfinance pfeift auf das neue Angebot von Mastercard und Visa – sehr zur Freude der Händler.,business,2021-05-22T10:31:34Z
auto motor und sport,Ford Mustang Mach-E im Test,Mit dem Kult-Pony hat dieser Familien-SUV wenig gemein. Kann das Konzept des Elektro-Pferdchens mit Sinn für Alltag und Reichweite dennoch überzeugen?,business,2021-05-21T22:09:01Z
aeroTELEGRAPH,Condor nimmt neuen Anlauf zur Flottenerneuerung,Mit Mehrheitseigentümer Attestor will der Ferienflieger für eine Milliarde endlich seine Langstreckenflotte modernisieren. Die Chancen für Schnäppchen von Condor stehen gut.,business,2021-05-21T09:32:00Z
auto motor und sport,MSO McLaren 720S im Gulf Design,"Das Gulf-Design ist ein Klassiker, der offenbar nie aus der Mode kommt. Nach dem Elva stellt McLaren MSO jetzt auch einen Look für den 720S vor.",business,2021-05-21T09:15:32Z
20 Minuten,Opel Manta GSe Elektromod,"Restomods, also klassische Autos gekreuzt mit moderner Technik, sind gerade der letzte Schrei. Opel hat nun dem Ur-Manta einen Elektroantrieb und ein aktuelles Design verpasst.",business,2021-05-21T09:00:00Z
BLICK,Peter Spuhler steht auf Stahl: Stadler-Boss und Amag-Haefner in einem Boot,"Stadler-Rail-Boss Peter Spuhler übernimmt bei der Firma Swiss Steel ein Aktienpaket von Martin Haefner, dem milliardenschweren Besitzer des VW-Importeurs Amag.",business,2021-05-21T07:18:45Z
BLICK,Erben des verstorbenen Heinz Hermann Thiele verkaufen Lufthansa-Aktien,"Die Erben des vor drei Monaten verstorbenen Milliardärs Heinz Hermann Thiele haben sich von mehr als der Hälfte ihrer Lufthansa-Aktien getrennt. Es wurden 33 Millionen Aktien der deutschen Airline verkauft, wie die KB Holding am Donnerstagabend mitteilte.",business,2021-05-21T06:25:50Z
20 Minuten,Mit 10 Milliarden Dollar bewertet,Das vegane Lebensmittelunternehmen Oatly ist mit der Credit Suisse an die Börse gegangen. Dabei wurde der Haferdrink-Hersteller mit zehn Milliarden Dollar bewertet.,business,2021-05-21T05:45:30Z
