source,title,description,category,publishedAt
Watson.ch,Wie Adidas Reebok seit Jahren ausbluten lässt,"Die Marke Reebok war einmal Kult, doch nun ist sie das Sorgenkind von Adidas, steht zum Verkauf. Neuen Gerüchten zufolge wird es ein Verlustgeschäft. Ein Experte urteilt: Adidas ist daran selbst Schuld.",business,2021-05-15T14:11:00Z
Blick.ch,Die seriennahe Elektro-Studie EQT zeigt die neue Mercedes T-Klasse,"Mercedes lanciert zwischen Ende 2021 und Anfang 2022 das exklusivere Schwestermodell des Renault Kangoo. Erst als Citan und familiäre T-Klasse, später als elektrischen Familien-EQT.",business,2021-05-15T12:59:22Z
heise online,Schweiz: Geteilte Meinung der Bevölkerung über 5G-Netzausbau,"Zehn Prozent der Schweizer sind gegen den Ausbau des 5G-Netzes, zeigt eine Online-Umfrage der ETH Zürich. Viele haben zudem Bedenken wegen der Strahlung.",business,2021-05-15T12:55:00Z
20 Minuten,Nach Überfall - Einzelhandelsriese Target verkauft keine Pokémon-Sammelkarten mehr,"Nachdem in den USA der Hype um Pokémon-Sammelkarten aus dem Ruder gelaufen ist und ein Target-Kunde auf einem Parkplatz überfallen wurde, verkauft der Riese die Karten nur noch online.",business,2021-05-15T01:09:19Z
Cointelegraph,„Sowas passiert nur einmal“ – Novogratz warnt Krypto-Anleger bei Vermögensaufbau,"Der erfolgreiche Krypto-Investor Mike Novogratz warnt Anleger, dass sie „ein wenig vorsichtiger sein sollten.“",business,2021-05-14T20:31:19Z
Blick.ch,"So fährt sich Maseratis Retter in der Not, der neue Supersportler MC20","Maserati drohte das Ende. Doch mit dem neuen MC20 und fünf weiteren Neuheiten bis 2025 melden sich die Italiener zurück. Wir sind den Supersportler MC20, der die Marke wieder auf die Erfolgsspur bringen soll, schon gefahren.",business,2021-05-14T15:07:25Z
Watson.ch,James Mays Tesla ist kaputt und er ist mega genervt,"Wer hätte das gedacht: Bei langen Standzeiten kann es dazu kommen, dass sich der Tesla Model S keinen Meter bewegen lässt, obwohl der Akku randvoll ist.",business,2021-05-14T15:02:00Z
heise online,Facebook Diem: Dollarbasierte Kryptowährung nur für USA – Rückzug aus Schweiz,Das von Facebook initiierte Kryptowährungsprojekt Diem gibt sein groß angekündigtes Projekt in der Schweiz auf und wechselt in die USA.,business,2021-05-14T14:30:00Z
Www.nzz.ch,Was steckt wirklich hinter Elon Musks Bitcoin-Kehrtwende? - Neue Zürcher Zeitung,"Der hohe Energieverbrauch der Kryptowährung war längst bekannt, als Tesla beschloss, Bitcoin als Zahlungsmittel zu akzeptieren.",business,2021-05-14T14:00:36Z
Www.srf.ch,Ende eines Erbstreits - Verschollener Tengelmann-Chef Karl-Erivan Haub für tot erklärt,Drei Jahre nach seinem Verschwinden im Wallis bestimmt ein Kölner Gericht Haubs Todestag. Und die Familie einigte sich.,business,2021-05-14T12:43:00Z
Aerotelegraph.com,Stefan-Kenan Scheib neuer Leiter Flugbetrieb bei Swiss,Die Schweizer Lufthansa-Tochter hat Stefan-Kenan Scheib (44) zum 1. Juni als neuen Leiter Flugbetrieb ernannt. In seiner neuen Funktion führt er das Korps von rund 1400 Pilotinnen und Piloten und ist für die strategische Gesamtverantwortung des Flugbetriebs v…,business,2021-05-14T10:12:19Z
20 Minuten,Kein Internet im Homeoffice - «Grossstörung» am Freitagmorgen bei Swisscom – auch Sunrise betroffen,"Internet, TV und Festnetz-Telefonie lagen am Freitagmorgen bei der Swisscom lahm. Auch Kunden von Sunrise waren betroffen. Im Laufe des Morgens wurde die Störung behoben.",business,2021-05-14T06:00:48Z
Insideparadeplatz.ch,Tommy Matter und sein Buddy Rohner - Inside Paradeplatz,SVP-Finanzmann und neuer Mister Banking viel enger liiert als bekannt: Marcel Rohner hält 5 Prozent an Matters Helvetischer Bank.,business,2021-05-14T05:36:30Z
Schweizer Radio und Fernsehen (SRF),Kurz vor Finma-Zulassung - Facebooks Kryptowährung verlässt die Schweiz,"Die Kryptowährung Diem verlässt Genf und zieht in die USA, obwohl das Zulassungsgesuch bei der Finma fast durch wäre.",business,2021-05-14T07:05:00Z
20 Minuten,Meghan und Harry setzten sich mit neuer Kooperation für Gleichberechtigung der Geschlechter ein,Mit ihrer Archewell Foundation haben Meghan und Harry eine Zusammenarbeit mit «Procter & Gamble». Das Herzog-Paar will gegen Sexismus vorgehen.,business,2021-05-13T13:46:41Z
BLICK,SVP-Connection von Bankier-Präsident Marcel Rohner,Als ehemaliger UBS-Crashpilot ist der neue Bankier-Präsident Marcel Rohner (57) durch seine Vergangenheit belastet. Doch auch die Gegenwart wirft Fragen auf: Seine SVP-Connection verträgt sich schlecht mit den politischen Positionen der Bankiervereinigung.,business,2021-05-13T09:40:31Z
BLICK,Marder im Frühling sehr aktiv: Fiese Nager sorgen für Millionenschäden,Marderschäden passieren bei Nacht und Nebel und sind für die Autobesitzer sehr ärgerlich. Besonders im Mai und Juni sind die kleinen Nager fleissig unterwegs.,business,2021-05-13T09:10:03Z
aeroTELEGRAPH,Alaska Airlines kauft Jets für die Zeit nach Corona,Gleich 30 zusätzliche Flugzeuge kauft die amerikanische Fluglinie. Mit den Boeing 737 Max und Embraer E175 will Alaska Airlines fürs Wachstum nach der Krise gewappnet sein.,business,2021-05-13T07:52:00Z
20 Minuten,Tesla : Ein Tweet von Elon Musk und Bitcoin bricht um 15 Prozent ein,Bitcoin soll bei Tesla nicht mehr als Zahlungsmittel gelten. Das kündigte Elon Musk in einem Tweet an. Der Kurs der Kryptowährung brach daraufhin ein.,business,2021-05-13T05:42:18Z
