source,title,description,category,publishedAt
20 Minuten,Nach Hedgefonds-Skandal - Jetzt will sich das Parlament die CS vorknöpfen,Die Milliardenverluste der Grossbank rufen die Politik auf den Plan. Politiker verschiedener Parteien fordern eine stärkere Regulierung. Auch die Boni der Banker sollen abgeschafft werden.,business,2021-05-16T10:22:43Z
Nzzas.nzz.ch,Curevac-Impfstoff: Noch ein Sieg gegen das Virus - NZZ am Sonntag,Der Impfstoff der Tübinger Firma Curevac kann in einem normalen Kühlschrank gelagert werden. Die Zulassung könnte schon bald erfolgen.,business,2021-05-15T15:05:00Z
Watson.ch,Wie Adidas Reebok seit Jahren ausbluten lässt,"Die Marke Reebok war einmal Kult, doch nun ist sie das Sorgenkind von Adidas, steht zum Verkauf. Neuen Gerüchten zufolge wird es ein Verlustgeschäft. Ein Experte urteilt: Adidas ist daran selbst Schuld.",business,2021-05-15T14:11:00Z
Blick.ch,Die seriennahe Elektro-Studie EQT zeigt die neue Mercedes T-Klasse,"Mercedes lanciert zwischen Ende 2021 und Anfang 2022 das exklusivere Schwestermodell des Renault Kangoo. Erst als Citan und familiäre T-Klasse, später als elektrischen Familien-EQT.",business,2021-05-15T12:59:22Z
Coincierge.de,100%-Rallye für Ripples XRP? Trader bullish: „Ich kann es fühlen“ - Coincierge,Für Ripples XRP scheint sich eine spannende Preisaktion zu entwickeln: Ein Analyst hält bei XRP eine Rallye von 100 Prozent für möglich.,business,2021-05-15T12:00:06Z
Blick.ch,Hyundai-Tochter Genesis: Zürich gehört zu zu den ersten drei Standorten,Hyundai wagt den nächsten Schritt: Mit dem Luxus-Ableger Genesis will die Marke künftig der etablierten Konkurrenz vor allem mit Rundum-Service den sogenannten Premium-Markt streitig machen.,business,2021-05-05T14:31:05Z
20 Minuten,Nach Überfall : Einzelhandelsriese Target verkauft keine Pokémon-Sammelkarten mehr,"Nachdem in den USA der Hype um Pokémon-Sammelkarten aus dem Ruder gelaufen ist und ein Target-Kunde auf einem Parkplatz überfallen wurde, verkauft der Riese die Karten nur noch online.",business,2021-05-15T01:09:19Z
BLICK,"So fährt sich Maseratis Retter in der Not, der neue Supersportler MC20","Maserati drohte das Ende. Doch mit dem neuen MC20 und fünf weiteren Neuheiten bis 2025 melden sich die Italiener zurück. Wir sind den Supersportler MC20, der die Marke wieder auf die Erfolgsspur bringen soll, schon gefahren.",business,2021-05-14T15:07:25Z
Schweizer Radio und Fernsehen (SRF),Ende eines Erbstreits - Verschollener Tengelmann-Chef Karl-Erivan Haub für tot erklärt,Drei Jahre nach seinem Verschwinden im Wallis bestimmt ein Kölner Gericht Haubs Todestag. Und die Familie einigte sich.,business,2021-05-14T12:43:00Z
20 Minuten,Meghan und Harry setzten sich mit neuer Kooperation für Gleichberechtigung der Geschlechter ein,Mit ihrer Archewell Foundation haben Meghan und Harry eine Zusammenarbeit mit «Procter & Gamble». Das Herzog-Paar will gegen Sexismus vorgehen.,business,2021-05-13T13:46:41Z
BLICK,SVP-Connection von Bankier-Präsident Marcel Rohner,Als ehemaliger UBS-Crashpilot ist der neue Bankier-Präsident Marcel Rohner (57) durch seine Vergangenheit belastet. Doch auch die Gegenwart wirft Fragen auf: Seine SVP-Connection verträgt sich schlecht mit den politischen Positionen der Bankiervereinigung.,business,2021-05-13T09:40:31Z
BLICK,Marder im Frühling sehr aktiv: Fiese Nager sorgen für Millionenschäden,Marderschäden passieren bei Nacht und Nebel und sind für die Autobesitzer sehr ärgerlich. Besonders im Mai und Juni sind die kleinen Nager fleissig unterwegs.,business,2021-05-13T09:10:03Z
aeroTELEGRAPH,Alaska Airlines kauft Jets für die Zeit nach Corona,Gleich 30 zusätzliche Flugzeuge kauft die amerikanische Fluglinie. Mit den Boeing 737 Max und Embraer E175 will Alaska Airlines fürs Wachstum nach der Krise gewappnet sein.,business,2021-05-13T07:52:00Z
20 Minuten,Tesla : Ein Tweet von Elon Musk und Bitcoin bricht um 15 Prozent ein,Bitcoin soll bei Tesla nicht mehr als Zahlungsmittel gelten. Das kündigte Elon Musk in einem Tweet an. Der Kurs der Kryptowährung brach daraufhin ein.,business,2021-05-13T05:42:18Z
