source,title,description,category,publishedAt
Blick.ch,Postfinance pfeift auf neue Debitkarten von Mastercard und Visa,Seit Anfang Jahr werden zum Leidwesen der KMU neue Debitkarten ausgestellt. Fast alle Schweizer Banken sind für den Gebührenhammer mitverantwortlich. Nur die Postfinance pfeift auf das neue Angebot von Mastercard und Visa – sehr zur Freude der Händler.,business,2021-05-22T10:31:34Z
Aerotelegraph.com,Überschalljet-Entwickler Aerion steht vor dem Aus,"Das amerikanische Unternehmen kann kein Geld auftreiben, um die Produktion seines Überschall-Businessjets zu starten. Aerion steht vor dem Ende.",business,2021-05-22T08:33:00Z
Cryptoticker.io,Wie China den Bitcoin in der Hand hält,Für den Bitcoin und den Krypto Markt im Allgemeinen stehen gerade schwere Zeiten an. Die wichtigste Kryptowährung fiel von ehemals über 60.000 US-Dollar bis auf derzeit 36.000 Dollar. Ein wichtiger Grund sind Beschränkungen und stärkeres Vorgehen der chinesis…,business,2021-05-22T05:27:00Z
Watson.ch,China zieht gegen Bitcoin-Mining ins Feld: Kryptowährungen unter Druck,"Der Handel mit Bitcoin und Co. bleibt turbulent: Am Freitag ist es erneut zu einem Kurseinbruch gekommen, nachdem China ein hartes Vorgehen gegen die Erzeugung …",business,2021-05-21T17:24:00Z
Telebasel.ch,Dicke Luft wegen Bonuspolitik bei Roche,"TV, Web und App - 24 Stunden täglich, was die Region bewegt.",business,2021-05-21T16:58:41Z
Tagesanzeiger.ch,Börsengang von Oatly-Hafermilch - Die zufällige Entdeckung ist jetzt 12 Milliarden wert,"Der schwedische Pflanzendrink-Hersteller wird an der Börse mit sagenhaften zwölf Milliarden Dollar bewertet. Ein Boom, der nicht nur die Fantasie von Anlegern beflügelt.",business,2021-05-21T11:45:19Z
Aerotelegraph.com,Condor nimmt neuen Anlauf zur Flottenerneuerung / Condor will eine Milliarde in Flottenerneuerung stecken,Mit Mehrheitseigentümer Attestor will der Ferienflieger für eine Milliarde endlich seine Langstreckenflotte modernisieren. Die Chancen für Schnäppchen von Condor stehen gut.,business,2021-05-21T09:32:00Z
Blick.ch,Erben des verstorbenen Heinz Hermann Thiele verkaufen Lufthansa-Aktien,"Die Erben des vor drei Monaten verstorbenen Milliardärs Heinz Hermann Thiele haben sich von mehr als der Hälfte ihrer Lufthansa-Aktien getrennt. Es wurden 33 Millionen Aktien der deutschen Airline verkauft, wie die KB Holding am Donnerstagabend mitteilte.",business,2021-05-21T06:25:50Z
Blick.ch,Stahl: Peter Spuhler steigt bei Swiss Steel ein,"Stadler-Rail-Boss Peter Spuhler übernimmt bei der Firma Swiss Steel ein Aktienpaket von Martin Haefner, dem milliardenschweren Besitzer des VW-Importeurs Amag.",business,2021-05-21T05:58:32Z
20 Minuten,Mit 10 Milliarden Dollar bewertet - Credit Suisse bringt Haferdrink-Hersteller Oatly an die Börse,Das vegane Lebensmittelunternehmen Oatly ist mit der Credit Suisse an die Börse gegangen. Dabei wurde der Haferdrink-Hersteller mit zehn Milliarden Dollar bewertet.,business,2021-05-21T05:45:30Z
Insideparadeplatz.ch,Ende des Gala-Bankers Johannes Barth - Inside Paradeplatz,"Co-Chef der Genfer Heritage zieht sich in VR zurück, ein Mann von Reyl übernimmt das Private Banking. Barth finanziert den FC Basel.",business,2021-05-21T05:45:19Z
Blick.ch,Neuer Porsche Cayenne Turbo ist ein Monster-SUV mit 640 PS,"Dass nicht alles elektrisch sein muss, was in der neuen Autowelt glänzt, zeigt Porsche mit der Neuauflage des SUV-Topmodells Cayenne Turbo. Mit 640 PS soll er die Konkurrenz in Grund und Boden fahren. BLICK sass bereits am Steuer des Sportmonsters.",business,2021-05-21T04:59:20Z
20 Minuten,Corona-Immunisierung : Impfstoff bringt Herstellern Milliarden ein – und Preise könnten weiter steigen,"Die Pharmahersteller versprachen, anhand der Einnahmen mit der Covid-Vakzine keine grossen Profite zu machen. Doch nehmen sie mit den Impfstoffen Milliarden ein.",business,2021-05-21T17:40:22Z
auto motor und sport,MSO McLaren 720S im Gulf Design,"Das Gulf-Design ist ein Klassiker, der offenbar nie aus der Mode kommt. Nach dem Elva stellt McLaren MSO jetzt auch einen Look für den 720S vor.",business,2021-05-21T09:15:32Z
20 Minuten,Opel Manta GSe Elektromod,"Restomods, also klassische Autos gekreuzt mit moderner Technik, sind gerade der letzte Schrei. Opel hat nun dem Ur-Manta einen Elektroantrieb und ein aktuelles Design verpasst.",business,2021-05-21T09:00:00Z
