source,title,description,category,publishedAt
Btc-echo.de,Bitcoin-Kurs: Nach dem Zusammenbruch folgt der Wiederaufbau,"Bitcoin erreicht sein anvisiertes Kursziel bei 30.000 USD, um in den letzten Handelstagen wieder bis an die 40.000 USD anzusteigen.",business,2021-05-26T15:58:00Z
Telebasel.ch,Amazon schnappt sich James-Bond-Studio MGM,"Der weltgrösste Onlinehändler Amazon holt sich James Bond an Bord. Für 8,45 Milliarden Dollar kaufe man das James Bond-Studio MGM, teilte der US-Konzern mit.",business,2021-05-26T14:10:29Z
Aerotelegraph.com,Alte Embraer ERJ 145 sollen zu halben Privatjets werden,"Der brasilianische Flugzeugbauer stellt eine Umbaulösung vor, mit der ERJ-145-Regionalflugzeuge zu kleinen Privatjets werden. Dank Corona hofft Embraer auf gute Nachfrage.",business,2021-05-26T13:25:00Z
Www.nzz.ch,Klage wegen «wettbewerbsfeindlicher Praktiken» gegen Amazon - Neue Zürcher Zeitung,"NZZ Nachrichten, Hintergründe, Meinungen aus der Schweiz, International, Sport, Digital, Wirtschaft, Auto & mehr. Fundierte Berichterstattung rund um die Uhr.",business,2021-05-26T13:13:52Z
Telebasel.ch,Gelbe Briefkästen werden weniger oft geleert,Die Post wird einen Teil ihrer Briefkästen ab kommender Woche weniger oft leeren. Sie reagiert damit auf den kontinuierlichen Rückgang der Briefmengen.,business,2021-05-26T10:12:39Z
Blick.ch,Top-Analysten schwärmen von der Schweizer Wirtschaft,"Die Stimmung unter Schweizer Finanzanalysten hat im Mai erneut einen Rekordwert erreicht. Kein einziger Experte befürchtet, dass sich die Konjunkturlage im nächsten halben Jahr verschlechtern könnte. Auch die Arbeitslosenquote soll sinken.",business,2021-05-26T08:25:11Z
20 Minuten,Passabene - Handscanner von Coop mit Video und Mikrofon ausgerüstet,"Coop führt in seinen Supermärkten eine neue Generation Handscanner ein, mit welchen Kunden abgehört und überwacht werden könnten. Das Unternehmen dementiert einen solchen Einsatz.",business,2021-05-26T06:06:55Z
Tagesanzeiger.ch,Shopping und Corona - Sie sind die überraschenden Verlierer im Onlinehandel,Die Pandemie hat den meisten digitalen Shops zu Rekordwachstum verholfen. Doch gewisse Anbieter sind in der Schweiz plötzlich weniger gefragt.,business,2021-05-26T03:36:22Z
20 Minuten,CO2-Kompensation - Schweizer Smartphone-Bank lanciert grünes Konto gegen Klimawandel,Mit dem neuen Konto der Schweizer Internetbank Neon können Kunden ihre CO2-Bilanz aufpolieren und Bäume pflanzen. Die Firma hofft damit auf einen grünen Rutsch in der Branche.,business,2021-05-26T02:30:44Z
Www.nzz.ch,Wie LVMH-Chef Arnault reicher wurde als Bezos und Musk - Neue Zürcher Zeitung,"Die Aktien des Luxusgüterkonzerns LVMH haben trotz Pandemie massiv an Wert gewonnen. Mit dem Resultat, dass der Patron Bernard Arnault Elon Musk und Jeff Bezos überholt hat.",business,2021-05-25T17:53:15Z
