source,title,description,category,publishedAt
Blick.ch,Genesis G70 Shooting Brake: Hyundai-Nobelmarke macht Modell nur für Europa,Noch dieses Jahr eröffnet Genesis einen Schauraum in Zürich. Schon jetzt kündigt die Edelmarke als fünftes Modell einen Kombi nur für Europa an.,business,2021-05-12T16:34:38Z
Blick.ch,Strategiewechsel: Aston Martin will sich mit Elektroantrieb neu erfinden,Seit rund neun Monaten hält Tobias Moers das Steuer beim britischen Sportwagenbauer Aston Martin in der Hand – und hat in diesem Zeitraum fast das gesamte Unternehmen auf Links gedreht. Erste Erfolge dieser Radikalkur sind bereits erkennbar.,business,2021-05-12T14:33:07Z
Www.srf.ch,EU-Kommission gegen Amazon – Amazon gewinnt im Steuerstreit mit EU vor Gericht,"Der Konzern habe nicht von unerlaubten Steuervorteilen profitiert, so ein Gericht. Die EU wird wohl in Berufung gehen.",business,2021-05-12T12:46:00Z
Btc-echo.de,Block.one und Peter Thiel gründen Bitcoin-Börse Bullish Global,"Bullish Global ist der Name einer neuen Krypto-Exchange, die mithilfe von Geldern aus dem Hause Thiel Capital finanziert worden ist.",business,2021-05-12T10:00:00Z
Www.nzz.ch,Kein Autopilot: Mehr Klarheit zu den Umständen des Tesla-Unfalls - Neue Zürcher Zeitung,"Ein erster Zwischenbericht der Unfallermittler räumt mit voreiligen Schlüssen auf. Es steht fest, dass das Autopilot-System nicht aktiviert und der Fahrersitz besetzt war.",business,2021-05-12T09:00:00Z
Finews.ch,Wirft der CS-Präsident die Marke «Suisse» in die Waagschale?,"Der neu gewählte Credit-Suisse-Präsident António Horta-Osório muss die zweitgrösste Schweizer Bank massiv schrumpfen, damit sie ihre Risiken überhaupt tragen kann. Doch was geschieht dann? Die Konkurrenz steht bereits vor der Tür.
...",business,2021-05-12T04:55:00Z
20 Minuten,"Zwei Millionen Papiere - Jeff Bezos verkauft Amazon-Aktien im Wert von 6,7 Milliarden Dollar","Was genau der Amazon-Chef mit den Erlösen aus seinen Aktienverkäufen vor hat, ist nicht bekannt.",business,2021-05-12T01:48:05Z
Www.nau.ch,E-Autos sind bald günstiger als Benziner,"In der Anschaffung ist ein E-Auto teurer als ein Benziner. Bereits in fünf Jahren dürfte das nicht mehr der Fall sein, zeigt eine neue Studie.",business,2021-05-12T00:31:00Z
Www.nau.ch,Mark Zuckerberg teilt seltenen Familien-Schnappschuss,Mark Zuckerberg hält sein Privatleben gerne privat. Auf Facebook teilt der Multi-Milliardär nun aber ein privates Familienfoto.,business,2021-05-11T18:12:00Z
Blick.ch,Schweizer Liebling Subaru setzt ab 2022 auf Elektroantrieb,Auch bei Subaru wird die Zukunft elektrisch: Im Jahr 2022 startet die in der Schweiz beliebte Marke mit dem Elektro-SUV Solterra. Die Entwicklungsarbeit hat sie sich mit einer anderen Marke geteilt.,business,2021-05-11T17:38:37Z
Www.nzz.ch,An den Börsen meldet sich das Inflationsgespenst zurück - Neue Zürcher Zeitung,"Anziehende Rohstoffpreise sorgen dafür, dass die Inflationssorgen wieder hochkochen. Sie beenden das jüngste Börsenrally abrupt – wenigstens vorerst.",business,2021-05-11T14:40:56Z
Blick.ch,Studie EQT: Ausblick auf die neue Mercedes T-Klasse,Mercedes lanciert Ende 2021/Anfang 2022 das exklusivere Schwestermodell des Renault Kangoo als Citan und familienfreundliche T-Klasse. Und schiebt später eine reine E-Variante nach.,business,2021-05-11T14:27:37Z
Finews.ch,Marcel Rohner wird oberster Banker der Schweiz,Bereits Monate vor Ende der offiziellen Amtszeit hat die Schweizerische Bankiervereinigung einen Nachfolger für ihren Präsidenten Herbert Scheidt gefunden. Marcel Rohner übernimmt eine knifflige Aufgabe.,business,2021-05-11T14:11:00Z
Tagesanzeiger.ch,Credit Suisse und Spacs - Das nächste Risiko für Thomas Gottstein,Blankocheck-Gesellschaften oder Spacs waren ein Renner – und die CS war vorn dabei. Doch der Boom ist vorbei – auch für Kleinanleger.,business,2021-05-11T13:53:50Z
Www.srf.ch,Das Neueste zur Coronakrise - BAG meldet 1375 neue Fälle,Ein drohender Massenexodus von Pflegefachpersonen ist das zentrale Thema des Internationalen Tages der Pflege.,business,2021-05-11T13:18:00Z
Watson.ch,Kampfjet-Beschaffung: Boeing lockt mit Gegengeschäften,Das US-Luftfahrtunternehmen Boeing plant unter Vorbehalt Forschungsprojekte in der Schweiz. Der Konzern ist mit dem Kampfjet F/A-18 Block III Super Hornets im …,business,2021-05-11T13:06:00Z
Blick.ch,Neue Finanz-App Yuh soll die Jungen für die Börse begeistern,Postfinance und Swissquote lancieren eine neue Finanz-App und gleich auch eine Schweizer Kryptowährung. Für die Jungen wird das Traden günstiger. Blick stellt die App mit dem Namen «Yuh» vor.,business,2021-05-11T12:07:53Z
Blick.ch,Detaillisten-Ranking: Migros und Coop sind unter den Top 50 der Welt,Migros und Coop gehören zu den 50 umsatzstärksten Detailhändlern der Welt. Auch Richemont konnte seine Position unter den Top 100 halten. Dies zeigt ein neu veröffentlichtes internationales Ranking.,business,2021-05-11T06:11:18Z
Blick.ch,Motorrad-Ikone Harley-Davidson lanciert Elektromarke,"Das US-Traditionsunternehmen Harley-Davidson will künftig noch stärker auf Elektromotorräder setzen. Der Konzern kündigte am Montag an, dafür unter der Marke LiveWire eine eigene und unabhängige Sparte an den Start zu bringen.",business,2021-05-11T05:23:37Z
finews.ch,"Wirft der CS-Präsident die Marke ""Suisse"" in die Waagschale?","Der neu gewählte Credit-Suisse-Präsident António Horta-Osório muss die zweitgrösste Schweizer Bank massiv schrumpfen, damit sie ihre Risiken überhaupt tragen kann. Doch was geschieht dann? Die Konkurrenz steht bereits draussen vor der Tür.",business,2021-05-12T04:55:00Z
Schweizer Radio und Fernsehen (SRF),Datenaustausch mit Facebook - WhatsApp: Neue Nutzungsbedingungen - doch wechseln braucht Nerven,WhatsApp-Nutzerinnen und Nutzer müssen bis 15. Mai den neuen Nutzungsbedingen zustimmen. Gibt es Alternativen?,business,2021-05-11T21:33:00Z
finews.ch,Marcel Rohner wird oberster Banker der Schweiz,Bereits Monate vor dem Ende der offiziellen Amtszeit hat die Schweizerische Bankiervereinigung einen Nachfolger für ihren Präsidenten Herbert Scheidt gefunden. Marcel Rohner übernimmt eine knifflige Aufgabe.,business,2021-05-11T14:11:00Z
Schweizer Radio und Fernsehen (SRF),"Das Neueste zur Coronakrise - Berset: ""Wir haben die bestmögliche Situation""",Ab 31. Mai soll ein Essen im Restaurant wieder möglich sein. Lockerungen sind auch bei Veranstaltungen geplant.,business,2021-05-11T13:18:00Z
