source,title,description,category,publishedAt
Schweizer Radio und Fernsehen (SRF),"Keine Forderungen der USA - Joe Bidens ""stille Diplomatie"" im Nahen Osten","Der US-Präsident hält sich auffallend zurück. Der Nahost-Experte und Ex-Unterhändler Aaron David Miller erklärt, wieso.",world,2021-05-18T19:46:00Z
20 Minuten,Serienkiller : Findet die Polizei nach über 50 Jahren die Leiche der 15-jährigen Mary?,"Fred West könnte im Jahr 1968 die damals 15-jährige Mary Bastholm umgebracht haben. Nun scheint die Polizei kurz davor, ihre Leiche zu finden – in einem Keller unter einem Café.",world,2021-05-18T16:25:10Z
BLICK,Diktator Kim Jong Un verbietet enge Jeans und Vokuhilas,"Machthaber Kim Jong Un befürchtet, dass kapitalistische Einflüsse unter Nordkoreas Jugend zu seinem Sturz führen könnten. Deshalb hat er Massnahmen ergriffen und Verbote ausgesprochen – davon betroffen sind westliche Modetrends und Frisuren.",world,2021-05-18T16:19:40Z
BLICK,Schock-Fund in Berliner Edeka: Schlange versteckte sich in Brokkoli,Eine Schlange löste in einer Edeka-Filiale in Berlin einen Feuerwehreinsatz aus. Das Tier hatte sich zwischen Röschen und Stamm eines Brokkolis versteckt.,world,2021-05-18T15:14:58Z
BLICK,Kombinierte Impfung von Astrazeneca und Biontech ist hochwirksam,Eine Covid-19-Impfung mit Astrazeneca gefolgt mit dem Impfstoff von Biontech/Pfizer ist nach Studiendaten aus Spanien sicher und hochwirksam.,world,2021-05-18T13:56:41Z
20 Minuten,Leiche zerstückelt und gegessen,Vor rund acht Monaten soll ein 41-Jähriger auf einem Datingportal Stefan T. kennengelernt und ihn später getötet und Teile der Leiche gegessen habe. Nun wird er wegen Mordes angeklagt.,world,2021-05-18T13:48:10Z
BLICK,Panik in China: Hochhaus gerät ins Wanken - Gebäude evakuiert,Das SEG Plaza in China zählt zu den höchsten Gebäuden in China. Nun geriet der Wolkenkratzer ins Wanken und sorgte für Panik.,world,2021-05-18T12:35:30Z
20 Minuten,"Tschüss Regen : Hier musst du hin, wenn du über Pfingsten Sonne willst","Die Wetteraussichten fürs Pfingstwochenende sind nicht eindeutig. Es ist wohl mit Regen zu rechnen. Wer auf der Sonnenseite stehen will, sollte eine kleine Reise in Betracht ziehen.",world,2021-05-18T11:20:18Z
BLICK,Österreich lockt Gäste mit Corona-Gratis-Tests,Österreich rüstet sich für die Sommersaison. Touristen bekommen gratis Tests. Jeder Wirt und jedes Hotel kann Selbsttests für Gäste anbieten. Das soll auch spontane Restaurantbesuche ermöglichen.,world,2021-05-18T11:05:11Z
BLICK,Attacken häufen sich: Australischer Surfer von Hai tot gebissen,An der australischen Ostküste hat ein Hai einen etwa 50-jährigen Surfer in den Oberschenkel gebissen. Der Mann starb kurz darauf am Strand.,world,2021-05-18T10:16:24Z
20 Minuten,"Kirchenkasse geplündert : «Habe selten gesehen, dass jemand in diesem Ausmass lügt»","Einer Kassiererin wird am Strafgericht Baselland der Prozess gemacht, weil sie hunderttausende Franken aus der Kirchenkasse geklaut habe, um ihr Restaurant zu finanzieren. Vor der Richterin verstrickte sie sich in widersprüchlichen Aussagen.",world,2021-05-18T20:05:19Z
BLICK,Mehrere Verletzte bei Auseinandersetzung in Wädenswil ZH,Am Dienstagabend kommt es in Wädenswil ZH zu einem Polizeieinsatz. Mehrere Personen wurden bei einem Streit verletzt.,world,2021-05-18T19:38:46Z
20 Minuten,Yair Netanyahu : Israelischer Premier-Sohn vergleicht Gal Gadot mit der Schweiz,"«Wonder Woman» Gal Gadot (36) äussert sich zum Nahost-Konflikt. Dafür kassiert die Israelin Kritik. Premier-Sohn Yair Netanyahu beschwert sich, Gadot sei so neutral wie die Schweiz.",world,2021-05-18T19:14:38Z
Telebasel,Diese Katze zog ihre drei Jungen in einem Vogelnest auf,Ein britisches Büsi sorgt mit einem ausgefallenen Zuhause für Aufsehen: Seine jungen zog es in einem verlassenen Vogelnest auf.,world,2021-05-18T18:53:18Z
BLICK,"Prinz Harry findet Zusatzartikel der US-Verfassung ""beknackt"", Amis sauer","Nach den Engländern sind jetzt auch die Amerikaner sauer auf den Prinzen, den sie zuvor mit offenen Armen empfangen haben. Grund dafür ist Harrys Aussage über den ersten Zusatzartikel der US-Verfassung.",world,2021-05-18T18:38:22Z
Schweizer Radio und Fernsehen (SRF),Überwachung von Metadaten - Threema muss Behörden keine Daten bereitstellen,Der Schweizer Messenger-Dienst siegt gegenüber den Strafverfolgungsbehörden vor Bundesgericht.,world,2021-05-18T18:20:00Z
BLICK,"Verrät YB-Coach Seoane mit einem ""Gefällt mir"" seinen Bundesliga-Wechsel?",Was ist denn hier los? YB-Trainer Gerry Seoane liked auf einem eigenen Instagram-Meister-Post ein «Gefällt mir» mit dem Inhalt «Der Bayer ruft.» Kurz darauf verschwindet das Like…,world,2021-05-18T18:16:05Z
20 Minuten,Digitale Keynote : Das ist Android 12 – und weitere Google Neuheiten,Die Entwicklerkonferenz von Google ist einer der wichtigsten Google-Events des Jahres. 20 Minuten war live dabei.,world,2021-05-18T17:01:00Z
Schweizer Radio und Fernsehen (SRF),Das Neueste zur Coronakrise - Österreich bietet kostenlose Corona-Tests für Urlauber an,Das Angebot soll den Tourismus ankurbeln – die Tests können auch in Hotels oder Gasthäusern durchgeführt werden.,world,2021-05-18T15:49:28Z
Schweizer Radio und Fernsehen (SRF),"Hans Kennel gestorben - Der Jazztrompeter, der die Volksmusik veränderte",Der Zuger Hans Kennel war einer der wichtigsten Schweizer Jazzmusiker. Stilschubladen bedeuteten ihm nichts.,world,2021-05-18T15:19:00Z
