source,title,description,category,publishedAt
20 Minuten,Gute Aussichten : WHO startet Prüfung von drei potenziellen Covid-19-Medikamenten,"Welche Medikamente können helfen, wenn das Coronavirus Sars-CoV-2 einen erwischt hat? Die Frage ist nach wie vor ungeklärt. In einer Studienreihe soll nun die Antwort gefunden werden.",world,2021-05-11T17:27:54Z
20 Minuten,Corona-Fettleibigkeit : Hast du seit Corona Probleme mit dem Gewicht?,"Die Weltgesundheitsorganisation WHO befürchtet, dass Kinder durch die Corona-Pandemie vermehrt unter Fettleibigkeit leiden. Hast auch du seit Beginn der Pandemie ungewollt zugenommen oder kennst das Problem aus deinem Umfeld? Schreib uns.",world,2021-05-11T17:06:24Z
20 Minuten,Parlamentseröffnung in London : Prinz Philips Thron neben der Queen wurde entfernt,Am Dienstag absolvierte Königin Elizabeth ihren ersten Termin nach dem Tod ihres Mannes ausserhalb von Schloss Windsor. Dabei fiel ein Detail besonders auf.,world,2021-05-11T16:48:03Z
BLICK,Deutschland: Kurz fordert Ende von Quarantäne-Regeln,Kurz vor den Pfingstferien soll aus der Sicht von Österreichs Kanzler Sebastian Kurz die Alpenrepublik von der deutschen Liste der Corona-Risikogebiete gestrichen werden.,world,2021-05-11T15:59:11Z
BLICK,Mallorca bietet Corona-Versicherung für Touristen an,"Mallorca sehnt sich nach den Touristen. Damit sie nicht aus Angst vor Covid-Unkosten fernbleiben, will die Regierung die Besucher nun mit einer Corona-Versicherung anlocken.",world,2021-05-11T15:11:43Z
20 Minuten,Schon mit fünf Jahren an den Turntables,Grosser Erfolg für die erst neun Jahre alte Michelle Rasul: Sie liess an den online abgehaltenen DMC World DJ Championships Dutzende arrivierter DJs hinter sich.,world,2021-05-11T15:11:12Z
BLICK,Australischer Bub stirbt bei Müllcontainer-Leerung,"Ein 13-Jähriger ist im Süden Australiens tödlich verletzt worden, als ein Müllcontainer, in dem er anscheinend mit zwei Freunden schlief, in einen Lastwagen entleert wurde.",world,2021-05-11T10:04:46Z
20 Minuten,Attacke an Schule in Kasan,"In Kasan attackierten zwei Personen eine Schule. Dabei kamen laut Berichten 11 Menschen ums Leben, darunter mindestens 8 Kinder. Ein Schütze (17) soll verhaftet, der andere erschossen worden sein.",world,2021-05-11T07:50:40Z
Schweizer Radio und Fernsehen (SRF),Gewalt im Nahen Osten - Lage zwischen Israel und Palästinensern spitzt sich weiter zu,Premier Netanjahu hat eine Verschärfung der Angriffe im Gazastreifen angekündigt: Die Hamas werde «Schläge bekommen».,world,2021-05-11T04:48:00Z
Schweizer Radio und Fernsehen (SRF),Gewalt im Nahen Osten - Jüngste Eskalation: Mindestens zwanzig Palästinenser getötet,Netanjahu droht mit Reaktion auf den palästinensischen Beschuss. Auch der türkische Präsident Erdogan mischt sich ein.,world,2021-05-11T02:10:00Z
