source,title,description,category,publishedAt
20 Minuten,San José : Mindestens neun Tote bei Amoklauf in Kalifornien,In den USA hat ein Schütze mehrere Menschen umgebracht. Das Motiv ist derzeit noch unklar.,world,2021-05-26T18:06:28Z
Schweizer Radio und Fernsehen (SRF),"""Supermond"" - So nah ist der Mond nur selten",Der Mond erscheint momentan besonders gross. Es ist bereits der zweite sogenannte «Supermond» in diesem Jahr.,world,2021-05-26T14:37:00Z
BLICK,Experte nach Gondel-Drama: So bringt man Eitan (5) den Tod der Familie bei,"Der junge Eitan (5) erwacht langsam aus dem Koma, weiss aber noch nichts vom Tod seiner Eltern beim tragischen Seilbahn-Unglück in Norditalien. Ein Experte erklärt, wie man einem Kind eine solche Nachricht beibringen kann.",world,2021-05-26T12:27:56Z
20 Minuten,"""Tipp wegen Bombe kam aus der Schweiz"" - 20 Minuten",Erstmals hat sich Belarus’ Machthaber Alexander Lukaschenko zur erzwungenen Flugzeuglandung geäussert – der 66-Jährige bringt bei seiner Erklärung die Schweiz ins Spiel.,world,2021-05-26T09:25:09Z
BLICK,"Trump macht seinen Privatjet ""Trump Force One"" wieder flott","Donald Trumps privater Luxusjet, eine Boeing 757, rostet in New York vor sich hin. Nun verrät der ehemalige US-Präsident, was er mit seinem grossen Flugzeug vorhat.",world,2021-05-26T09:18:54Z
20 Minuten,Massachusetts (USA) : Frau schmeisst Millionen-Los weg – und bekommt Gewinn dennoch,Ein besonders aufrichtiger Verkäufer hat eine Glückliche zur Millionärin gemacht. Dieser entdeckte ihr Rubbellos nämlich und informierte sie über den Gewinn.,world,2021-05-26T09:07:10Z
BLICK,Corona-Pandemie wegen Unfall? Wieso die Labor-These doch wieder aufkeimt,"Dass das Coronavirus wegen eines Labor-Unfalls in Wuhan (China) zur Pandemie wurde, wurde lange als Verschwörungstheorie abgetan. Nun pocht die USA auf weitere Untersuchungen – und die These gewinnt an Glaubwürdigkeit.",world,2021-05-26T07:19:00Z
BLICK,100-Kilometer-Marathon in China: Dieser Schäfer rettete Läufern das Leben,"Hagel, Regen und klirrende Kälte hatten die Teilnehmer eines 100-Kilometer-Marathon in China überrascht. 21 Läufer wurden dabei getötet. Dass nicht noch mehr Menschen um Leben kamen, ist einem Schäfer zu verdanken.",world,2021-05-26T05:34:35Z
BLICK,Lukaschenko-Support? Regimekritiker Sasha Filipenko greift Schweiz an,"Auch die Schweiz muss ihren Kurs gegenüber Lukaschenko ändern, sagt Schriftsteller Sasha Filipenko. Der Belarusse weiss auch, wie.",world,2021-05-26T05:03:44Z
BLICK,TCS-Kindersitztest 2021: Fünf fallen durch,Gefahr für kleine Kids im Auto: Fast jeder sechste getestete Kindersitz fällt beim TCS-Test durch und erhält das Urteil «nicht empfehlenswert».,world,2021-05-25T23:42:43Z
