source,title,description,category,publishedAt
Schweizer Radio und Fernsehen (SRF),Reisen und Covid-19 - Buhlen um Touristen: Wie und wann die Ferienländer lockern,Zahlreiche europäische Destinationen haben die Einreisebestimmungn für Touristen gelockert. Eine Übersicht.,world,2021-05-15T14:45:00Z
20 Minuten,Tourismus : Portugal öffnet seine Grenzen für europäische Feriengäste,"Das portugiesische Innenministerium hat angekündigt, das Land für europäische Touristinnen und Touristen zu öffnen. Es gibt allerdings ein grosses Aber.",world,2021-05-15T10:11:15Z
Schweizer Radio und Fernsehen (SRF),"Raumschiffmodul ""Tianwen-1"" - China landet erstmals mit Rover ""Zhurong"" auf dem Mars","Die chinesische Mission ist eine von drei Flügen zum Mars, die im vergangenen Sommer von der Erde gestartet waren.",world,2021-05-15T03:21:00Z
Schweizer Radio und Fernsehen (SRF),Neue Streitfronten - Was im Nahost-Konflikt in der Nacht auf heute geschah,Neben den Gewaltereignissen im Gazastreifen kam es an der israelisch-syrischen und -libanesischen Grenze zu Vorfällen.,world,2021-05-15T01:40:00Z
BLICK,"Strassenkämpfe in Israel: Terror von aussen, Gewalt von innen",Unter der Eisenkuppel brodelt es. Droht Israel ein Bürgerkrieg?,world,2021-05-14T23:22:20Z
Schweizer Radio und Fernsehen (SRF),Menschenrechtslage in Xinjiang - Schweiz zaudert bei Sanktionen gegen China,China bekam im März von der EU Sanktionen auferlegt. Die Schweiz übernimmt diese in der Regel. Doch bisher schweigt sie.,world,2021-05-14T20:18:00Z
BLICK,Ist Indien-Variante 50 Prozent ansteckender als britische?,Ist die indische Variante noch einmal 50 Prozent ansteckender als die britische? Dies behauptet ein Expertengremium in Grossbritannien. Auch Premierminister Boris Johnson warnt.,world,2021-05-14T19:02:21Z
BLICK,USA: Trump-Kandidatin in Führungsamt gewählt,Im Richtungsstreit der US-Republikaner hat sich die von Ex-Präsident Donald Trump unterstützte Abgeordnete Elise Stefanik im Rennen um eine Position in der Fraktionsführung durchgesetzt.,world,2021-05-14T16:30:34Z
Schweizer Radio und Fernsehen (SRF),Lockerungen der Massnahmen - Keine Masken für Geimpfte in den USA: Das müssen Sie wissen,Die USA planen eine Lockerung der Maskenpflicht nach vollständiger Impfung. In der Praxis stellen sich aber Fragen.,world,2021-05-14T14:34:00Z
20 Minuten,Maha Vajiralongkorn – Rama X : Thailands König liegt wegen Atemproblemen auf Intensivstation,"Der Monarch wurde kürzlich in ein Spital eingeliefert. Ob sein Gesundheitszustand durch eine Corona-Ansteckung verursacht wurde, ist derzeit noch unklar.",world,2021-05-14T13:43:10Z
Neue Schweizer Zeitung,Fans haben den gesamten indianischen Dialog in Assassins Creed Valhalla übersetzt,"Ein Screenshot:: UbisoftFans, die mit den Experten zusammenarbeiten, haben jeden Kanien'kehá-Dialog übersetzt: ka, der in der Vinland-Sektion von",world,2021-05-15T19:57:49Z
BLICK,Meisterliche Zuger führen Nati zum zweiten Sieg gegen Lettland,Hauptproben geglückt! Die Schweizer Nati ist nach dem zweiten Sieg gegen Lettland nun in der gesamten WM-Vorbereitung ungeschlagen.,world,2021-05-15T18:46:13Z
BLICK.CH,Super League: Luzern verabschiedet sich in Bern von den Europa-Plätzen,"Luzern verspielt gegen YB zwei mal eine Führung und kann deshalb die europäischen Plätze nicht mehr erreichen. Falls die Innerschweizer in Europa spielen wollen, müssen sie jetzt den Cup gewinnen.",world,2021-05-15T18:07:30Z
Schweizer Radio und Fernsehen (SRF),Gewaltspirale im Nahen Osten - Solidaritätskundgebungen für Palästina in Schweizer Städten,In Basel gingen rund 200 Personen auf die Strasse. In Genf demonstrierten 300 Menschen.,world,2021-05-15T16:19:00Z
BLICK,"Prinz Harry: Palast ist ""schockiert"" über neues Skandal-Interview",In einem Podcast teilte Prinz Harry gegen seinen Vater Charles aus. Dies kommt im Buckingham Palace gar nicht gut an.,world,2021-05-15T15:57:30Z
Schweizer Radio und Fernsehen (SRF),40 Tore in einer Saison - Lewandowski egalisiert Torrekord von Gerd Müller,Robert Lewandowski hat Gerd Müllers Bundesliga-Rekord von 40 Toren in einer Saison eingestellt.,world,2021-05-15T15:49:00Z
20 Minuten,CO₂-Arena : SRF berichtigt SVP-Imarks Vorwürfe wegen «gefälschter Statistik»,"Am Freitagabend erhob SVP-Nationalrat Christian Imark in der SRF-Sendung Arena Vorwürfe gegen den Sender, man habe eine Statistik gefälscht. Nun wehren sich das SRF sowie ein Klimaforschen dagegen.",world,2021-05-15T14:55:37Z
20 Minuten,Zermatt VS : Skitourengänger (31) stürzt in Gletscherspalte und stirbt,Am Freitagnachmittag ereignete sich auf dem Grenzgletscher oberhalb von Zermatt ein tragischer Unfall. Ein Zürcher verstarb nach einem Sturz in eine Gletscherspalte.,world,2021-05-15T14:53:15Z
Schweizer Radio und Fernsehen (SRF),"Schweizer Festspiele an OL-EM - Doppelsieg bei den Männern, Silber für Aebersold",Matthias Kyburz gewinnt an der OL-EM in Neuenburg den K.o.-Sprint vor Joey Hadorn. Simona Aebersold wird Zweite.,world,2021-05-15T14:46:00Z
BLICK,Schweden-Superstar Zlatan Ibrahimovic verpasst die EM,"Im März kehrte Zlatan Ibrahimovic ins schwedische Nationalteam zurück. Das Ziel, die EM 2021, ist für den 39-jährigen Superstar nun aber futsch.",world,2021-05-15T13:59:03Z
20 Minuten,Basel und Servette in Europa - Zürich und St. Gallen gerettet – Vaduz und Sion machen Absteiger aus,Der FC St. Gallen und der FC Zürich spielen auch in der nächsten Saison in der Super League. Der direkte Absteiger wird zwischen Vaduz und Sion ermittelt.,world,2021-05-15T20:26:15Z
Watson.ch,"Flug-Pionierin über Eskapaden, Corona und Bill Clinton","Helene Niedhart gründete vor über 30 Jahren die Zürcher Business-Airline CAT Aviation, die reiche Passagiere durch die Welt fliegt - Manager, Popstars oder auch japanische Sektenführerinnen. Im Interview spricht sie über Frauen im Cockpit, Corona-Folgen und d…",world,2021-05-15T17:37:30Z
Bluewin.ch,ATP Rom: Sonego fordert Djokovic – wer folgt Nadal in den Final?,Reilly Opelka hat gegen Sandkönig Rafael Nadal im Rom-Halbfinal wenig zu melden. Der Spanier setzt sich in zwei Sätzen durch und wartet auf seinen Finalgegner. Novak Djokovic trifft im zweiten Halbfinal auf den Italiener Lorenzo Sonego.,world,2021-05-15T17:37:30Z
Blick.ch,Bewaffnet mit Federer-Tipps greift Stricker beim ATP-Debüt in Genf an,Der 18-jährige Dominic Stricker greift in Genf bei seinem ersten ATP-Turnier gegen Marin Cilic an. Bewaffnet wurde er dafür mit vielen guten Federer-Tipps.,world,2021-05-15T17:17:44Z
20 Minuten,Nahostkonflikt - Frau taucht mit Israel-Fahne an Pro-Palästina-Demo auf,In der Schweiz fanden am Samstag mehrere Kundgebungen statt. In Basel und in Zürich kam es zu «Pro-Palästina Demos». 20 Minuten war vor Ort.,world,2021-05-15T15:15:51Z
Telebasel.ch,Skitourengänger (31) stürzt in Gletscherspalte und stirbt,Oberhalb von Zermatt ist am Freitag ein Skitourengänger (31) beim Grenzgletscher in eine Spalte gestürzt. Er verstarb kurz darauf auf einer Helikopterbasis.,world,2021-05-15T15:03:29Z
Www.nau.ch,HTC macht erstmals wieder Gewinn — auch ohne Smartphones,Noch vor wenigen Jahren galt HTC als ernstzunehmender Player bei den Android-Phones. Nun geht es mit dem Unternehmen auch ohne Handys erstmals wieder aufwärts.,world,2021-05-15T14:38:15Z
tagesschau.de,Kehrtwende des BfR: Vitamin D doch nützlich bei Covid-19 - tagesschau.de,"Hilft Vitamin D bei Corona? Das Bundesinstitut für Risikobewertung hatte diese Frage stets verneint. Doch nun macht die Behörde eine vorsichtige, aber bemerkenswerte Kehrtwende. <em>Von Bernd Reiser.</em>",world,2021-05-15T13:16:09Z
Www.nau.ch,Coronavirus: Heute Kundgebung in Bern,Heute findet in Bern die nächste unbewilligte Kundgebung gegen die Massnahmen des Coronavirus statt. Die Polizei hat den Bundesplatz abgesperrt.,world,2021-05-15T12:19:32Z
Neueschweizerzeitung.ch,"Twitter fordert iOS-Benutzer auf, das App-Tracking zu aktivieren - Neue Schweizer Zeitung","Nach dem Loslassen iOS 14.5 Für die Öffentlichkeit Im letzten Monat haben mehrere Apps Benutzer aufgefordert, die App-Tracking-Option zu aktivieren. Mit",world,2021-05-15T11:53:46Z
Tagblatt.ch,Unbewilligte Corona-Demonstration in Urnäsch,"Corona-Skeptiker haben sich in Urnäsch zu einer unbewilligten Demonstration versammelt. Der Anlass ist offenbar kurzfristig von Zürich ins Appenzellerland verlegt worden. Hinter der Demo stecken laut Polizeiangaben dieselben Kreise, die vor einer Woche in Aar…",world,2021-05-15T11:38:04Z
Tvaktuell.com,Holetschek: 80 Prozent der Krankenhausbelegschaft in Bayern geimpft - TV Aktuell,"80 Prozent der Krankenhausbelegschaft sei laut Gesundheitsminister Klaus Holetschek gegen Corona geimpft. Er kündigte an, dass bald auch Patienten der  …",world,2021-05-15T10:44:05Z
Telebasel.ch,Zwei Alpinisten sterben in Lawine am Piz Russein GR,Am Piz Russein sind zwei Skitourengänger bei einem Lawinenunfall ums Leben gekommen. Ein dritter Mann blieb unverletzt.,world,2021-05-15T06:45:41Z
Watson.ch,watson tippt die NHL-Playoffs 2021 – Teil 2 mit Josi und Co.,Heute/morgen beginnen die Stanley-Cup-Playoffs in der NHL. Im zweiten Teil der Vorschau analysieren wir die Serien in der Central und der West Division.,world,2021-05-15T06:13:00Z
derStandard.de,Nach Schlägerei: US-Einzelhändler setzen Verkauf von Pokémon-Karten aus - derStandard.at,Der Hype um Sport- und Pokémon-Sammelkarten führte unlängst immer häufiger zu Eskalationen,world,2021-05-15T06:00:00Z
