source,title,description,category,publishedAt
BLICK,So locken die USA Impf-Zögerer zum Piks,"Mit neuen Anreizen auf grossen Dating-Plattformen und mit Lotteriegewinnen in mehreren Bundesstaaten versuchen die USA, noch ungeimpfte Bürger zu einer Spritze gegen Corona zu bewegen.",world,2021-05-21T17:15:22Z
BLICK,IS will Belohnung für Tod von Boko Haram Anführer Abubakar Shekau,"Der Anführer der Terrorgruppe Boko Haram, Abubakar Shekau (48), soll während eines Gefechts seine Sprengstoffweste gezündet haben. Das nigerianische Militär untersucht nun diese Meldung. Es ist nicht das erste Mal, dass Shekau für tot gehalten wird.",world,2021-05-21T15:12:42Z
20 Minuten,Privilegierte Einreise : Spanien öffnet Grenzen am 7. Juni für Geimpfte aus aller Welt,"Geimpfte können bald wieder ohne Einschränkungen nach Spanien reisen. Die Regierung hofft, so den serbelnden Tourismus ankurbeln zu können.",world,2021-05-21T11:09:38Z
BLICK,Lottogewinner kassieren 406 Millionen dank Glückskeksen,In den USA haben Lottoteilnehmer Zahlenreihen aus Glückskeksen auf den Lottoschein übertragen. 146 von ihnen haben dabei insgesamt über 400 Millionen Dollar gewonnen.,world,2021-05-21T09:43:07Z
20 Minuten,Coronavirus : In keinem Land in Europa gibt es mehr Corona-Neuinfektionen als in Schweden,In Schweden ist die 14-Tage-Inzidenz gerade so hoch wie in keinem anderen europäischen Land. Die nachgewiesenen Neuinfektionen mit dem Coronavirus nehmen stark zu.,world,2021-05-21T08:06:05Z
20 Minuten,Ins Mittelmeer verirrt : Junger Grauwal Wally entkräftet vor Mallorca aufgetaucht,"Biologen sorgen sich um den jungen Grauwal Wally, der sich seit mehreren Monaten im Mittelmeer aufhält. Nun ist er vor Mallorca aufgetaucht – und wirkt stark geschwächt.",world,2021-05-21T05:59:43Z
BLICK,Waffen und Munition gefunden: Razzia bei Corona-Gegnern in Österreich,"Bei einer Razzia gegen radikale Gegner der Corona-Massnahmen in Österreich hat die Polizei Waffen und Munition sichergestellt. Die Männer hatten sich in einer Chat-Gruppe über den Bau von Splitterbomben, Molotowcocktails und den Kauf von Waffen unterhalten.",world,2021-05-21T02:17:32Z
Schweizer Radio und Fernsehen (SRF),Unter Vermittlung Ägyptens - Wechselseitige Waffenruhe in Nahost hält bis jetzt,Die Feuerpause ist seit dem frühen Freitagmorgen in Kraft.,world,2021-05-21T02:08:00Z
20 Minuten,"Aus Netflix-Serie ""Tiger King""","Neben Joe Exotic, der zu 22 Jahren Haft verurteilt wurde, ist Jeffrey Lowe eine der schillerndsten Figuren aus «Tiger King». Da er sich weigerte, mit den Behörden zu kooperieren, haben diese nun eingegriffen.",world,2021-05-21T01:29:46Z
Schweizer Radio und Fernsehen (SRF),Feuerpause hält - Leise Zuversicht nach Waffenruhe in Nahost,Die Feuerpause ist seit dem frühen Freitagmorgen in Kraft. Beide Konfliktparteien haben sich bisher daran gehalten.,world,2021-05-20T19:35:00Z
20 Minuten,121 Fälle gemeldet : Kann Corona-Impfung zu Gürtelrose führen?,Die Corona-Impfungen verlaufen in den meisten Fällen problemlos. Bei einer Minderheit der Patientinnen und Patienten kann es aber zu Nebenwirkungen wie der Gürtelrose kommen.,world,2021-05-21T20:45:43Z
20 Minuten,Die Schweiz schickt 30 Tonnen Covid-Schutzmaterial nach Nepal,"Wegen der katastrophalen Ausbreitung des Coronavirus in Nepal schickt die Schweiz ein Frachtflugzeug mit Schutzmaterial los. Es ist nur ein Tropfen auf dem heissen Stein. Doch «im Konzert mit anderen sammeln sich die Tropfen», so Manuel Bressler vom DEZA.",world,2021-05-21T18:30:44Z
BLICK,Schwimmen: Mamié holt über 200 m Brust sensationell EM-Silber,Tränen des Glücks bei Lisa Mamié! Die 22-Jährige gewinnt über 200 m Brust EM-Silber. Auch über zwei weitere Final-Einzüge darf sich die Schweizer Delegation freuen.,world,2021-05-21T18:08:06Z
BLICK.CH,Super League: So lief Servette - St. Gallen in der letzten Runde,St. Gallen beendet die Meisterschaft 2020/21 mit drei Punkten gegen Servette. Im Genfer Regen richten es die jungen Espen.,world,2021-05-21T18:02:58Z
Schweizer Radio und Fernsehen (SRF),Titelkämpfe in Budapest - Mamié schwimmt bei EM-Finalpremiere zu Silber,Lisa Mamié schafft bei der Schwimm-Europameisterschaft den Coup: Die Zürcherin wird über 200 m Brust Zweite.,world,2021-05-21T17:37:00Z
BLICK,Japan: Shinkansen-Lokführer macht bei voller Fahrt WC-Pause,"In Japan hat ein Lokführer seinen Führerstand bei voller Fahrt für mehrere Minuten verlassen, weil er eine WC-Pause einlegen musste. Stattdessen übernahm ein Kondukteur seinen Posten.",world,2021-05-21T16:24:47Z
Schweizer Radio und Fernsehen (SRF),Turnier in Genf - Final der 22-Jährigen: Shapovalov trifft auf Ruud,Der Norweger Casper Ruud war zu stark für Stricker-Bezwinger Andujar. Finalgegner ist der Kanadier Denis Shapovalov.,world,2021-05-21T15:24:00Z
BLICK,Bonus-Zank bei Roche: CEO-Talk mit Severin Schwan eskaliert,"Ein interner Web-Call mit dem Roche-Chef entwickelt sich zum Protest der Mitarbeiter. Sie prangern die Bonuspolitik an. Oben grosszügig, unten knausrig.",world,2021-05-21T14:55:32Z
20 Minuten,Schlagabtausch : Wissenschaftler schiessen auf Twitter gegen Daniel Koch und Alain Berset,"Bundesrat Berset sagt in einem Interview, er habe «die Wissenschaft zu wenig hinterfragt.» Jetzt schlagen Wissenschaftler zurück und üben scharfe Kritik.",world,2021-05-21T14:52:13Z
BLICK,4300 Dosen gesichert: Bund kauft neuartiges Corona-Medikament,Der Bund hat sich 4300 Chargen eines Corona-Medikamentes gesichert. Es soll Mitte Juni erstmals bei Patienten mit erhöhtem Risiko für einen schweren Verlauf eingesetzt werden.,world,2021-05-21T14:41:25Z
