source,title,description,category,publishedAt
BLICK,Um Diskriminierung zu verhindern: WHO verpasst Corona-Varianten neuen Namen,Die Weltgesundheitsorganisation gibt den Corona-Varianten neue Namen. Eine Massnahme gegen Diskriminierung.,world,2021-05-31T18:28:28Z
20 Minuten,Flugbegleiterin Zähne ausgeschlagen : Nach Prügeleien an Bord – Airlines verbieten Alkoholverkauf,Der jüngste Angriff auf eine Flugbegleiterin hat zum Umdenken geführt. Die Fluglinien wollen ihre Angestellten besser schützen und verbannen alkoholische Getränke aus der Holzklasse.,world,2021-05-31T17:47:05Z
BLICK,"Mallorca hält an Maskenpflicht fest, macht aber Schluss mit Ausgangssperre","Touristen und Einheimische bekommen Normalität zurück. Die Ausgangssperre zwischen Mitternacht und 6.00 Uhr morgens fällt, Maskentragen auch im Freien ist jedoch weiter angesagt.",world,2021-05-31T16:26:32Z
20 Minuten,Ab 12 Jahren : EU lässt ersten Corona-Impfstoff für Kinder zu,Millionen von Erwachsenen sind in Europa bereits gegen Covid-19 immunisiert. Die Möglichkeit zur Impfung steht nun auch Kindern ab 12 Jahren offen.,world,2021-05-31T15:40:00Z
20 Minuten,Nathan knows : «Ist HIV eine Erfindung der Pharmaindustrie?»,"Lara* ist verzweifelt, weil ihr Bruder seine HIV-Medikamente abgesetzt hat. Er glaubt, dass HIV und Aids «Verschwörungen der Pharmaindustrie» sind. Stimmt das? Die Aids-Hilfe klärt auf.",world,2021-05-31T15:39:00Z
BLICK,"""Bester Flug aller Zeiten"": Inder hat ganze Boeing 777 für sich",Auf seinem Flug von Indien nach Dubai hatte Bhavesh Javeri mächtig Glück. Er war der einzige Passagier an Bord und hatte so die komplette Maschine für sich. So lag ein Schwatz mit dem Piloten auch problemlos drin.,world,2021-05-31T15:28:24Z
20 Minuten,Blockade : Suezkanal-Behörde belastet Kapitän der «Ever Given» schwer,Die Kanalbehörde verlangt vom Eigentümer der «Ever Given» Schadenersatz in Millionenhöhe und wirft dem Kapitän Fehlverhalten vor.,world,2021-05-31T13:25:28Z
Telebasel,Freiburger Polizei zerschlägt bisher grössten Drogenhändlerring,Die Polizei Freiburg hat einen Drogenhändlerring zerschlagen. Es ist der bedeutendste Betäubungsmittelfund seit Bestehen des Polizeipräsidiums Freiburg.,world,2021-05-31T13:16:49Z
20 Minuten,Selahaddin Gülen : Erdogan lässt Gülen-Neffen im Ausland festnehmen und zurückbringen,"Selahaddin Gülen, ein Neffe des im Exil lebenden Predigers Fethullah Gülen, wurde im Ausland von türkischen Geheimdienstmitarbeitern gefasst. In welchem Land ist unklar.",world,2021-05-31T12:04:09Z
BLICK,Wegen indischer Variante: Experte sieht Briten vor dritter Corona-Welle,Versinkt Grossbritannien trotz fortgeschrittener Impfkampagne wieder im Corona-Sumpf? Ein britischer Mikrobiologe warnt angesichts der sich ausbreitenden indischen Mutation vor einem falschen Sicherheitsgefühl.,world,2021-05-31T09:45:53Z
Schweizer Radio und Fernsehen (SRF),WM-Spiele vom Montag - Russland bezwingt Schweden - Schweiz steht im Viertelfinal,"Da Schweden gegen Russland nach Penaltyschiessen verliert, steht die Schweiz vorzeitig im Viertelfinal.",world,2021-05-31T19:41:00Z
20 Minuten,Nach Presse-Boykott : Naomi Osaka zieht sich aus dem French Open zurück,Tennis-Superstar Naomi Osaka hat bei den French Open nach den Diskussionen um ihren Presse-Boykott ihren Rückzug erklärt.,world,2021-05-31T18:37:55Z
Schweizer Radio und Fernsehen (SRF),Rassistische Gewalt in den USA - Die USA gedenken des Massakers an Afroamerikanern in Tulsa,Vor 100 Jahren wurden im Bundesstaat Oklahoma mutmasslich 300 Menschen umgebracht – weil sie schwarz waren.,world,2021-05-31T18:13:00Z
Schweizer Radio und Fernsehen (SRF),Nach Presseboykott - Osaka zieht sich von den French Open zurück,Die Weltnummer 2 Naomi Osaka zieht sich nach der Aufregung um ihren Presseboykott von den French Open zurück.,world,2021-05-31T18:05:00Z
20 Minuten,Twann-Tüscherz BE : Traktor versinkt im Bielersee,"Ein kleiner Traktor landet am Montagmorgen im Bielersee. Der Fahrer fiel mit dem Fahrzeug ins Wasser, blieb aber unverletzt.",world,2021-05-31T16:47:37Z
Schweizer Radio und Fernsehen (SRF),Gelungener Auftakt in Paris - 22 Winner: Bencic fegt Podoroska vom Platz,"Belinda Bencic steht bei den French Open nach einem 6:0, 6:3 gegen Nadia Podoroska in der 2. Runde.",world,2021-05-31T16:11:00Z
Schweizer Radio und Fernsehen (SRF),3-Satz-Sieg gegen Istomin - Erfolgreiches Grand-Slam-Comeback von Federer,"Roger Federer gewinnt in der 1. Runde der French Open gegen Denis Istomin mit 6:2, 6:4, 6:3.",world,2021-05-31T16:10:00Z
