source,title,description,category,publishedAt
20 Minuten,Wegen Hetze gegen Carola Rackete,Zeitungsberichten zufolge haben die Behörden im deutschen Bundesland Thüringen die Wohnräumlichkeiten von Björn Höcke durchsucht. Dem AFD-Politiker wird Volksverhetzung vorgeworfen.,world,2021-05-22T18:38:20Z
20 Minuten,Bordeaux - Coronavirus-Mutation in französischer Stadt Bordeaux nachgewiesen,In der französischen Metropole Bordeaux haben sich Dutzende Menschen mit einer seltenen Coronavirus-Mutation angesteckt. Die Gesundheitsbehörden reagieren resolut.,world,2021-05-22T16:35:40Z
Schweizer Radio und Fernsehen (SRF),"Das Neueste zur Coronakrise - Indiens Covid-Patienten auch noch vom ""Schwarzen Pilz"" bedroht",Die Infektion namens Mukormykose kommt während der heftigen zweiten Corona-Welle tausendfach in Indien vor.,world,2021-05-22T09:33:13Z
Schweizer Radio und Fernsehen (SRF),Das Neueste zur Coronakrise - Doch kein Covid-Zertifikat der Ärztinnen und Apotheker,"Man habe das Projekt bis auf Weiteres zurückgestellt, teilen die Verbände der beiden Berufsgruppen mit.",world,2021-05-22T04:53:12Z
20 Minuten,USA : Kalifornien schafft Abstandsregeln Mitte Juni ab,"Wenige Neuinfektionen und viele Geimpfte machen es möglich, dass im US-Bundesstaat Kalifornien schon bald Normalität einkehrt.",world,2021-05-22T03:54:57Z
Schweizer Radio und Fernsehen (SRF),Das Neueste zur Coronakrise - Mehr als eine Million Corona-Tote in Lateinamerika,Die meisten Todesfälle gab es in Brasilien: Über 446’000 Personen kamen dort im Zuge der Pandemie ums Leben.,world,2021-05-22T03:44:07Z
20 Minuten,250 Feuerwehrleute im Einsatz,"Im Süden der spanischen Insel Teneriffa brennt eine Waldfläche, so gross wie 2000 Fussballfelder. Fünf Helikopter, ein Löschflugzeug und über 250 Feuerwehrleute versuchen, die Flammen unter Kontrolle zu bringen.",world,2021-05-21T21:56:29Z
20 Minuten,Schwerbewaffneter Soldat in Belgien,"Mit einem massiven Aufgebot suchen belgische, niederländische und deutsche Polizisten in Belgien nach dem rechtsextremen Soldaten Jürgen Conings. Der 46-Jährige wurde bei der Armee in Tarntechniken ausgebildet.",world,2021-05-21T20:08:30Z
BLICK,So locken die USA Impf-Zögerer zum Piks,"Mit neuen Anreizen auf grossen Dating-Plattformen und mit Lotteriegewinnen in mehreren Bundesstaaten versuchen die USA, noch ungeimpfte Bürger zu einer Spritze gegen Corona zu bewegen.",world,2021-05-21T17:15:22Z
Schweizer Radio und Fernsehen (SRF),Testen für die Ferien - So viel bezahlt man für Coronatests in Europa,Die Kosten für Coronatests variieren europaweit massiv. Die SRF-Korrespondenten mit einem Überblick.,world,2021-05-21T16:07:00Z
Schweizer Radio und Fernsehen (SRF),5:2-Sieg der Nati - Erfolgreicher Auftakt in die WM: Schweiz bezwingt Tschechien,Die Schweizer Hockey-Nationalmannschaft startet mit einem 5:2-Sieg gegen Tschechien in die WM in Riga.,world,2021-05-22T19:49:00Z
BLICK,So sehr litt Sophia Thiel unter Gewichtskritik,"Sophia Thiel enthüllte vor kurzem erstmals, dass sie jahrelang unter einer Essstörung litt. Jetzt hat sie darüber gesprochen, dass ihr Leben im Rampenlicht diese noch verstärkt hat.",world,2021-05-22T19:29:50Z
