source,title,description,category,publishedAt
BLICK,Gesundheitsminister: Malta hat Herdenimmunität erreicht,Malta hat nach Angaben seines Gesundheitsministers als erstes EU-Land 70 Prozent seiner erwachsenen Bevölkerung mit wenigstens einer Dose gegen Covid-19 geimpft.,world,2021-05-24T17:26:54Z
BLICK,Indisches Paar umgeht Corona-Regeln: Hochzeitsfeier im Flugzeug,Ein indisches Paar hat Corona-Regeln umgangen und in einem gecharterten Flieger geheiratet. Jetzt will die Airline gegen die Hochzeitsgesellschaft vorgehen.,world,2021-05-24T16:26:32Z
Schweizer Radio und Fernsehen (SRF),Erzwungene Landung - Belarus: EU wird sich kaum auf harte Sanktionen einigen,Die EU-Staats- und Regierungschefs wollen über mögliche Massnahmen nach der erzwungenen Flugzeuglandung beraten.,world,2021-05-24T14:56:00Z
20 Minuten,Grossbritannien : Zwei Braunbären bei Ausbruchsversuch aus Zoo getötet,Ein umgeknickter Baum drückte eine Absperrung nieder. Durch das benachbarte Wildschweingehege hätten sie den Zoo verlassen können.,world,2021-05-24T06:31:46Z
20 Minuten,"Kalifornien : Tiktok-Video geht viral, Strandparty artet aus",Die Polizei hat am Wochenende am Strandort Huntington Beach eine Party aufgelöst und knapp 159 Personen festgenommen.,world,2021-05-24T04:14:52Z
BLICK,Einziger Überlebender bei Seilbahn-Drama in Italien verliert ganze Familie,"13 Menschen starben beim Seilbahnunglück in Norditalien auf der Stelle. Zwei Kinder überlebten zunächst. Das ältere verstarb Stunden später auf der Intensivstation. Der fünfjährige Eitan hat als Einziger überlebt – und seine Eltern, Grosseltern und den Bruder verloren.",world,2021-05-23T23:36:50Z
20 Minuten,"«Ryan Air»-Flieger «gekapert» : Lukaschenko lässt Flug von Athen nach Vilnius in Minsk notlanden, um Journalisten zu verhaften",Ein Flugzeug von Athen nach Litauen wurde in Belarus zur Notlandung gezwungen. Dabei wurde ein belarussischer Oppositioneller verhaftet.,world,2021-05-23T15:39:50Z
Schweizer Radio und Fernsehen (SRF),Belarus stoppt Ryanair-Flug - Lukaschenko lässt Flugzeug landen und Oppositionellen verhaften,Belarus hat einen Journalisten auf einem Flug von Griechenland nach Litauen nach einer erzwungenen Landung verhaftet.,world,2021-05-23T14:41:00Z
20 Minuten,Kalb verwaist : Zwei Nashörner in Naturschutzpark in Namibia brutal getötet,Die Hörner von Nashörnern sind etwa gleich viel wert wie Gold. Wilderer töten darum in Afrika jedes Jahr Hunderte der Tiere. Ein Fall in Namibia lässt nun aufhorchen.,world,2021-05-23T12:56:18Z
Telebasel,14 Tote bei Seilbahnunglück in Norditalien bei Stresa,In Norditalien sind bei einem Seilbahnunglück mehrere Menschen ums Leben gekommen.,world,2021-05-23T12:22:17Z
20 Minuten,Seilbahn-Tragödie in Stresa IT,"In Stresa IT hat ein Seilbahnunglück 14 Todesopfer gefordert. Ob eine Seilbahn sicher ist, können Passagiere meist nicht erkennen, sagt der Seilbahningenieur Reto Canale.",world,2021-05-24T19:44:52Z
BLICK,Nikki und Dan Phillippi bekommen Shitstorm wegen Adoptions-Video ab,"Nikki und Dan Phillippi werden erneut im Netz angefeindet. Die Youtuber mussten anfangs Mai einen Shitstorm über sich ergehen lassen, weil sie ihren Hund einschläferten. Nun folgt der nächste wegen eines alten Videos.",world,2021-05-24T19:01:02Z
BLICK,Riesige Cupsieger-Party in Luzern: FCL-Fans ausser Rand und Band,In der Innerschweiz gibts kein Halten mehr: Die FCL-Fans lassen es nach dem Cupsieg krachen.,world,2021-05-24T18:32:09Z
20 Minuten,Kritik an Erziehungsfähigkeit : Queen ist «zutiefst bestürzt» über Prinz Harrys Angriffe auf das Königshaus,In der Doku-Serie «The Me You Can’t See» sowie in einem Podcast-Interview holte Prinz Harry erneut zum Schlag gegen seine eigene Familie aus. Seine Grossmutter ist «not amused».,world,2021-05-24T18:24:16Z
BLICK,Nach Pleiten gegen Dänemark und Belarus - was ist mit Schweden los?,"«Peinlich und schädlich fürs schwedische Hockey», lautet eine der Schelten in der Heimat des Weltmeisters von 2018. Der Knüller gegen die Schweiz ist nun bereits ein Schlüsselspiel. Die Schweden sind angeschlagen.",world,2021-05-24T18:06:12Z
20 Minuten,Kulturelle Aneignung : Justin Bieber rasiert nach Dreadlocks-Kritik seinen Kopf,"Über Wochen hinweg wurde Bieber im Netz dazu aufgerufen, seine Dreadlocks loszuwerden. Nun hat er sich kurzerhand den Kopf kahl rasiert.",world,2021-05-24T16:59:14Z
Schweizer Radio und Fernsehen (SRF),Tunnelsperrung nach Auto-Brand - Gotthard-Tunnel wieder offen - immer noch mehrere Kilometer Stau,Die Sperrung des Tunnels wegen eines rauchenden Fahrzeugs ist aufgehoben. Autos stauen sich nach wie vor auf der A2.,world,2021-05-24T14:43:00Z
BLICK,Blick erklärt den Krypto-Crash - 1 Billion Dollar in 1 Woche weg,Crash im Krypto-Markt! Bitcoin und Co. haben eine rabenschwarze Woche hinter sich. Aussagen aus China und Amerika machten den Handel mit Digitalwährungen noch verrückter und volatiler. Blick erklärt die Hintergründe.,world,2021-05-24T14:34:54Z
play3.de,Star Wars Jedi Fallen Order: Möglicher Termin für die PS5-Version aufgetaucht,"Ende des vergangenen Monats bestätigte Electronic Arts die Gerüchte um einen Next-Gen-Release und kündigte ""Star Wars: Jedi Fallen Order""",world,2021-05-24T14:33:00Z
Schweizer Radio und Fernsehen (SRF),Verkürzte Königsetappe am Giro - Bernal triumphiert solo und greift nach dem Gesamtsieg,Egan Bernal siegt auf der verkürzten Königsetappe des Giro überlegen und sorgt wohl für die Vorentscheidung.,world,2021-05-24T14:24:00Z
