source,title,description,category,publishedAt
Speedweek.com,Valentino Rossi: «Lese schon 15 Jahre nichts mehr»,Valentino Rossi (42) beantwortete vor dem Frankreich-GP in Le Mans Fragen zu seiner MotoGP-Zukunft und der seines Petronas-Yamaha-Teamkollegen und VR46-Schützlings Franco Morbidelli.,sport,2021-05-13T18:48:52Z
Www.nau.ch,Formel 1: FIA reagiert auf Lewis Hamiltons Beschwerde über Red Bull,"Eine jahrzehntelange Debatte flammt in der Formel 1 wieder auf. Mercedes wirft Red Bull vor, auf einen flexiblen Heckflügel zu setzen – nun reagiert die FIA.",sport,2021-05-13T17:50:52Z
20 Minuten,Manchester-United-Fans stoppen Liverpool-Car und zerstechen Pneus,"Am Donnerstagabend sollte in Manchester die Partie zwischen United und Liverpool stattfinden. Ob es dazu kommt, ist fraglich.",sport,2021-05-13T17:23:48Z
Telebasel.ch,Schweiz Schweizer OL-Sprint-Staffel holt EM-Gold,Jubel bei der Schweizer Equipe: Sie lancierte die Heim-EM im Orientierungslauf mit einer Goldmedaille in der Sprint-Staffel.,sport,2021-05-13T15:47:55Z
Www.srf.ch,Schweizer Sieg beim Giro – Paukenschlag beim Giro: Gino Mäder siegt auf der 6. Etappe,Der Fahrer vom Team Bahrain Victorious siegt in Ascoli Pieno. Zuvor hatte er sich von einer Ausreissergruppe abgesetzt.,sport,2021-05-13T15:15:00Z
Bluewin.ch,Zidane stellt Marcelo aufs Abstellgleis – aus sportlichen oder persönlichen Gründen?,Trotz zahlreicher Absenzen fehlt Marcelo im Kader für das Spiel gegen Granada. Es könnte das traurige Ende für den Brasilianer bei Real Madrid bedeuten. Kam es zum Zerwürfnis mit Trainer Zinedine Zidane?,sport,2021-05-13T14:48:41Z
Www.srf.ch,Erstes Rennen seit August 2020 - Kambundji siegt bei Comeback,Nach 9 Monaten Wettkampfpause ist Mujinga Kambundji in Langenthal mit einem Sieg über 300 m auf die Bahn zurückgekehrt.,sport,2021-05-13T12:52:00Z
Speedweek.com,Ducati: Wer wird der neue Stoner oder Marc Márquez?,"Ducati hat nach 2020 «tabula rasa» gemacht und Fahrer wie Dovizioso aussortiert. Der Mut zum Generationswechsel hat sich glänzend bewährt, Ducati ist stark aufgestellt. Die Bilanz von Sportdirektor Paolo Ciabatti.",sport,2021-05-13T11:55:03Z
Blick.ch,YB-Coach Seoane kostet 1 Million und ist Kandidat in Frankfurt & Leverkusen,Auch die Bundesliga tickt manchmal ur-bernerisch. So im Fall Gerry Seoane. Bedächtig und behäbig.,sport,2021-05-13T11:49:59Z
Www.srf.ch,Final im DFB-Pokal – Gegen Leipzig: Holen sich Bürki und der BVB den «Pott»?,Dortmund will mit einem Pokalsieg eine durchwachsene Saison «retten» – Leipzig den ersten Titel überhaupt holen.,sport,2021-05-13T11:30:00Z
Telebasel.ch,Champions-League-Final findet neu in Porto statt,"Was erwartet wurde, ist jetzt offiziell: Der Final der Champions League zwischen Manchester City und Chelsea wird von Istanbul nach Porto verlegt.",sport,2021-05-13T10:49:14Z
Www.srf.ch,Internationale Fussball-News – Premier League mit neuem Milliarden-Deal – CL-Final in Porto,Hier finden Sie die wichtigsten Neuigkeiten aus dem internationalen Fussball.,sport,2021-05-13T10:15:00Z
Blick.ch,"LaLiga: So lief die 36. Runde mit Barcelona, Real Madrid und Atletico",Nur ein 3:3 gegen Levante – hat Barça am Dienstag schon die Chance auf den Titel aus der Hand gegeben? Atletico jedenfalls profitiert am Mittwoch und macht einen grossen Schritt in Richtung Titel. Hier gibts das Roundup der 36. Runde!,sport,2021-05-13T10:01:17Z
Www.srf.ch,News aus dem Skisport – Zeichen für Weltcup-Rennen am Matterhorn verdichten sich,Hier finden Sie die wichtigsten Ski-Kurzmeldungen des Tages.,sport,2021-05-13T08:48:00Z
Blick.ch,"Rad: Sturz-Festival am Giro – Landa crasht, Sivakov kollidiert mit Strauch",Die 5. Etappe des Giro d’Italia hat es in sich. Vor allem für Mikel Landa (31) und Pawel Siwakow (23). Beide Fahrer stürzen heftig und müssen die Italien-Rundfahrt aufgeben.,sport,2021-05-13T08:36:27Z
Bazonline.ch,Machtwechsel beim FC Basel – Ceccaroni und Heri müssen gehen – kehrt Streller zurück? - Basler Zeitung,Wie werden David Degen und seine Mitstreiter den FC Basel verändern? Wer muss gehen? Wer kommt? Diese Zeitung liefert Antworten auf die drängendsten Fragen.,sport,2021-05-13T07:13:31Z
Watson.ch,Amateurfussball: Viele Klubs wünschen Abbruch der Corona-Saison,"Der Bundesrat stellt in Aussicht, dass ab Ende Mai der Fussball auf den Sportplätzen wieder rollen darf. In einer Umfrage sprechen sich viele Vereine aber für einen Abbruch aus. Wie entscheidet der SFV?",sport,2021-05-13T06:50:00Z
Bluewin.ch,Weshalb Ajax Amsterdam die holländische Meisterschale einschmilzt,Der niederländische Fussballrekordmeister Ajax Amsterdam bedankt sich bei seinen Fans mit einer ungewöhnlichen Geste: Der Club schmolz die Meisterschale dieser Spielzeit ein und liess daraus 42'000 kleine Sterne giessen – für jeden Inhaber einer Dauerkarte ei…,sport,2021-05-13T06:00:00Z
Watson.ch,NHL: Bitterer Saisonabschluss für Meier – auch Fiala verliert hoch,"Timo Meier, 1 Schuss, 3 Checks, 12:01 TOI
Das letzte Saisonspiel geht den San Jose Sharks gründlich in die Hose. Gegen die Vegas Golden Knights setzt es für …",sport,2021-05-13T05:03:00Z
Mtb-news.de,XC World Cup 2021 – Nove Mesto: Die Revanche der Cyclocross-Stars? - MTB-News.de,Weltcup-Rennen Nummer zwei steht an: Im tschechischen Nove Mesto kämpfen die XC-Profis um den Sieg. Wir haben den Vorbericht!,sport,2021-05-13T05:00:18Z
BLICK,Der FC St. Gallen schreit sich zum 2:2 gegen den FC Zürich,Auf der Tribüne ist FCSG-Präsident Matthias Hüppi (63) der Lautsprecher. In der Pause machen sich beim Stand von 0:2 die St. Galler Spieler heiss. Trainer Peter Zeidler (58): «Und das nicht im Flüsterton …»,sport,2021-05-13T08:34:52Z
Schweizer Radio und Fernsehen (SRF),News zu Olympia in Tokio - Japanische Olympia-Gastgeberstädte sagen ab,Hier finden Sie die wichtigsten Meldungen des Tages zu den Olympischen Spielen im Sommer 2021 in Tokio.,sport,2021-05-13T08:23:00Z
