source,title,description,category,publishedAt
Watson.ch,Torhüter Alisson köpft Liverpool zum Last-Minute-Sieg +++ Napoli hält Juve auf Distanz,DFB-Pokalsieger Borussia Dortmund hat auch das nächste Endspiel gewonnen: Bei Mainz 05 siegte der BVB mit 3:1 und sicherte sich damit die direkte Qualifikation …,sport,2021-05-16T20:29:00Z
Blick.ch,Bundesliga: Lewandowski knackt Müller-Rekord – BVB in Champions League,Dortmund spielt nächste Saison in der Champions League. Auch Wolfsburg schafft den Sprung in die Königsklasse. Leipzig ist Vizemeister. Am Samstag stellt Bayern-Star Lewandowski den Tor-Fabelrekord von Gerd Müller aus dem Jahr 1972 ein.,sport,2021-05-16T18:22:30Z
Bluewin.ch,Nadal ringt im Final Djokovic in drei Sätzen nieder,Rafael Nadal hat das Kräftemessen mit Novak Djokovic vor den French Open für sich entschieden und zum zehnten Mal das Masters-Turnier von Rom gewonnen.,sport,2021-05-16T18:11:15Z
Bluewin.ch,Verrückt – Goalie Alisson rettet Liverpool mit Last-Minute-Tor,"An dieses Spiel wird sich Liverpool-Goalie Alisson Becker ein Leben lang erinnern. In der 5. Minute der Nachspielzeit köpft er den Ball zum 2:1 in die Maschen. Und es ist ein Tor, das Millionen wert sein könnte.",sport,2021-05-16T18:08:56Z
Www.srf.ch,Dank Sieg in Mainz – Dortmund macht Qualifikation für Champions League perfekt,Der BVB sichert sich das Ticket für die «Königsklasse» mit einem 3:1 gegen Mainz. Wolfsburg reicht ein 2:2 in Leipzig.,sport,2021-05-16T18:08:00Z
Speedweek.com,Valentino Rossi (11.): Beinahe alle drei gestürzt,Valentino Rossi hatte sich in Le Mans mehr erhofft als den elften Platz. Die schwierigen Bedingungen und ein Zwischenfall mit Pol Espargaró und Franco Morbidelli funkten dem Yamaha-Star aber dazwischen.,sport,2021-05-16T17:44:42Z
Tagesanzeiger.ch,Der neue Besitzer des FC Basel – Warum sich alle in David Degen getäuscht haben,"Kaum einer hat ihm zugetraut, dass er Bernhard Burgener den FC Basel abjagen kann. Nun sagen Bernhard Heusler, Georg Heitz und Christian Gross weitere Überraschungen voraus.",sport,2021-05-16T17:26:07Z
Blick.ch,"Ha, ha, HSV! Hamburger verpassen Aufstieg erneut","Vor drei Jahren starb der Bundesliga-Dino aus Hamburg aus, nun verpasst der HSV erneut den Wiederaufstieg. Und Bochum braucht einen Punkt für die Rückkehr in die Bundesliga.",sport,2021-05-16T15:51:43Z
Www.srf.ch,9. Etappe am Giro d'Italia – Bernal siegt und übernimmt die Gesamtführung,Der Kolumbianer Egan Bernal untermauert in der 9. Etappe des Giro d'Italia seine Ambitionen auf den Gesamtsieg.,sport,2021-05-16T15:20:00Z
Www.srf.ch,MTB-Weltcup in Nove Mesto – Flückiger auf dem Podest – Indergand Sechste,Beim Cross-Country-Weltcup in Nove Mesto wird Mathias Flückiger Dritter. 3 Schweizerinnen klassieren sich in den Top 10.,sport,2021-05-16T15:02:00Z
20 Minuten,Dayana Yastremska - Tennisspielerin droht wegen «Sex-Dopings» das Karriereende,Dayana Yastremska wurde des Dopings überführt. Sie kämpft gegen die Sperre an. Ihr soll das Mittel beim Geschlechtsverkehr übertragen worden sein. Ist das allerdings überhaupt machbar?,sport,2021-05-16T14:10:50Z
Watson.ch,Transfer-Ticker: Zinedine Zidane hört Ende Saison als Real-Trainer auf,"Keinen wichtigen Wechsel und kein spannendes Gerücht mehr verpassen: Hol dir jetzt den watson-Transfer-Push! So einfach geht's:
Zinédine Zidane hat den …",sport,2021-05-16T14:05:00Z
Telebasel.ch,Wird Remo Gaugler neuer Nachwuchs-Chef beim FCB?,Wie wird der FCB nach dem Machtwechsel aufgestellt sein? Beim Nachwuchs soll der Liestaler Remo Gaugler Gerüchten zufolge das Zepter übernehmen.,sport,2021-05-16T13:30:50Z
Watson.ch,Lüthi und Dupasquier in Le Mans: Zwei Töfffahrer am Scheideweg - watson,"Le Mans, ein «Rütli unseres Motosports» sollte die Wende bringen. Aber Tom Lüthi konnte auch diese Chance nicht nützen. Eine Karriere ist zu Ende. Wird dafür Jason Dupasquier der neue Tom Lüthi?",sport,2021-05-16T13:30:00Z
Blick.ch,Rad: Olympiasieger Robert Dill-Bundi besiegte den Krebs,1980 holte Robert Dill-Bundi (63) Olympiagold auf der Bahn. Er war auf dem Zenit. Doch es folgte ein Alptraum.,sport,2021-05-16T12:37:16Z
Www.srf.ch,2 weitere OL-EM-Medaillen – Edelmetall für Roos und Aebersold – Männer gehen leer aus,Zum Abschluss der OL-EM in Neuenburg holen sich Elena Roos (Silber) und Simona Aebersold (Bronze) Sprint-Edelmetall.,sport,2021-05-16T12:26:00Z
Bluewin.ch,Zidane hat Spielern seinen Abschied von Real Madrid mitgeteilt,Spanischen Medienberichten zufolge kehrt Trainer Zinedine Zidane Real Madrid den Rücken zu. Der Franzose habe dem Team seinen Abschied per Ende Saison bereits mitgeteilt.,sport,2021-05-16T11:26:00Z
20 Minuten,In Londoner Rooftop-Bar - Guardiola-Tochter beim Knutschen mit England-Star Dele Alli erwischt,Tottenham-Kicker Dele Alli schoss in dieser Premier-League-Saison noch kein Tor. Dafür wird er jetzt abseits des Fussballplatzes ein bisschen getröstet.,sport,2021-05-16T11:24:36Z
Bluewin.ch,Nicht von der Hand zu weisen»Adi Hütters Abgang als Auslöser für Frankfurts Krise?,Seit seinem verkündeten Abschied zum Saisonende bringt Adi Hütters Eintracht Frankfurt kein Bein mehr vor das andere. Nach der Pleite bei Absteiger Schalke setzt es für den Ex-YB-Coach heftige Kritik ab – auch aus den eigenen Reihen.,sport,2021-05-16T11:06:01Z
Speedweek.com,Warm-up: Petrucci-Bestzeit – Márquez-Sturz – 7. Rossi,"Das Warm-up zum Frankreich-GP wurde eine Beute von Danilo Petrucci (KTM) vor Jack Miller (Ducati). Valentino Rossi überraschte mit der siebtbesten Zeit. Zarco, Márquez, Pol Espargaró und Rins stürzten.",sport,2021-05-16T10:14:54Z
Schweizer Radio und Fernsehen (SRF),Dank Sieg in Mainz - Dortmund macht Qualifikation für Champions League perfekt,Der BVB gewinnt am vorletzten Spieltag der Bundesliga in Mainz 3:1 und hat damit einen Platz in den Top 4 auf sicher.,sport,2021-05-16T18:08:00Z
20 Minuten,RB Leipzig ist Vizemeister,Mit einem 3:1-Erfolg gegen Mainz zieht Borussia Dortmund in die Champions League ein. Dort spielt in der kommenden Saison auch Wolfsburg.,sport,2021-05-16T18:05:28Z
Schweizer Radio und Fernsehen (SRF),Goalie trifft mit Schlusspfiff - 3 Punkte statt nur 1: Alisson erlöst Liverpool in letzter Sekunde,Liverpool bleibt dank einem sensationellen Kopfball-Treffer von Alisson im Rennen um die Champions-League-Plätze.,sport,2021-05-16T17:50:00Z
BLICK,Egan Bernal gewinnt Giro-Etappe in Campo Felice - Salto-Sturz von Mohoric,Egan Bernal holt sich beim Giro d'Italia die Maglia Rosa. Für den Kolumbianer ist es nach harten Monaten eine grosse Genugtuung. Einen fürchterlichen Moment erlebt derweil bei einer Abfahrt Matej Mohoric.,sport,2021-05-16T15:30:45Z
