source,title,description,category,publishedAt
motorsport-total.com,"Helmut Marko schimpft auf Tracklimits: ""Jetzt ist auch mal Schluss!"" - Motorsport-Total.com","Dass Max Verstappen nach der Poleposition auch die schnellste Rennrunde aufgrund von Tracklimits verloren hat, macht Helmut Marko sauer: ""Das ist kein Racing""",sport,2021-05-02T17:11:00Z
www.srf.ch,Chaos im Old Trafford – Fan-Proteste: ManUnited gegen Liverpool abgesagt - Schweizer Radio und Fernsehen (SRF),Protestierende Fans stürmen das Stadion von Manchester United. Ihre Wut richtet sich gegen die Klubbesitzer.,sport,2021-05-02T16:55:00Z
blick.ch,Eishockey-Nati: Fischer holt Andrighetto und Müller - BLICK,Vor den Spielen gegen Italien und Frankreich holt Nati-Coach Patrick Fischer fünf weitere Spieler. Denis Hollenstein (ZSC Lions) muss wegen einer Schulterverletzung verzichten.,sport,2021-05-02T16:44:53Z
bluewin.ch,Nanizayamos schwere Verletzung überschattet nächstes Sittener Lebenszeichen - bluewin.ch,Totgesagte leben länger: Der FC Sion stemmt sich vehement gegen den drohenden Abstieg aus der Super League. Im Derby gegen Lausanne-Sport sind die Sittener trotz Chancen-Wucher auf Kurs zu drei kapitalen Punkten. Letztlich resultiert ein 1:1.,sport,2021-05-02T16:38:00Z
bluewin.ch,Wegweisender Sieg für den FCZ ++ Sion kassiert späten Ausgleich ++ YB taucht in Genf - bluewin.ch,"Der FC Zürich feiert in der 32. Runde einen 3:0-Heimsieg über den FC Lugano und holt dank dem überzeugenden Auftritt wichtige Punkte im Abstiegskampf. Servette schlägt den Leader aus Bern, Sion und Lausanne-Sport trennen sich 1:1-Unentschieden.",sport,2021-05-02T16:07:30Z
20 minuten,Hamilton gewinnt - Alfa-Sauber Drama in Portugal — Räikkönen crasht mit Giovinazzi - 20 Minuten,Lewis Hamilton holt sich den Sieg beim GP von Portugal überlegen vor Max Verstappen. Für Alfa-Sauber gibt es keine Punkte. Räikkönen fiel nach einem Unfall mit Kollege Giovinazzi bereits in der zweiten Runde aus.,sport,2021-05-02T16:07:30Z
20 minuten,Nach Aufruf der Südkurve - FCZ-Fans attackieren Polizei – diese reagiert mit Tränengas und Gummischrot - 20 Minuten,"Mehrere hundert Fans des FC Zürich folgen einem Aufruf der Südkurve und versammeln sich vor dem Stadion, um ihren Club im Abstiegskampf zu unterstützen.",sport,2021-05-02T14:20:01Z
blick.ch,Super League: Zwei Joker-Tore verhelfen Servette zum Sieg gegen YB - BLICK.CH,"Zweimal verliert YB in der bisherigen Saison, zweimal heisst der Gegner Servette. Die Genfer gewinnen dank zwei Joker-Toren im Stade de Genève mit 2:1.",sport,2021-05-02T13:15:16Z
www.srf.ch,Bissegger im Zeitfahren 2. - Thomas gewinnt die 74. Ausgabe der Tour de Romandie - Schweizer Radio und Fernsehen (SRF),Der Brite krönt sich zum Champion der Romandie-Rundfahrt. Stefan Bissegger wird zum Abschluss im Zeitfahren Zweiter.,sport,2021-05-02T13:12:00Z
blick.ch,"Bewegendes Leben: So tickt Julian Nagelsmann, der zukünftige Bayern-Coach - BLICK",Erst 33 Jahre alt und schon der teuerste Trainer der Welt. Julian Nagelsmann startet durch. Sein Leben aber verlief nicht immer so positiv.,sport,2021-05-02T12:56:59Z
20 minuten,Schmerzensschreie im Stadion - Horrorverletzung von Morey überschattet BVB-Triumph im Pokal - 20 Minuten,Der Einzug vom BVB ins DFB-Pokalfinal wird von einer schweren Verletzung überschattet. Die Schmerzensschreie von Mateu Morey waren im ganzen Stadion zu hören.,sport,2021-05-02T12:08:28Z
www.srf.ch,Grand Prix von Spanien - Dupasquier so gut wie noch nie – Aegerter fährt aufs Podest - Schweizer Radio und Fernsehen (SRF),Jason Dupasquier fährt in der Moto3 in Jerez auf Rang 7. Dominique Aegerter wird beim Saisonauftakt in der MotoE 2.,sport,2021-05-02T10:18:00Z
blick.ch,Jeff Tomlinson redet über die emotionalen Schlussminuten als Lakers-Trainer - BLICK,"«Es sind überwältigende Gefühle», sagt Jeff Tomlinson (51) nach seinem letzten Spiel als Lakers-Trainer. Der Kanadier beschreibt, was ihm in den Schlussminuten durch den Kopf gegangen ist.",sport,2021-05-02T09:59:54Z
speedweek.com,Jerez Warm-up: 1. Viñales – Sturz Márquez – 11. Bradl - SPEEDWEEK.COM,"Das Warm-Up in der MotoGP in Jerez begann verspätet, weil im Moto2-Warm-up Vietti schwer gestürzt war. Die Bestzeit sicherte sich Maverick Viñales auf der Yamaha.",sport,2021-05-02T09:30:09Z
20 minuten,Nach Rausschmiss beim SCB - «Danke für die Chance» – jetzt meldet sich Florence Schelling zu Wort - 20 Minuten,Beim SC Bern war nach einem Jahr Schluss für sie: Sportchefin Florence Schelling musste ihre Koffer packen. Sie wünscht den Mutzen dennoch nur das Beste.,sport,2021-05-02T08:50:02Z
watson,Nach Flick-Abgang: Wie Nagelsmann das Trainer-Problem der Bayern löst - watson,"""Bayern ist immer noch eine Top-Adresse in Europa, daher würde es Kandidaten wie Nagelsmann oder ten Haag nicht abschrecken"", sagt Bayern-Experte Vjeko Keskic.",sport,2021-05-02T07:42:00Z
www.srf.ch,Schweiz mit 3. Sieg an WM – Curlerinnen besiegen Mitfavorit Kanada - Schweizer Radio und Fernsehen (SRF),Das Team um Skip Silvana Tirinzoni besiegt die Gastgeberinnen an der WM 8:5 und feiert den 3. Sieg im 3. Spiel.,sport,2021-05-02T05:28:00Z
www.nau.ch,FC Basel gewinnt gegen FCSG mit 1:0 – Rahmen bleibt ungeschlagen - Nau.ch,Cabral sei Dank! Der FC Basel feiert einen wichtigen Sieg im Kampf um die Europacup-Plätze. Patrick Rahmen bleibt als FCB-Trainer ungeschlagen. Die Stimmen.,sport,2021-05-02T04:29:00Z
watson.ch,Playoffs: Der EVZ steht auch im Final gegen Servette unter Druck - watson,"Zug und Servette spielen ab Montag um den Titel. Eine Finalpaarung, die es noch nie gegeben hat und als «Rolex-Final» in die Geschichte eingehen wird.",sport,2021-05-02T04:01:00Z
blick,Staffel-WM in Polen: Schweizerinnen nach Wechsel-Fehler disqualifiziert,Keine Topplatzierung für die Schweizer 4x100-m-Staffel in Polen. Die Schweizerinnen werden nach einem Wechselfehler disqualifiziert.,sport,2021-05-02T18:17:56Z
20 minuten,FCZ gewinnt mit 3:0 und verschafft sich Luft im Abstiegskampf,Der FC Zürich gewinnt gegen Lugano mit 3:0 und hat nun fünf Punkte Vorsprung auf den Barrageplatz. Servette gewinnt gegen YB und fügt dem Meister erst die zweite Niederlage der Saison zu.,sport,2021-05-02T16:16:16Z
real total,Lucas Vázquez bei Real Madrid doch vor Verlängerung - Sergio Ramos pokert weiter,Die Zukunft von Lucas Vázquez liegt nun womöglich doch bei Real Madrid. Die Königlichen sollen dem 29-Jährigen ein verbessertes Angebot zur Verlängerung des auslaufenden Vertrags gemacht haben. Kapitän Sergio Ramos dagegen pokert offenbar nach wie vor und pocht auf zwei weitere Spielzeiten.,sport,2021-05-02T08:00:35Z
