source,title,description,category,publishedAt
Bluewin.ch,Sion verpasst FCB eine Abreibung und rettet sich in die Barrage – Vaduz steigt nach 1:4-Pleite ab,"Sion schafft es in extremis doch noch in die Barrage. Dank dem 4:0-Heimsieg gegen Basel und weil Vaduz in Zürich verliert, rücken die Walliser auf Kosten der Liechtensteiner auf den 9. Platz vor.",sport,2021-05-21T20:26:15Z
Speedweek.com,Scott Redding (Ducati) stinksauer: «Das ist unfair»,"Nach dem ersten Tag beim Auftakt der Superbike-WM-Saison in Aragon gab es für Ducati-Werksfahrer Scott Redding kein Halten. Erneut stellte er das Thema SCX-Reifen in den Vordergrund, die Freude hielt sich in Grenzen.",sport,2021-05-21T19:47:52Z
Www.nau.ch,22'000 Franken: Roman Bürki fordert von Airline Geld für Privatjet,"BVB-Goalie Roman Bürki flog kürzlich nach Mallorca. Weil der Linienflug überbucht war, mietet er einen Privatjet. Und will, dass die Airline nun dafür aufkommt.",sport,2021-05-21T19:18:05Z
Blick.ch,Ski alpin: Lindsey Vonn verliebt in spanischen Schauspieler Diego Osorio,Noch im Dezember gab sie die Trennung von Eishockey-Star P.K. Subban bekannt. Nun scheint Ex-Skistar Lindsey Vonn (36) wieder frisch verliebt zu sein.,sport,2021-05-21T17:58:02Z
20 Minuten,Abgang bei Bayern - «Ich bin sehr dankbar» — David Alaba weint bei Abschiedsdoku,Nach 13 Jahren wird David Alaba am Samstag sein letztes Spiel für den FC Bayern absolvieren. Zum Dank für seine Leistungen veröffentlichte der FC Bayern eine Alaba-Doku.,sport,2021-05-21T17:55:00Z
Www.srf.ch,Titelkämpfe in Budapest – Mamié schwimmt bei EM-Finalpremiere zu Silber,Lisa Mamié schafft bei der Schwimm-Europameisterschaft den Coup: Die Zürcherin wird über 200 m Brust Zweite.,sport,2021-05-21T17:37:00Z
Www.srf.ch,WM-Spiele vom Freitag – Gastgeber überrascht Kanada – Russen siegen in extremis,Ronalds Kenins führt beim völlig überraschenden Sieg Lettlands über Kanada Regie. Russland besiegt Tschechien.,sport,2021-05-21T15:56:00Z
Speedweek.com,"Aragón, FP2: Yamaha bleibt vorne, eine BMW zerstört",Der erste offizielle Trainingstag der Superbike-WM 2021 in Aragón endete mit der Bestzeit für Toprak Razgatlioglu (Yamaha). Michael van der Mark zerstörte seine BMW M1000RR. Jonas Folger auf Platz 14.,sport,2021-05-21T15:51:21Z
Blick.ch,Eishockey-WM in Lettland: Tschechien beginnt WM mit Drama-Pleite,Wer wird in Lettland Eishockey-Weltmeister 2021? Alles Wissenswerte zum Turnier in Riga finden Sie hier!,sport,2021-05-21T15:34:47Z
Www.srf.ch,Turnier in Genf – Final der 22-Jährigen: Shapovalov trifft auf Ruud,Der Norweger Casper Ruud war zu stark für Stricker-Bezwinger Andujar. Finalgegner ist der Kanadier Denis Shapovalov.,sport,2021-05-21T15:24:00Z
Bluewin.ch,Russland gewinnt Auftakt-Kracher gegen Tschechien kurz vor der Schluss-Sirene,In Riga fiel am Freitag der Startschuss zur 84. Eishockey-Weltmeisterschaft. Zum Auftakt gewinnt das Russische Olympische Komitee (ROC) gegen Tschechien. Die Schweiz steigt am Samstag ins Geschehen ein.,sport,2021-05-21T15:22:30Z
Luzernerzeitung.ch,Challenge League - Trainer Bruno Berner verlässt den SC Kriens – Vertrag wird nicht verlängert - Luzerner Zeitung,Nach vier erfolgreichen Jahren und 148 Pflichtspielen gehen der SC Kriens und Bruno Berner getrennte Wege. Der Ende Juni  auslaufende Vertrag wird nicht verlängert.,sport,2021-05-21T15:05:03Z
Speedweek.com,Aprilia und Dovizioso: Zusammenarbeit wird ausgebaut,"Zwei Tests absolvierte der dreifache MotoGP-Vizeweltmeister Andrea Dovizioso bereits auf der Aprilia RS-GP, weitere werden folgen. Das bestätigte der Hersteller aus Noale soeben offiziell.",sport,2021-05-21T14:27:14Z
Www.nau.ch,Sebastian Vettel: Ralf Schumacher stellt die Sinn-Frage,Sebastian Vettel (33) wartet immer noch auf Punkte bei Aston Martin. Sky-Experte Ralf Schumacher geht mit seinem Landsmann hart ins Gericht.,sport,2021-05-21T14:20:00Z
Motorsport-total.com,Formel-1-Liveticker: Nico Rosberg im großen Exklusivinterview!,Formel-1-Liveticker mit dem gro&szlig;en Rosberg-Interview: +++ Warum er noch nicht zur&uuml;cktreten wollte +++ Wie er Hamilton bezwungen hat +++ Was er heute macht +++,sport,2021-05-21T14:07:29Z
Blick.ch,Formel 1: Mercedes und Red Bull stark – Ferrari kann nur in Monaco glänzen,Der rote Formel-1-Schock am Donnerstag hier im Fürstentum hat Mercedes und Red Bull-Honda – wenigstens für ein Rennen – etwas nervös gemacht. Kann Ferrari seine Superform im Leitplanken-Käfig in die Horror-Qualifikationsstunde am Samstag ab 15 Uhr (TV live) r…,sport,2021-05-21T13:57:53Z
