source,title,description,category,publishedAt
Bluewin.ch,Nächste Pleite für die Hoppers: Winterthur dämpft GC-Hoffnungen auf direkten Aufstieg,"Die Grasshoppers sind drauf und dran, den bereits sicher geglaubten Aufstieg zu verspielen. In der drittletzten Runde der Challenge League verlieren sie in Winterthur 1:2.",sport,2021-05-10T20:03:45Z
Blick.ch,Swiss League: Ex-Lugano-Star Linus Klasen zu Visp,Schweden-Zauber im Wallis! Der EHC Visp verpflichtet Linus Klasen (35). Aus familiären Gründen hat er seinen Vertrag in seiner Heimat bei Lulea aufgelöst.,sport,2021-05-10T16:52:34Z
Www.srf.ch,Internationale Fussball-News - Salernitana nach 22 Jahren zurück in der Serie A,Hier finden Sie die wichtigsten Neuigkeiten aus dem internationalen Fussball.,sport,2021-05-10T16:07:00Z
Blick.ch,Super League: So geht es FCZ-Spieler Becir Omeragic nach dem Migräne-Schock,"Mitten im Spiel gegen Lausanne erleidet FCZ-Verteidiger Becir Omeragic einen so heftigen Migräne-Anfall, dass er aus dem Spiel muss. Kopfweh-Spezialist Reto Agosti analysiert für Blick den Vorfall.",sport,2021-05-10T16:03:01Z
Blick.ch,Party mit Adana Demirspor: Inler feiert Aufstieg in der Türkei,Rieseneuphorie in der türkischen Millionenstadt Adana! Und mittendrin: Ex-Nati-Captain Gökhan Inler. Der 36-Jährige spielt in dieser Saison erstmals in seiner Karriere in der zweiten Liga – und hat nun prompt den Aufstieg in die Süper Lig geschafft.,sport,2021-05-10T15:46:02Z
Www.srf.ch,3. Etappe am Giro d'Italia – Ausreisser Pellaud schnuppert an Etappensieg,Der Schweizer Simon Pellaud mischt die 3. Etappe am Giro d'Italia auf. Der Sieg geht aber an Taco van der Hoorn.,sport,2021-05-10T15:30:00Z
Blick.ch,"Lugano macht Zuzüge offiziell: Alatalo, Thürkauf und Guerra kommen","Der HC Lugano vermeldet, was längst klar war: Santeri Alatalo und Samuel Guerra werden Bianconeri. Hinzu kommt die Verpflichtung von Calvin Thürkauf.",sport,2021-05-10T14:22:15Z
Www.srf.ch,Details der Einigung unbekannt – Burgener und Degen einigen sich über Besitzverhältnisse beim FCB,Bernhard Burgener und David Degen haben die Differenzen um die Aktienmehrheit bereinigt. Details sind noch unbekannt.,sport,2021-05-10T13:51:00Z
Www.srf.ch,Schweizer wieder im Pech – Steffen verpasst die EURO,Auch das nächste grosse Turnier findet ohne Renato Steffen statt: Der Wolfsburger wird nicht rechtzeitig fit.,sport,2021-05-10T13:50:00Z
Www.srf.ch,Sport-News des Tages - Nach Verletzungspause: Kambundji gibt ihr Comeback,Hier finden Sie die wichtigsten Kurzmeldungen des Tages.,sport,2021-05-10T10:09:00Z
20 Minuten,PSV-Stürmer Eran Zahavi - Ehefrau vor den Kindern gefesselt und bedroht – Fussballstar ausgeraubt,"PSV-Stürmer Eran Zahavi und seine Familie wurden am Sonntag Opfer eines Überfalls. Während der Fussballspieler unterwegs zu einem Spiel war, wurde die Ehefrau zu Hause vor den drei Kindern gefesselt und bedroht.",sport,2021-05-10T09:27:02Z
Bluewin.ch,Schweizer Curlerinnen verteidigen ihren WM-Titel,Die Schweizer Curlerinnen spielen sich in Kanada in überragender Manier zum WM-Titel und zementieren damit den Status der Schweiz als Curling-Nation Nummer 1.,sport,2021-05-10T09:18:36Z
Www.srf.ch,Nach 0:3 gegen Milan – Juve-Coach Pirlo droht die Entlassung,Trotz des drohenden Verpassens der CL-Plätze will Juventus-Trainer Andrea Pirlo weitermachen – falls er darf.,sport,2021-05-10T08:37:00Z
Bluewin.ch,"Schrecksekunde für Mick Schumacher: «Hauptsache, es geht den Jungs gut»",Beim GP von Barcelona erlebt Mick Schumacher einen Schreckmoment. Beim Boxenstopp bremst der Haas-Pilot etwas zu spät und hebt so den Mechaniker am Wagenheber kurz in die Luft. Glücklicherweise hat dieser sich dabei nicht verletzt.,sport,2021-05-10T08:30:26Z
Blick.ch,Traum-Comeback mit Groningen – Arjen Robben hofft auf EM,Arjen Robben (37) spielt wieder wie ein junger Gott. Gibts zur Belohnung ein Oranje-Aufgebot für die EM?,sport,2021-05-10T08:16:07Z
Watson.ch,Transfer-Ticker: Neymar verärgert den FC Barcelona mit PSG-Verlängerung,"Keinen wichtigen Wechsel und kein spannendes Gerücht mehr verpassen: Hol dir jetzt den watson-Transfer-Push! So einfach geht's:
Superstar Neymar bleibt bei …",sport,2021-05-10T07:49:00Z
Watson.ch,Schwingfeste trotz Corona: Eidgenossen haben Spezialmasken getestet,Mit Ausnahme der 120 Besten des Landes müssen alle Schwinger im Training eine Maske tragen. Mit den herkömmlichen Masken ist ein wettkampfmässiges Schwingen so aber nicht möglich. Nun wurde eine Lösung gefunden und von Spitzenschwingern bereits getestet.,sport,2021-05-10T07:26:00Z
REAL TOTAL,Barça-Trainer Koeman pflichtet Real bei: Handspiel-Regel unklar,"Ronald Koeman, der Trainer des FC Barcelona, kann den Unmut von Erzrivale Real Madrid und dessen Coach Zinédine Zidane über den Schiedsrichter und den Videoassistenten bei dem 2:2 gegen den FC Sevilla nachvollziehen. Ronald Koeman analysierte auf der Pressekonferenz Barças ängstlichen Auftritt gegen Atletico, sprach über seine Zukunft und kommentierte die Proteste von Real Madrid […]",sport,2021-05-10T15:35:25Z
auto motor und sport,F1 Fahrer-Noten GP Spanien 2021,"Für die Pole Position und den Sieg von Lewis Hamilton gibt es von uns die Note 10. Genauso für Charles Leclerc, der im Verfolgerfeld glänzte.",sport,2021-05-10T11:15:00Z
BLICK,FC St. Gallen: Trainer Peter Zeidler erklärt Niederlage gegen Sion,"Peter Zeidler sucht keine Ausreden für das 0:3 gegen Sion. Aber der St. Galler Trainer will doch festgehalten haben, dass sein Team in Sachen Erholung benachteiligt war. Damit ist jetzt aber Schluss!",sport,2021-05-10T08:51:37Z
