source,title,description,category,publishedAt
Speedweek.com,"Jack Miller (Ducati/5.): «Schwer, ruhig zu bleiben»","Ducati-MotoGP-Werksfahrer Jack Miller schildert nach Startplatz 5 die Tücken der Piste von Mugello, spricht über die Ausgangsposition für das Rennen am Sonntag und das Spiel zwischen Viñales und Márquez.",sport,2021-05-29T16:38:07Z
Www.nau.ch,Moto3: Schweizer Jason Dupasquier stürzt in Mugello-Quali schwer,Schock in der Moto3! Der Schweizer Jason Dupasquier stürzt im Qualifying zum GP von Italien schwer und muss mit dem Helikopter ins Spital gebracht werden.,sport,2021-05-29T16:28:43Z
20 Minuten,Quiz zum CL-Final - ManCity oder Chelsea – wer gewinnt die Champions League?,Die lange Saison der Champions League geht zu Ende. Der Gewinner kommt in jedem Fall aus England. Welcher Trainer taktiert besser?,sport,2021-05-29T16:10:55Z
Bluewin.ch,Spektakel im Relegations-Rückspiel: Köln nach Start-Furioso mit einem Bein in vier Zehen im Oberhaus,Der 1. FC Köln bleibt mindestens eine dritte Saison in der Bundesliga. Dank einem 5:1-Sieg bei Holstein Kiel im Barrage-Rückspiel halten die Kölner die Klasse.,sport,2021-05-29T15:58:17Z
Www.nau.ch,Ski-Star Wendy Holdener schwebt wieder auf Wolke sieben,Wendy Holdener hat einen neuen Freund! Ihr Liebesglück hat der Schweizer Ski-Star am Freitag zum ersten Mal mit ihren Followern auf Instagram geteilt.,sport,2021-05-29T15:27:52Z
Www.srf.ch,20. Etappe des Giro d'Italia – Caruso gewinnt Etappe – Bernal steht vor Gesamtsieg,Radprofi Egan Bernal ist nur noch einen Tag von seinem Triumph beim 104. Giro d'Italia entfernt.,sport,2021-05-29T15:26:00Z
Blick.ch,Leichtathletik: Simon Ehammer erlebt bei Zehnkampf in Götzis ein Debakel,"Und wieder zerstört ein Nuller Simon Ehammer einen Wettkampf. In Götzis scheitert der Zehnkämpfer nicht am Stabhochsprung, dafür an seiner Paradedisziplin Weitsprung.",sport,2021-05-29T14:40:23Z
Www.srf.ch,Nati-Coach vor Test gegen USA - Petkovic: «Zu viel ausprobieren gibt nur Unruhe»,In der Vorbereitung auf die EM ist der 57-Jährige nicht zu Experimenten aufgelegt.,sport,2021-05-29T13:58:00Z
Bluewin.ch,Russland führt nach 40 Minuten – können die Schweizer reagieren?,"Die Schweizer machen vieles richtig, dennoch erleiden sie die zehnte Niederlage in Serie gegen die Russen an einer WM. Das Team von Trainer Patrick Fischer unterliegt 1:4.",sport,2021-05-29T13:57:01Z
Telebasel.ch,Eishockey-WM im Ticker: Schweiz vs. Russland,Verfolgen Sie die Spiele der Schweiz an der Eishockey-WM live im Ticker.,sport,2021-05-29T13:18:50Z
Motorsport-total.com,"""Etwas kindisch"": Hamilton hat keine Lust auf Wortgefecht mit Red Bull","Lewis Hamilton l&ouml;ste in der Pressekonferenz vor Monaco ein kleines Wortgefecht aus - Der Weltmeister hat allerdings kein Interesse, sich weiter daran zu beteiligen",sport,2021-05-29T12:20:25Z
Www.srf.ch,WM-Spiele vom Samstag – Kasachstan kantert Italien nieder – Tschechien siegt mühelos,Die Slowakei gewinnt gegen Dänemark 2:0. Finnland steht als erster Viertelfinal-Teilnehmer fest.,sport,2021-05-29T12:09:00Z
20 Minuten,Virtueller Wettkampf - Jetzt prügelt sich die Deutschschweiz live mit der Romandie,"In der Red Bull Gaming World im Verkehrshaus Luzern entscheidet sich heute, welche Sprachregion die besseren Gamer hervorbringt. Ein Spiele-Marathon mit Promi-Besetzung soll das Schweizer Gaming-Duell abrunden.",sport,2021-05-29T11:39:47Z
Blick.ch,Extremsportler Mike Horn soll Deutschland zum EM-Titel führen,"Ausgerechnet einer aus der Schweiz: Mike Horn (55), der grösste Abenteurer unserer Zeit, ist das Trumpf-Ass in Deutschlands EM-Plan.",sport,2021-05-29T10:50:15Z
Sportnews.bz,LIVE | Italien gegen Kasachstan: Jetzt oder nie - Nationalteams - SportNews.bz,"Die ersten vier Spiele haben die Azzurri verloren, jetzt  wittern sie gegen das formstarke Kasachstan eine Mini-Chance auf den ersten Punktgewinn bei dieser WM. Es dürfte zugleich wohl die letzte sein, warten in den beiden abschließenden Partien doch die Top-…",sport,2021-05-29T09:33:45Z
Www.srf.ch,Beachvolley in Sotschi – Betschart/Hüberli im Final – Männer-Duos out,Die Schweizer Beachvolleyballerinnen Nina Betschart und Tanja Hüberli spielen am Vier-Sterne-Event um den Turniersieg.,sport,2021-05-29T09:09:00Z
Blick.ch,NBA: Clint Capela siegt vor 16'000 Fans! Hawks mit 105:94 gegen Knicks,Die Atlanta Hawks um Clint Capela gewinnen Spiel 3 der Playoff-Serie gegen die New Knicks mit 105:94. Der Schweizer Center steht dabei besonders im Fokus.,sport,2021-05-29T08:07:48Z
Www.srf.ch,Internationale Fussball-News – Bald Final-4-Turnier in der Champions League?,Hier finden Sie die wichtigsten Neuigkeiten aus dem internationalen Fussball.,sport,2021-05-29T07:51:00Z
20 Minuten,Im letzten Spiel out - Roman Josi kann wegen Verletzung die Nati an der WM nicht verstärken,Der 30-jährige Berner kann wegen des Verdachts auf eine Hirnerschütterung nicht nach Lettland reisen.,sport,2021-05-29T07:47:54Z
REAL TOTAL,Bietet PSG für Hakimi? Real Madrid könnte Vorkaufsrecht nutzen,"Inter Mailands Sparkus macht sich mehr und mehr bemerkbar: Antonio Conte ging bereits von Bord, als nächstes könnte es Achraf Hakimi treffen, der mal wieder am Scheideweg steht: Paris oder doch zurück nach Madrid?",sport,2021-05-29T11:25:54Z
BLICK,Millionenstrafe für Beckham-Klub Miami,Die MLS greift wegen eines Transfers knallhart durch.,sport,2021-05-29T05:52:56Z
