source,title,description,category,publishedAt
BLICK,Stromausfall in der Region Aarau,In mehreren Gemeinden im Kanton Aargau kam es am Freitagabend zu einem Stromausfall. Dieser dauerte rund zwei Stunden.,technology,2021-05-14T16:54:55Z
BLICK,Covid: In diesen Ländern Europas herrscht keine Quarantänepflicht,"Die Temperatur steigt und die Reiselust ebenso. Blick zeigt die 13 Länder in Europa auf, wo Schweizer aktuell ohne Quarantäne-Auflagen einreisen dürfen.",technology,2021-05-14T13:37:22Z
20 Minuten,Ferien ohne Quarantäne : Italien hebt die Quarantänepflicht für Touristen auf,Ab Sonntag dürfen Touristen aus der EU und einigen anderen Ländern ohne Quarantäne nach Italien reisen. Ein negativer Test reicht ab dann aus.,technology,2021-05-14T11:54:14Z
BLICK,Gericht erklärt Tengelmann-Chef Karl-Erivan Haub für tot,Gut drei Jahre nach seinem Verschwinden in den Schweizer Alpen hat das Kölner Amtsgericht den Milliardär Karl-Erivan Haub für tot erklärt.,technology,2021-05-14T11:19:00Z
20 Minuten,Linie 10 : Unbekannte verprügeln Mann (20) in Zürcher Tram,Im Zürcher Tram 10 wurde ein 20-jähriger Mann von einer Gruppe Unbekannter angegriffen und verletzt. Er musste ins Spital gebracht werden. Die Polizei bittet um Mithilfe.,technology,2021-05-14T10:51:35Z
20 Minuten,Absturz im Reichen-Ranking : Elon Musk verliert nach SNL-Auftritt 20 Milliarden Dollar an Wert,Die Witze des Tesla-Chefs über Kryptowährungen sorgten für einen Kurssturz. Nun schrumpfte auch sein Vermögen. Musk ist nicht mehr der zweitreichste Mensch der Welt.,technology,2021-05-14T10:23:49Z
BLICK,St. Galler Schulen warnen vor strengen Corona-Regeln in Graubünden,Die Corona-Massnahmen werden schweizweit langsam gelockert. Die St. Galler Schüler freuen sich deshalb auf die Klassenlager im Sommer. Die strengen Vorschriften im Kanton Graubünden dürften jedoch manche Kinderträume platzen lassen.,technology,2021-05-14T09:45:39Z
BLICK,Schweiz: Neue Art der Virushemmung gefunden,"ETH-Forschende haben eine wichtige Schwachstelle des Coronavirus' entdeckt: Stört man einen bestimmten Prozess, hemmt das die Vermehrung des Erregers. Aus dieser Erkenntnis lässt sich möglicherweise ein Medikament entwickeln, das alle Varianten des Virus' angreift.",technology,2021-05-14T09:35:56Z
Gamers.at,Die Sims 4 erhält Innenhof-Oase-Set,"Die Sims 4 und Electronic Arts kündigen das Innenhof-Oase-Set an, das ab dem 18. Mai 2021 erhältlich sein wird.",technology,2021-05-14T09:26:21Z
GMX.ch,GNTM im Couchticker: Klum sorgt für unangenehmen Moment - Kandidatin bringt Joop zum Weinen,Heidi Klum hatte Wolfgang Joop an ihrer Seite - und der wurde von einer Kandidatin umgehauen. GNTM im Couchticker zum Nachlesen.,technology,2021-05-14T09:20:13Z
 Cash,Cyber-Devisen - Ethereum: Mehr als nur eine Kryptowährung,Innerhalb weniger Wochen hat Ethereum die Marken von 3000 und 4000 Dollar geknackt.,technology,2021-05-14T19:00:00Z
20 Minuten,"Fake-News : Nein, das Internet wird im Juli nicht abgestellt",Laut einem Tweet kommt es in zwei Monaten zu einem kompletten Netz-Blackout. Dahinter steckt eine bekannte Verschwörungstheoretikerin.,technology,2021-05-14T14:51:49Z
TECHBOOK,"27 kostenpflichtige Apps, die es für kurze Zeit gratis gibt","Sowohl bei Android als auch iOS gibt es immer wieder kostenpflichtige Apps, die für einen bestimmten Zeitraum gratis angeboten werden.",technology,2021-05-14T14:01:00Z
finews.ch,Marco Bizzozero stellt seine Mannschaft zusammen,Die US-Finanztechnologie-Firma iCapital Network will unter der Ägide von Marco Bizzorzero aus der Schweiz heraus in Europa sowie in Asien expandieren. Dafür stossen zwei langjährige Banker zum Unternehmen.,technology,2021-05-14T12:57:00Z
Schweizer Radio und Fernsehen (SRF),Technologie - QR-Codes: Brücken zwischen realen und virtuellen Welten,"Es gibt Erfindungen, die viel jünger wirken, als sie sind. QR-Codes gibt es seit 1994, etabliert sind sie erst jetzt.",technology,2021-05-14T12:40:00Z
 Cash,"Google-Suchanfragen - Ether, Bitcoin, Dogecoin: Die Schweiz ist Krypto-verrückt wie noch nie","Eine Exklusiv-Auswertung von Google Schweiz für cash.ch zeigt das massiv gestiegene Interesse an Kryptowährungen. Neueinsteiger denken beim Thema Geldanlage primär an Bitcoin und Ether, weniger an Aktien und Immobilien.",technology,2021-05-14T12:26:00Z
CHIP Online Deutschland,Auto-Tacho mit GPS: Kostenlos für kurze Zeit,"Einen Fahrrad-Computer zu montieren ist ziemlich umständlich und am Ende sind die Ergebnisse meist auch nicht absolut präzise. Einfacher geht es mit einem GPS-Tacho am Handy. Für Android gibt es nur noch heute eine solche App kostenlos – wir zeigen Ihnen, warum Sie sich die Anwendung unbedingt sichern sollten.",technology,2021-05-14T09:06:41Z
20 Minuten,Neue Kettenreaktionen? : Forscher sorgen sich wegen Tschernobyl – Kraftwerk-Verwaltung dementiert,"Messungen deuten darauf hin, dass es im geschmolzenen Kernbrennstoff von Tschernobyl erneut nukleare Kettenreaktionen gibt. Das sagen Forscher. Die Verwaltung des ehemaligen Kraftwerks sieht dafür keine Anhaltspunkte.",technology,2021-05-14T08:02:25Z
20 Minuten,Ransomware : Hacker attackieren Gesundheitssystem von Irland – Computer heruntergefahren,"Ein Angriff auf das IT-System der irischen Gesundheitsbehörde hat die Regierung dazu veranlasst, dieses vorübergehend herunterzufahren.",technology,2021-05-14T07:47:02Z
Elektroauto-News.net,Tesla auf dem Weg zum größten Unternehmen der Welt,"Für Tesla scheint es nur nach vorne/ aufwärts zu gehen. Sowohl beim E-Auto-Absatz, an der Börse, als auch bei neuen Geschäftsfeldern, wie wir aufzeigen.",technology,2021-05-14T07:41:15Z
