source,title,description,category,publishedAt
Neue Schweizer Zeitung,Kommender Biomutant-Patch mit „Änderungen basierend auf Community-Feedback“ • Eurogamer.net,"Der Entwickler hinter Biomutant sagte, dass das kommende Update das Spiel erheblich verbessern wird.Experiment 101 sagte, dass dieses Update, das bald",technology,2021-05-29T20:39:22Z
20 Minuten,Euthanasieaktion der Nazis : Konsul rettete rund 150 Schweizer «Irre» vor Vergasung,"Aus Kostengründen befanden sich in der Zeit des Zweiten Weltkriegs psychisch Kranke aus der Schweiz in einer Anstalt in Vorarlberg, Österreich. Dort drohte ihnen der Tod wegen einer Vernichtungsaktion der Nazis.",technology,2021-05-29T20:30:33Z
BLICK,Relegation: Köln siegt bei Holstein Kiel und bleibt in der Bundesliga,"Das Relegation-Rückspiel zwischen Holstein Kiel und Köln ist zu Beginn ein Wechselbad der Gefühle. Letztlich aber spielen die Geissböcke souverän, sie bleiben damit in der Bundesliga.",technology,2021-05-29T17:52:56Z
20 Minuten,"""Danke für alles, das Ihr tut""",Wie die meisten Briten und der Rest des Königshauses hat nun auch die Herzogin ihre erste Impfdosis erhalten.,technology,2021-05-29T17:02:59Z
BLICK,Schweizer Covid-Tablette vor dem Durchbruch,Ein neuer Hoffnungsträger im Kampf gegen Corona kommt aus Basel: Das Arzneimittel wirkt in allen Erkrankungsphasen – und es ist günstig.,technology,2021-05-29T16:37:02Z
20 Minuten,Quiz zum CL-Final : ManCity oder Chelsea – wer gewinnt die Champions League?,Die lange Saison der Champions League geht zu Ende. Der Gewinner kommt in jedem Fall aus England. Welcher Trainer taktiert besser?,technology,2021-05-29T16:10:55Z
BLICK,Fast 8 Jahre Haft für Schweizer Ex-Banker,"Im Petrobras-Skandal wurde diese Woche ein Schweizer Ex-Banker in Brasilien verurteilt. Andrea B. muss knapp acht Jahre ins Gefängnis. Der Richter habe Tatsachen zu seinen Gunsten gedreht, teilt B. Blick mit. Er geht in Berufung.",technology,2021-05-29T16:00:18Z
BLICK,"Komiker Markus Maria Profitlich hat Parkinson, seine Ehe leidet darunter",Die Ehe des deutschen Comedians Markus Maria Profitlich werde durch seine Parkinson-Erkrankung «stapaziert». Das erzählt er nun in einem Interview.,technology,2021-05-29T15:54:36Z
Schweizer Radio und Fernsehen (SRF),Qualifying zum GP Mugello - Schwerer Sturz von Jason Dupasquier,Der Schweizer Jason Dupasquier wurde im Qualifying zum GP von Italien in der Moto3-Klasse Opfer eines schweren Sturzes.,technology,2021-05-29T13:47:00Z
Schweizer Radio und Fernsehen (SRF),Rahmenabkommen - Cassis: Volksnein wäre viel gravierender gewesen als Abbruch,"Dem Bundesrat sei klar geworden, dass die Vorlage «nie durch das Volk» gekommen wäre, so Cassis.",technology,2021-05-29T12:12:00Z
BLICK,Messengerdienste: Threema knackt dank Whatsapp die Zehn-Millionen-Marke,Der Schweizer Messenger-Dienst profitiert vom Ärger über die neuen Nutzungsregeln bei Konkurrent WhatsApp – und gewinnt neue Kunden.,technology,2021-05-29T16:45:34Z
mobiFlip,Ist das Comeback von Nokia gescheitert?,Die Marke „Nokia“ musste in den letzten Jahren viel mitmachen.,technology,2021-05-29T14:45:19Z
"CryptoTicker.io - Bitcoin Kurs, Ethereum Kurs & Crypto News",Bitcoin Kurs Prognose - Die Entscheidung steht bevor!,Der Bitcoin Kurs konnte sich in den letzten Tagen über $30.000 stabilisieren. Doch wie könnte es nun weitergehen?,technology,2021-05-29T14:43:00Z
BTC-ECHO | Bitcoin & Blockchain Pioneers,Cardano Staking: Wie man mit ADA ein passives Einkommen generiert,"Staking mit Kryptowährungen wird immer beliebter. In diesem Beitrag zeigen wir euch, wie man mit Cardano (ADA) Staking Geld verdienen kann.",technology,2021-05-29T14:00:00Z
inside digital,Stiftung Warentest: Katastrophales Gesamturteil bei VPN-Diensten,Stiftung Wartentest hat sich 14 bekannte VPN-Dienste einem Testparcour unterzogen. Das Gesamtergebnis fiel mehr als bescheiden aus.,technology,2021-05-29T12:02:00Z
BTC-ECHO | Bitcoin & Blockchain Pioneers,Flexible Leverage Indizes: Doppelt profitieren vom nächsten Bitcoin-Bullrun,Ist der Bitcoin-Run schon vorbei? Einige sagen nein und wetten auf Flexible Leverage Indizes (FLI) – aber was genau sind das überhaupt?,technology,2021-05-29T10:07:00Z
futurezone.at,Die Panik vor dem nächsten Bitcoin-Crash steigt,Nach dem Absturz des Bitcoin-Preises hat sich die Stimmung auf dem Kryptomarkt komplett gewandelt.,technology,2021-05-29T09:32:00Z
20 Minuten,So schützt du dich vor den kontaktlosen Taschendieben,"Kontaktlos bezahlen ist praktisch und schnell. Doch Kriminelle haben so die Gelegenheit, Geld abzubuchen, ohne dass die Opfer etwas davon merken.",technology,2021-05-29T09:12:00Z
ChinaHandys.net,Das Realme GT kommt nach Europa,Nach dem Narzo 30 folgt nun wohl auch das Realme GT in Europa: An Bord sind der Snapdragon 888 & ein 120Hz AMOLED ➜ Jetzt lesen!,technology,2021-05-29T07:31:20Z
BTC-ECHO | Bitcoin & Blockchain Pioneers,21 Millionen Bitcoin: Ein Fixpunkt im Universum,"Dass es 21 Millionen Bitcoin sind, spielt keine Rolle. Wichtig ist nur, dass das Angebot begrenzt ist. ► Jetzt bei BTC-ECHO lesen!",technology,2021-05-29T06:07:00Z
