source,title,description,category,publishedAt
Telebasel,TV-Mitarbeiter stirbt nahe der Seilbahn-Unglücksstelle,In der Nähe der Seilbahn-Unglücksstelle am norditalienischen Monte Mottarone ist am Dienstag ein Mitarbeiter eines italienischen TV-Senders gestorben.,technology,2021-05-25T11:34:09Z
20 Minuten,"Steuern, Krankenkasse, Miete : Hier lebt es sich in der Schweiz am günstigsten",In welchen Kantonen bleibt am meisten Geld übrig zum Ausgeben oder Sparen? Eine aktuelle Analyse gibt Aufschluss.,technology,2021-05-25T10:29:47Z
BLICK,Ikke Hüftgold erhebt schwere Vorwürfe gegen Sat.1,"Es war ein Schock für Ikke Hüftgold. Für die Sat.1-Sendung «Plötzlich arm, plötzlich reich» sollte er sein Umfeld mit einer Familie tauschen. Wegen erschreckenden Umständen brach er das Experiment ab und macht schwere Anschuldigungen gegen den Sender.",technology,2021-05-25T10:13:51Z
BLICK,Unfassbares Angebot aus Portugal für Torhüter-Legende Gigi Buffon,"Juve-Legende Gigi Buffon nach Lissabon? Der 43-Jährige wird heiss umworben, allerdings hat das Angebot einen süssen Haken.",technology,2021-05-25T10:00:46Z
Schweizer Radio und Fernsehen (SRF),Bern oder Jura? - Nachbargemeinde von Moutier will nochmals abstimmen,Auch nach dem Entscheid in Moutier ist die Kantonsfrage noch nicht abgeschlossen. Belprahon fordert neuen Urnengang.,technology,2021-05-25T09:54:00Z
20 Minuten,Produkte-Rückruf : Ikea ruft Geschirr wegen Verbrühungsgefahr zurück,"Teller, Schüsseln und Becher aus den Linien Heroisk und Talrika können unter heissen Temperaturen brechen. Käufer erhalten den Kaufpreis auch ohne Quittung zurückerstattet.",technology,2021-05-25T09:41:29Z
BLICK,Vertrag unterschrieben: Hansi Flick wird neuer Bundestrainer,"Was sich bereits abgezeichnet hat, ist nun offiziell. Hansi Flick wird Nachfolger von Jogi Löw als Trainer der deutschen Nationalmannschaft.",technology,2021-05-25T09:28:37Z
Telebasel,Hansi Flick wird neuer Trainer der deutschen Nationalmannschaft,Der zurückgetretene Bayern-Trainer Hansi Flick wird neuer Trainer der deutschen Nationalmannschaft. Er erhält einen Vertrag bis 2024.,technology,2021-05-25T09:10:31Z
20 Minuten,«Bennifer» forever : J.Lo und Ben heftig turtelnd im Gym gesichtet,Jennifer Lopez und Ben Affleck sollen Gerüchten zufolge wieder ein Paar sein. Beweise gefällig? Am Wochenende wurden die beiden heftig turtelnd in einem Gym in Miami gesichtet.,technology,2021-05-25T08:58:33Z
BLICK,Bodyshaming an US-Schule: Jahrbuch-Bilder von Mädchen wurden bearbeitet,"Weil sie angeblich nicht der Kleiderordnung entsprechend angezogen waren, wurden die Jahrbuch-Fotos von rund 80 Schülerinnen aus Florida zensiert. Das sorgt für einen Aufschrei.",technology,2021-05-25T08:56:43Z
 Cash,Kryptowährungen - Ether-Gründer Vitalik Buterin prognostiziert schwindenden Einfluss von Elon Musk bei Bitcoin oder Dogecoin,"Elon Musk ruft mit seinen Nonstop-Tweets jetzt auch Etherum-Mastermind Vitalik Buterin auf das Parkett. Dieser sieht nicht nur den Einfluss von Musk schwinden, sondern zweifelt indirekt an dessen Fachkompetenz.",technology,2021-05-25T09:06:00Z
Schweizer Radio und Fernsehen (SRF),Strom aus Atomreaktoren - Mini-AKW sollen die Atomenergie retten,"Verschiedene Unternehmen entwickeln Mini-Atomreaktoren. Ob sie dereinst das Klimaproblem mitlösen, bleibt aber ungewiss.",technology,2021-05-25T08:49:00Z
