source,title,description,category,publishedAt
20 Minuten,121 Fälle gemeldet : Kann Corona-Impfung zu Gürtelrose führen?,Die Corona-Impfungen verlaufen in den meisten Fällen problemlos. Bei einer Minderheit der Patientinnen und Patienten kann es aber zu Nebenwirkungen wie der Gürtelrose kommen.,technology,2021-05-21T20:45:43Z
20 Minuten,Die Schweiz schickt 30 Tonnen Covid-Schutzmaterial nach Nepal,"Wegen der katastrophalen Ausbreitung des Coronavirus in Nepal schickt die Schweiz ein Frachtflugzeug mit Schutzmaterial los. Es ist nur ein Tropfen auf dem heissen Stein. Doch «im Konzert mit anderen sammeln sich die Tropfen», so Manuel Bressler vom DEZA.",technology,2021-05-21T18:30:44Z
BLICK,Schwimmen: Mamié holt über 200 m Brust sensationell EM-Silber,Tränen des Glücks bei Lisa Mamié! Die 22-Jährige gewinnt über 200 m Brust EM-Silber. Auch über zwei weitere Final-Einzüge darf sich die Schweizer Delegation freuen.,technology,2021-05-21T18:08:06Z
BLICK.CH,Super League: So lief Servette - St. Gallen in der letzten Runde,St. Gallen beendet die Meisterschaft 2020/21 mit drei Punkten gegen Servette. Im Genfer Regen richten es die jungen Espen.,technology,2021-05-21T18:02:58Z
Schweizer Radio und Fernsehen (SRF),Titelkämpfe in Budapest - Mamié schwimmt bei EM-Finalpremiere zu Silber,Lisa Mamié schafft bei der Schwimm-Europameisterschaft den Coup: Die Zürcherin wird über 200 m Brust Zweite.,technology,2021-05-21T17:37:00Z
BLICK,Japan: Shinkansen-Lokführer macht bei voller Fahrt WC-Pause,"In Japan hat ein Lokführer seinen Führerstand bei voller Fahrt für mehrere Minuten verlassen, weil er eine WC-Pause einlegen musste. Stattdessen übernahm ein Kondukteur seinen Posten.",technology,2021-05-21T16:24:47Z
Schweizer Radio und Fernsehen (SRF),Turnier in Genf - Final der 22-Jährigen: Shapovalov trifft auf Ruud,Der Norweger Casper Ruud war zu stark für Stricker-Bezwinger Andujar. Finalgegner ist der Kanadier Denis Shapovalov.,technology,2021-05-21T15:24:00Z
BLICK,Bonus-Zank bei Roche: CEO-Talk mit Severin Schwan eskaliert,"Ein interner Web-Call mit dem Roche-Chef entwickelt sich zum Protest der Mitarbeiter. Sie prangern die Bonuspolitik an. Oben grosszügig, unten knausrig.",technology,2021-05-21T14:55:32Z
20 Minuten,Schlagabtausch : Wissenschaftler schiessen auf Twitter gegen Daniel Koch und Alain Berset,"Bundesrat Berset sagt in einem Interview, er habe «die Wissenschaft zu wenig hinterfragt.» Jetzt schlagen Wissenschaftler zurück und üben scharfe Kritik.",technology,2021-05-21T14:52:13Z
BLICK,4300 Dosen gesichert: Bund kauft neuartiges Corona-Medikament,Der Bund hat sich 4300 Chargen eines Corona-Medikamentes gesichert. Es soll Mitte Juni erstmals bei Patienten mit erhöhtem Risiko für einen schweren Verlauf eingesetzt werden.,technology,2021-05-21T14:41:25Z
