source,title,description,category,publishedAt
20 minuten,Liebescomeback nach 17 Jahren?,"Nach ihrer Trennung von Alex Rodriguez verbringt Jennifer Lopez Zeit mit einem Ex, der seit Anfang Jahr ebenfalls wieder single ist: Schauspieler Ben Affleck.",technology,2021-05-02T18:00:48Z
20 minuten,Geteilte Lieferwagen : Darum könnte deine Coop-Bestellung bald von der Migros kommen,Firmen sollen zusammenspannen und in Zukunft ihre Lieferwagen und -Bikes teilen. Damit wird der Gütertransport in den Schweizer Städten effizienter und umweltfreundlicher.,technology,2021-05-02T17:58:31Z
schweizer radio und fernsehen (srf),Chaos im Old Trafford - Fan-Proteste: ManUnited gegen Liverpool abgesagt,Protestierende Fans stürmen das Stadion von Manchester United. Ihre Wut richtet sich gegen die Klubbesitzer.,technology,2021-05-02T16:55:00Z
blick,Prinzessin Charlotte feiert sechsten Geburtstag,Die königliche Familie veröffentlicht zum sechsten Geburtstag von Prinzessin Charlotte ein neues Bild der Urenkelin von Königin Elizabeth.,technology,2021-05-02T16:21:57Z
20 minuten,Alfa-Sauber Drama in Portugal — Räikkönen crasht mit Giovinazzi,Lewis Hamilton holt sich den Sieg beim GP von Portugal überlegen vor Max Verstappen. Für Alfa-Sauber gibt es keine Punkte. Räikkönen fiel nach einem Unfall mit Kollege Giovinazzi bereits in der zweiten Runde aus.,technology,2021-05-02T16:07:30Z
blick,Polizei-Einsatz in Oberegg AI: 40 Feierwütige bei Drogen-Party erwischt,Die Kantonspolizei Appenzell Innerrhoden hat am Samstagabend eine illegale Corona-Party in Oberegg aufgelöst. Dabei wurden jede Menge Drogen beschlagnahmt.,technology,2021-05-02T16:05:02Z
20 minuten,Protest gegen Besitzer : Fans von Manchester United stürmen Stadion – Spiel gegen Liverpool abgesagt,Vor dem Premier-League-Spiel zwischen Manchester United und Liverpool haben am Sonntag hunderte United-Fans den Platz im Stadion Old Trafford gestürmt. Nun wurde das Spiel abgesagt.,technology,2021-05-02T15:58:00Z
blick,Liebescomeback bei Jennifer Lopez und Ben Affleck?,Siebzehn Jahre nach ihrer Trennung sollen Jennifer Lopez und Ben Affleck wieder zusammen sein. Drei Mal haben sich die Sängerin und ihr Ex-Verlobter laut US-Medien in den letzten Tagen getroffen.,technology,2021-05-02T14:33:03Z
blick.ch,Sorgen um Lausanne-Nanizayamo nach 1:1 gegen Sion,"Dank eines 1:1 gegen Lausanne ist der FC Sion noch zwei Punkte vom Barrage-Platz und dem FC Vaduz entfernt. Die Partie wird überschattet von einer Verletzung von Lausanne-Nanizayamo, der ins Spital gebracht werden muss.",technology,2021-05-02T13:15:23Z
20 minuten,Er selbst verdiente Milliarden,Als «Orakel von Omaha» ist der Star-Investor bekannt. Mit seiner Holdinggesellschaft verdient er an Firmenbeteiligungen üppig. Für Kleinanleger seien Aktien aber zu riskant.,technology,2021-05-02T12:50:19Z
blick,Nach sechs Monaten im All,Nach rund sechs Monaten an Bord der Internationalen Raumstation (ISS) sind vier Astronauten sicher mit einer SpaceX-Raumkapsel zur Erde zurückgekehrt.,technology,2021-05-02T12:29:32Z
btc-echo,China: Regierung nimmt die Mining-Farmen ins Visier,"In China müssen Betreiber von Rechenzentren laut Medienberichten Auskunft darüber erteilen, wieviel Energie fürs Mining verwendet wird.",technology,2021-05-02T12:03:00Z
coincierge,Bitcoin beschleunigt in Richtung $60k - Wie nah ist die $100k Phase?,"Der Kursverlauf von Bitcoin in den letzten Monaten war interessant. Nach dem Absturz auf rund $5,400 zu Beginn der COVID-Pandemie...",technology,2021-05-02T11:02:14Z
inside digital,Sony PlayStation 5G,Gaming-Smartphones bergen noch viel Potenzial. Das beweisen neue Konzeptbilder des Handhelds Sony PlayStation 5G.,technology,2021-05-02T10:02:24Z
20 minuten,Top-10-Liste : «123456» und «dragon» – ist dein Passwort auch so schwach?,"Zahlenkombinationen sind als Passwörter äusserst beliebt – aber auch einfach zu erraten.  Ähnlich verhält es sich mit «password», «fuckyou» oder «computer». Das sind die meistgenutzten deutschen Passwörter im Jahr 2020.",technology,2021-05-02T09:45:00Z
btc-echo,Social Token: Warum es bald zu einem Hype kommt,"Der nächste Trend im Krypto-Sektor bahnt sich an: Social Token. Worum es geht, was sie mit NFT zu tun haben und wie man in sie investiert.",technology,2021-05-02T08:00:00Z
 cash,"Star-Investor - Psychedelika, Bitcoin und SPACs: Angermayers Milliarden-Anlagen","Es ist ein seltsames Portfolio in seltsamen finanziellen Zeiten: Raumfahrt, Psychedelika, Filme, Covid, Krypto, Lebensverlängerung, Gras, SPACs. Dies sind nur einige der Investments von Christian Angermayer.",technology,2021-05-02T07:20:00Z
 cash,Kundenloyalität - Chinesischer E-Autobauer Nio will Kunden mit Lifestyle-App ködern,Mit dem Bau eines Elektroautos ist es bei Nio nicht getan - das chinesische Startup bietet seinen Kunden eine komplette Erlebniswelt.,technology,2021-05-02T03:40:00Z
 cash,Digitaler Eigentumsnachweis - NFT: Eine neue Anlageklasse in einer digitalen Welt,Non-Fungible Tokens (NFT) erfreuen sich immer grösserer Beliebtheit. Mit diesen werden digitale Kunstwerke oder Musikstücke teils für mehrere Millionen an Sammler verkauft.,technology,2021-05-01T21:54:00Z
 cash,"Virtuelle Welten - Immobilienboom im ""Metaversum"" wird zum Millionengeschäft","Sie heissen «Decentraland», «Cryptovoxels», «Somnium Space» oder «The Sandbox» und sind der neueste Hit auf dem Immobilienmarkt",technology,2021-05-01T21:53:00Z
