source,title,description,category,publishedAt
20 Minuten,Fertig mit Homeoffice : Die wichtigsten Antworten zur Rückkehr ins Büro,"Der Bundesrat will die Homeoffice-Pflicht aufheben, wenn in den Büros mindestens einmal in der Woche getestet wird. Ein Epidemiologe bezweifelt die Wirkung der Massentests.",technology,2021-05-12T19:34:00Z
BLICK.CH,Super League: Sion gelingt gegen Luzern später Ausgleich,Das Abstiegsrennen in der Super League bleibt spannend: Der FC Sion gleicht gegen Luzern in den Schlussminuten aus und holt einen wichtigen Punkt.,technology,2021-05-12T18:11:30Z
Schweizer Radio und Fernsehen (SRF),4:1-Sieg im Derby in Genf - Wichtige Punkte für Lausanne im Europacup-Kampf,Die Lausanner gewinnen das Romand-Derby bei Servette 4:1 und rücken auf 1 Punkt an die drittplatzierten Genfer heran.,technology,2021-05-12T18:06:00Z
Schweizer Radio und Fernsehen (SRF),Lockerungsplan des Bundesrates - Drei-Phasen-Modell mit Fragezeichen,Der Öffnungskurs des Bundesrates hat sich bisher bewährt. Doch sein Plan für die Normalisierung wirft auch Fragen auf.,technology,2021-05-12T17:30:00Z
Schweizer Radio und Fernsehen (SRF),Verletzte Herdenschutzhunde - War es ein Wolfsangriff im Weisstannental (SG)?,Ein Bauer findet zwei seiner Herdenschutzhunde schwer verletzt vor dem Hof. Der Kanton geht von zwei Möglichkeiten aus.,technology,2021-05-12T16:49:00Z
Schweizer Radio und Fernsehen (SRF),5. Etappe beim Giro d'Italia - Wieder grüsst das Murmeltier: Pellauds Flucht erneut erfolglos,3 Kilometer vor dem Ziel wird der Schweizer eingeholt. Der Sieg geht im Sprint an Caleb Ewan.,technology,2021-05-12T15:56:00Z
20 Minuten,Nach Bundesratsentscheid : Restaurants wollen die Innenbereiche schon an Pfingsten öffnen,Die Freude in der Gastro-Branche ist gross über den angekündigten Öffnungsplan. Viele hätten ihn aber viel früher erwartet.,technology,2021-05-12T15:46:50Z
20 Minuten,Nach über 18 Jahren,Im kommenden Jahr will US-Talkshow-Host Ellen DeGeneres ihre berühmte Talkshow beenden. Sie suche nach einer neuen Herausforderung.,technology,2021-05-12T15:36:44Z
20 Minuten,«Das wäre fantastisch!» : Matt Damon äussert sich zu den Bennifer-Liebesgerüchten,Was läuft nun zwischen Jennifer Lopez und Ben Affleck? Zwei Moderatorinnen wollten es genau wissen und haben bei Afflecks bestem Kumpel nachgefragt.,technology,2021-05-12T13:32:57Z
BLICK,Noch keine Dosis verimpft: Nichts als Ärger mit Putin Impfstoff Sputnik V,Vor mehr als zwei Monaten hat die Slowakei zwei Millionen Dosen des russischen Impfstoffs Sputnik V bestellt. 200'000 davon sind schon im Lande. Verimpft wurde aber noch nichts.,technology,2021-05-12T13:29:55Z
TECHBOOK,Warum haben „F“ und „J“ auf der Tastatur haptische Striche?,"Auf den meisten Tastaturen findet sich unter Buchstaben „F“ und „J“ ein haptischer Strich. TECHBOOK erklärt, warum das so ist.",technology,2021-05-12T19:26:00Z
 Cash,Meme-Anlagen - Dogecoin und Gamestop: Warum sich Meme-Aktien und Meme-Coins fundamental unterscheiden,Jeder kennt die Geschichten von Meme-Anlagen wie Gamestop und Dogecoin: Starke Preisanstiege und Korrekturen. Meme-Aktien und Meme-Coins unterscheiden sich aber in einem Punkt fundamental.,technology,2021-05-12T14:30:00Z
"CryptoTicker.io - Bitcoin Kurs, Ethereum Kurs & Crypto News",Nach Korrektur nun neue Chancen?,Der Cardano Kurs konnte vor wenigen Tagen etwas stärker korrigieren. Allerdings ist dies nicht umbedingt bärisch.,technology,2021-05-12T14:28:00Z
20 Minuten,Neues Handy : Das Xiaomi Mi 11 Ultra gibt es ab nächster Woche auch in der Schweiz,Das neue Flagship des chinesischen Herstellers kommt hierzulande am 20. Mai auf den Markt. Käuferinnen und Käufer müssen dafür aber tief in die Tasche greifen.,technology,2021-05-12T11:09:00Z
BLICK,Verschlüsselung: Keine Chance den Quantencomputern,"Leistungsfähige Quantencomputer könnten in den nächsten zehn Jahren bislang sichere Verschlüsselungstechniken in Sekundenschnelle knacken. Forschende der FHNW haben nun einen Algorithmus getestet, der Hacker-Angriffen auch mit Quantencomputern keine Chance lässt.",technology,2021-05-12T09:13:44Z
 Cash,"Cloud-Revolution? - ""Internet Computer"": Ether-Konkurrent aus der Schweiz schafft es aus dem Stand in die Top Ten",Das seit Montag auf Coinbase handelbare Token «Internet Computer» bringt viel Fantasien mit sich. Das zugrundeliegende Netzwerk soll nicht weniger als das Cloud-Monopol von Amazon und Microsoft aufbrechen.,technology,2021-05-12T08:50:00Z
finews.ch,Dieser junge Sparfuchs muss Revolut auf den Gewinnpfad führen,Das wertvollste Fintech Europas hat nach langer Suche einen neuen Finanzchef. Auf den nicht einmal 30-Jährigen warten enorme Aufgaben bei Revolut.,technology,2021-05-12T08:24:00Z
BTC-ECHO,Bitcoin ETF: Bloomberg-Experte glaubt an baldige Zulassung,"Eric Balchunas, Bloombergs ETF-Experte, geht davon aus, dass noch in diesem Jahr ein Bitcoin ETF in den USA seine Zulassung erlebt.",technology,2021-05-12T06:03:00Z
inside digital,Einsteiger-Smartphones zu Frühlingspreisen bei Aldi Talk: Für Genügsame,"Aldi wirbt in einem neuen Prospekt damit, Top-Smartphones zu Frühlingspreisen anzubieten. Aber stimmt das wirklich? Wir verraten es dir.",technology,2021-05-12T05:59:00Z
BTC-ECHO,"Tagessieger: Fünf Top-50 Coins, die den Bären die Stirn bieten","Viele, aber nicht alle Top-50-Coins sehen heute rot. Ein Blick auf die fünf Top-Performer vom 11. Mai.",technology,2021-05-11T16:05:00Z
