source,title,description,category,publishedAt
blick,Britney Spears bezeichnet Dokumentationen über sie als heuchlerisch,Gleich zwei Dokumentationen sind kürzlich über Britney Spears erschienen. Die Sängerin ist davon nicht begeistert und äussert sich nun dazu.,technology,2021-05-04T18:58:05Z
20 minuten,Sturmtief - Eugen weht in Deutschland LKW um und sorgt in Zürich für Windrekord,In Deutschland sorgt Sturmtief Eugen für chaotische Szenen. Die Schweiz wird gestreift – das reicht aber schon für einen Windrekord an der Messstation in Zürich Kloten.,technology,2021-05-04T18:30:31Z
blick,Harry und Meghans Buch-Neuauflage macht Royal-Versöhnung unmöglich,In der Neuauflage des Buchs «Finding Freedom» wird ein zusätzliches Kapitel die jüngsten Ereignisse rund um Harry und Meghan beleuchten. Eine Versöhnung mit der Royal-Family wird so wohl ausgeschlossen sein.,technology,2021-05-04T17:29:39Z
schweizer radio und fernsehen (srf),2:1-Sieg gegen Aarau - Dank Joker Tasar - Luzern steht im Cupfinal,Luzern schlägt Aarau im Cup-Halbfinal auswärts 2:1 und steht zum ersten Mal seit 2012 im Cupfinal.,technology,2021-05-04T17:27:00Z
20 minuten,Herbstzeitlose statt Bärlauch : Mann vergiftet sich mit selbstgekochter Sauce,"In München ist ein Mann nach dem Verzehr einer selbst zubereiteten Sauce ums Leben gekommen. Er hatte aus Versehen eine tödliche Zutat verwendet. Er dachte, es handle sich dabei um Bärlauch.",technology,2021-05-04T17:15:51Z
blick,Schweizer Multi-Milliardär Hansjörg Wyss finanziert die Demokraten,Der in Bern geborene Hansjörg Wyss (85) nimmt ziemlich viel Einfluss auf die US-Politik. Eine Recherche deckt weitgehende Verflechtungen auf – finanziell und personell.,technology,2021-05-04T16:36:51Z
20 minuten,Rätsel um sterbende Fische im Fählensee gelöst,"In den letzten acht Jahren wurden am Fählensee mehrere Untersuchungen durchgeführt. Sie zeigen, was es mit den schlechten Lebensbedingungen für Gewässerbewohner auf sich hat.",technology,2021-05-04T16:27:59Z
20 minuten,«The Bench» : Herzogin Meghan veröffentlicht ihr erstes Kinderbuch,Am 8. Juni erscheint das erste Kinderbuch aus der Feder von Herzogin Meghan. Die Geschichte handelt von der Beziehung zwischen Vater und Sohn aus der Sicht einer Mutter.,technology,2021-05-04T15:52:06Z
salzburger nachrichten,Präeklampsie-Erkrankung: Aspirin-Prävention zu wenig individuell,Bei manchen schwangeren Frauen steigt der Blutdruck plötzlich an und im Urin finden sich Eiweißausscheidungen - mit möglichen schweren Folgen für die Mutter und das Ungeborene.,technology,2021-05-04T15:24:19Z
20 minuten,Kletterhalle in Ostermundigen : Bub (9) zu Tode gestürzt – Betreuer wird freigesprochen,Zehn Meter stürzte ein Kind 2018 in der Boulder-Anlage O’Bloc in die Tiefe und zog sich todbringende Verletzungen zu. Am Dienstag musste sich ein Mann wegen des Unglücks vor Gericht verantworten.,technology,2021-05-04T15:16:17Z
googlewatchblog,dürfte schon sehr bald auf Nest Smart Displays zu finden sein,Fuchsia wird in Kürze auf Nest Smart Displays starten - zumindest für Entwickler. Das ist nun mehr oder weniger offiziell bestätigt wurden. Dort ist bereits von Fuchsia 1.0 die Rede.,technology,2021-05-04T20:06:36Z
 cash,Blockchain - Bitcoin versus Ether: Welche Kryptowährung hat die Nase vorn?,Die Kursrally der zweitgrössten Kryptowährung Ether stellt sogar den monatelangen Hype um den Krypto-König Bitcoin in den Schatten. Zwischen beiden Cyberdevisen gibt es aber deutliche Unterschiede.,technology,2021-05-04T19:45:00Z
schweizer radio und fernsehen (srf),Asylsuchende ohne Papiere - Bund soll auf Handys von Asylsuchenden zugreifen können,Bitte Handy abgeben: Der Nationalrat ist gegen linken Widerstand für den Eingriff in die Privatsphäre von Asylsuchenden.,technology,2021-05-04T18:14:00Z
blick,Vitalik Buterin - der jüngste Krypto-Milliardär und die Schweiz,"Vitalik Buterin ist der jüngste Krypto-Milliardär der Welt. Mit seiner Währung Ethereum kann nicht einmal Bitcoin mithalten. Seine Spuren hat der Russe auch in der Schweiz hinterlassen, besonders im Kanton Zug ist er omnipräsent.",technology,2021-05-04T17:52:49Z
 cash,"ZKB-Anlagechef Christoph Schenk - ""Bei Bitcoin droht im schlimmsten Fall der Totalverlust""","Christoph Schenk, Anlagechef der Zürcher Kantonalbank, rät dringend von Investitionen in Kryptowährungen wie Bitcoin ab. Er setzt trotz sportlicher Bewertung lieber auf traditionelle Anlagen wie Immobilien und Aktien.",technology,2021-05-04T12:12:00Z
ecomento.de,Ältere Elektroauto-Batterien sind sicherer,"Untersuchungen an der TU Graz zeigen: Je älter eine Elektroauto-Batterie, desto geringer die Gefahr, die von ihr ausgeht.",technology,2021-05-04T08:33:48Z
chip online deutschland,Microsoft lässt Windows-10-Version sterben: Nutzer sollten jetzt dringend updaten,"Zweimal im Jahr gibt es eine neue Windows-10-Version, diese werden dann rund eineinhalb Jahre lang unterstützt. Schon Mitte Mai 2021 muss sich die Version 1909 verabschieden - für diese gibt es dann keine Sicherheitsupdates mehr. CHIP rät betroffenen Nutzern, möglichst bald auf eine neuere Version umzusteigen. Wie Sie das machen, zeigen wir Ihnen hier.",technology,2021-05-04T08:10:28Z
finews.ch,Neuer IT-Chef für Twint,Bei Twint kommt es zu einer Veränderung in der Geschäftsleitung. Der neue Informatikchef hat mit der Bezahl-App der Schweizer Banken bereits Erfahrungen gesammelt.,technology,2021-05-04T06:05:00Z
finews.ch,Postfinance: Mit Yuh gegen CSX und Revolut,Mitte Mai ist es soweit: Die Post-Tochter Postfinance stellt die angekündigte Mobile-Banking-App Yuh vor – und stürzt sich bald ins Getümmel der Neobanken.,technology,2021-05-04T05:50:00Z
btc-echo,Auf der Zielgeraden: Diese Bitcoin-Miner unterstützen Taproot,Taproot könnte noch in diesem November in den Bitcoin-Code implementiert werden. Bereits 15 Prozent der Miner unterstützen das Update.,technology,2021-05-04T05:03:00Z
