source,title,description,category,publishedAt
Schweizer Radio und Fernsehen (SRF),Das Neueste zur Coronakrise - Zu grosser Ansturm: Berner Impf-Webseite überlastet,Nach dem Aufschalten der beiden grossen Impfgruppen M und N im Kanton Bern brachte der Ansturm das System zum Erliegen.,technology,2021-05-05T20:07:46Z
BLICK,Sie hackte sich zur Schönheitskönigin: US-Schülerin drohen 16 Jahre Haft,"Emily Rose Grover (18) aus Florida wollte die Schönste an ihrer Schule sein. Um dieses Ziel zu erreichen, griff sie auch zu zweifelhaften Mitteln. Jetzt droht ihr eine lange Gefängnisstrafe.",technology,2021-05-05T19:39:06Z
20 Minuten,Der EV Zug gewinnt in Genf und hat nun drei Matchpucks für den Meistertitel,Der EV Zug führt in der Final-Serie 2:0 und kann am Freitag seinen zweiten Meistertitel in der Vereinsgeschichte zuhause perfekt machen.,technology,2021-05-05T19:28:30Z
Schweizer Radio und Fernsehen (SRF),2:1-Sieg in Genf - Dank Simion und Genoni: Zug siegt erneut und hat Meister-Pucks,Der EVZ setzt sich in Genf durch und ist noch einen Erfolg vom 2. Meistertitel nach 1998 entfernt.,technology,2021-05-05T19:17:00Z
BLICK,Nick Kamen (†59) ist tot,Nick Kamen ist im Alter von 59 Jahren verstorben. Das gab Boy George bekannt.,technology,2021-05-05T19:01:43Z
Schweizer Radio und Fernsehen (SRF),1:0-Sieg gegen Servette - St. Gallen folgt Luzern in den Cupfinal,St. Gallen schlägt Servette im Cup-Halbfinal auswärts 1:0 und folgt Luzern in den Cupfinal.,technology,2021-05-05T17:10:00Z
Schweizer Radio und Fernsehen (SRF),Napoleons Tod auf St. Helena - Napoleons tristes Ende zwischen Ratten und Alkohol,Auf St. Helena fand Napoleon vor 200 Jahren ein tristes Ende. Einen Grossteil des Exils verbrachte er in der Badewanne.,technology,2021-05-05T15:46:00Z
Telebasel,Kanada lässt Biontech-Impfstoff für 12- bis 15-Jährige zu,Das Coronavirus stellt die Schweiz und die Welt auf den Kopf. Hier im Ticker bleiben Sie über die aktuellen Ereignisse auf dem Laufenden.,technology,2021-05-05T15:10:35Z
BLICK,Unfall in Igis GR: Kollision zwischen E-Bike und Töff - Seniorin tot,"Eine Seniorin (†72) ist am Dienstagabend in Igis GR gestorben. Sie war mit ihrem E-Bike unterwegs, als sie mit einem Töff kollidierte.",technology,2021-05-05T14:22:24Z
BLICK,Mitten in der Corona-Krise: 5-Sterne-Luxushotel eröffnet im Juni,In Engelberg OW eröffnet eines der traditionsreichsten Häuser. Frisch renoviert. Und das mitten in der Corona-Krise.,technology,2021-05-05T13:25:02Z
20 Minuten,Asus Rog Phone 5,Handys werden grösser und leistungsfähiger. Wir haben das neuste Modell von Asus getestet und meinen: Das Rog Phone 5 lässt sogar Gaming-Computer alt aussehen.,technology,2021-05-05T19:58:41Z
BTC-ECHO,Bitcoin-Kurs: Der langsame Weg in Richtung 100.000 US-Dollar,Bitcoin konnte die gestrige Korrektur vorerst abwenden und zurück an die 56.000 USD ansteigen. Die BTC-Dominanz fällt derweil weiter zurück,technology,2021-05-05T16:24:00Z
BLICK,Wie die Spass-Kryptowährung Dogecoin Bitcoin den Rang abläuft,Die Kryptowährung Dogecoin wurde 2013 zum Spass gegründet und ist völlig nutzlos. Trotzdem steigt der Kurs der Witz-Währung derzeit kräftig an. Plus 13'000 Prozent in nur vier Monaten. Damit ist Dogecoin mehr wert als UBS oder Lonza.,technology,2021-05-05T14:06:45Z
20 Minuten,"Schweizer Start-up ""Rready"" will mit digitalen Briefkästen die Innovationskultur fördern",Start-up Rready bietet eine Art digitalen Ideen-Briefkasten für Unternehmen an: Angestellte können eigene Ideen entwickeln und vorantreiben. Davon profitieren bereits einige grosse Schweizer Firmen.,technology,2021-05-05T13:28:15Z
BTC-ECHO | Bitcoin & Blockchain Pioneers,New York bringt Mining-Verbot auf den Weg,"Im Bundesstaat New York wird ein Gesetz vorbereitet, das Krypto-Mining zunächst für drei Jahre verbieten soll. Der Senat muss dem Entwurf noch zustimmen.",technology,2021-05-05T11:04:00Z
GMX.ch,WhatsApp: Muss ich den neuen Nutzungsbedingungen zustimmen?,"Muss man den neuen Nutzungsbedingungen von WhatsApp zustimmen - und was passiert, wenn man es nicht tut? Was Nutzer des Dienstes jetzt wissen müssen.",technology,2021-05-05T10:19:13Z
finews.ch,Energiefresser und Klimakiller Bitcoin? Wohl kaum,News und Nachrichten zum Finanzplatz Schweiz,technology,2021-05-05T09:06:00Z
CHIP Online Deutschland,In weniger als einer Woche: Microsoft lässt Windows-10-Version sterben - das müssen Sie jetzt tun,"Zweimal im Jahr gibt es eine neue Windows-10-Version, diese werden dann rund eineinhalb Jahre lang unterstützt. Schon in wenigen Tagen muss sich die Version 1909 verabschieden - für diese gibt es dann keine Sicherheitsupdates mehr. CHIP rät betroffenen Nutzern, möglichst bald auf eine neuere Version umzusteigen. Wie Sie das machen, zeigen wir Ihnen hier.",technology,2021-05-05T08:08:58Z
20 Minuten,Vitalik Buterin : Ethereum-Erfinder ist der jüngste Krypto-Milliardär der Welt,Der Kurs der Kryptowährung Ethereum geht durch die Decke. Der 27-jährige Erfinder Vitalik Buterin ist darum zum Milliardär geworden.,technology,2021-05-05T07:40:00Z
20 Minuten,Krieg der Sterne : Elon Musk und Jeff Bezos kämpfen um die Vorherrschaft im Weltall,Die Firma SpaceX von Elon Musk hat einen Auftrag von der Nasa erhalten. Amazon-Gründer Jeff Bezos ist damit nicht einverstanden und hat nun Beschwerde eingereicht.,technology,2021-05-05T06:40:24Z
