source,title,description,category,publishedAt
Schweizer Radio und Fernsehen (SRF),Kabine abgestürzt - Seilbahn-Unglück bei Stresa: Zahl der Toten steigt auf 14,Eine Seilbahnkabine ist kurz vor der Bergstation abgestürzt. Ein Kind ist am Abend in einem Spital in Turin gestorben.,technology,2021-05-23T19:44:00Z
20 Minuten,Florida : Mann versteckt Pistole in Sofa – Bub (3) schiesst damit auf Schwester (2),Im US-Bundesstaat Florida hat ein Dreijähriger seine Schwester mit einer Pistole schwer verletzt. Die Waffe hatte er in einem Sofa gefunden.,technology,2021-05-23T19:07:11Z
Schweizer Radio und Fernsehen (SRF),Repression in Belarus - Lukaschenko nimmt Europa als Geisel,Präsident Lukaschenko wird mit einer erzwungenen Flugzeug-Landung in Belarus zu einem Sicherheitsrisiko für ganz Europa.,technology,2021-05-23T18:30:00Z
Schweizer Radio und Fernsehen (SRF),"Seilbahn-Unglück bei Stresa - Stoffel: ""In der Schweiz und Italien gelten die gleichen Regeln""","Berno Stoffel, Direktor Seilbahnen Schweiz, verweist auf die strengen europäische Normen für den Betrieb von Seilbahnen.",technology,2021-05-23T17:27:00Z
BLICK,Alfa-CEO Jean-Philippe Imparato: Neuer Schwung für die Traditionsmarke,"Der neue Auto-Riese Stellantis vereint 14 Marken unter einem Dach. Mancher befürchtete, dass nicht jede dieser Marken die Fusion von FCA und PSA überleben würde. Aber im Fall Alfa Romeo setzt der neue Chef auf Angriff.",technology,2021-05-23T16:55:27Z
Schweizer Radio und Fernsehen (SRF),WM-Spiele vom Sonntag - Niederlagen für Schweden und Finnland,"Turnierfavorit Schweden unterliegt Belarus mit 0:1, Weltmeister Finnland blamiert sich gegen Aufsteiger Kasachstan.",technology,2021-05-23T16:05:00Z
BLICK,Seilbahn-Experte: Das sind mögliche Ursachen für Tragödie am Lago Maggiore,"Nach dem tragischen Seilbahn-Unfall am Lago Maggiore mit mindestens 13 Toten erklärt Experte Berno Stoffel, wie es zum Unfall kommen konnte. Ein solcher Unfall sei in der Schweiz kaum denkbar, sagt er.",technology,2021-05-23T15:57:46Z
Games.ch,"""Northstar""-Update weckt den Donnervogel","Ubisofts Taktik-Shooter 'Rainbow Six Siege' erfreut sich auch nach sechs Jahren noch enormer Beliebtheit, angetrieben von einer grossen und enthusiastischen...",technology,2021-05-23T15:00:00Z
BLICK,Valon Behrami über sein Leben in Italien mit Lara Gut-Behrami,Valon Behrmi (36) und Lara Gut-Behrami (30) haben in Italien ihr Glück gefunden. Ein Leben in der Schweiz scheint ausgeschlossen,technology,2021-05-23T14:10:09Z
BLICK,"Bremen, Gladbach, Wolfsburg: In der Bundesliga ist die Hölle los","Emotionen pur in der Bundesliga. Als alle Entscheidungen gefallen sind, gibts keine Zurückhaltung mehr. Weder in Bremen, noch bei Gladbach oder in Wolfsburg.",technology,2021-05-23T12:48:45Z
BeInCrypto Deutschland,Vergleich der Bitcoin Korrekturen: Bullrun 2017 und 2021,Bitcoin Preis: Die zweite große Korrektur seit dem Durchbrechen des vorherigen Allzeithochs. Im Jahr 2017 gab es vier Korrekturen nach ATHs.,technology,2021-05-23T14:25:00Z
CHIP Online Deutschland,Windows 10: Schnüffel-Funktionen stoppen,Das kostenlose Tool W10Privacy bündelt viele Privatsphäre-Einstellungen für Ihren Windows-Rechner und stoppt damit die Datenschnüffelei von Windows. Nun ist die Freeware in Version 3.7.0.6 erschienen – und ist damit kompatibel zur neuesten Windows-10-Version 21H1 von Microsoft.,technology,2021-05-23T14:06:55Z
Schweizer Radio und Fernsehen (SRF),Schwachstelle Informatik - So spüren Hacker Sicherheitslücken beim Bund auf,Im Auftrag des Bundes suchen Computer-Hacker Fehler in Informatik-Systemen. SRF hat ihnen über die Schulter geschaut.,technology,2021-05-23T14:05:00Z
Schweizer Radio und Fernsehen (SRF),Schwachstelle Informatik - Wie Hacker beim Bund nach Sicherheitslücken suchen,Im Auftrag des Bundes spüren Hacker Fehler in Informatik-Systemen auf. SRF hat ihnen über die Schulter geschaut.,technology,2021-05-23T14:05:00Z
inside digital,Telekom-Upstream jetzt bei 50 Mbit/s? Das steckt dahinter,Erhöht die Telekom ihre den Upstream bei VDSL? Die Telekom-Webseite deutet das an. Doch die Wahrheit ist eine andere.,technology,2021-05-23T13:58:00Z
 Cash,Unternehmen - Pharmazulieferer Siegfried von Cyberangriff auf IT-Systeme betroffen,Der Pharmazulieferer Siegfried ist am Wochenende Opfer eines Cyberangriffs geworden.,technology,2021-05-23T12:33:00Z
TECHBOOK,Niemand braucht mehr ein tragbares Navi im Auto,"Redaktionsleiter Andreas Filbig meint, dass das mobile Navi schon bald auf dem Elektronikfriedhof neben Walkmans und Co. landen werden.",technology,2021-05-23T11:14:00Z
BTC-ECHO | Bitcoin & Blockchain Pioneers,Krypto-Crash löst Stresstest am DeFi-Markt aus - das war die Performanz,"DeFi war diese Woche sehr volatil. Wie hat sich der Sektor, der die Zukunft des Finanzwesen werden will, in dieser Marktphase geschlagen?",technology,2021-05-23T10:00:00Z
ChinaHandys.net,"Globale Chip-Knappheit, was steckt dahinter?",Mikrochips sind das Herz der modernen Welt. Warum sie momentan Mangelware sind und wir uns in einer Chip-Knappheit befinden? Jetzt lesen!,technology,2021-05-23T08:22:31Z
CHIP Online Deutschland,Nero-Software gratis: CHIP verschenkt Vollversion,"Doppelte Bilder zu finden und die richtige Version zu löschen ist eine mühselige Arbeit. Wer trotzdem Ordnung in der digitalen Fotosammlung haben möchte, braucht eine Vollversion, die automatisch nach Duplikaten sucht. CHIP verschenkt für kurze Zeit eine gelungene Vollversion, die genau das tut.",technology,2021-05-23T08:03:00Z
