source,title,description,category,publishedAt
blick,Ironman: Ryf läuft mit Streckenrekord zu Sieg in St. George,"In St. George feiert Daniela Ryf ihren zweiten Saisonsieg in einem 70.3-Ironman. Ein gutes Omen für die Mitteldistanz-WM, die im September auf der gleichen Strecke durchgeführt wird.",technology,2021-05-01T19:47:11Z
neue schweizer zeitung,"SpaceX, NASA, verschiebt die Rückkehr von Astronauten zur Erde auf Sonntag","Der Veteran der Luftwaffe, Chris Semprosky, spricht über die neuen Experimente, die mit dem gesamten zivilen Weltraumstart von SpaceX vom Missionstraining",technology,2021-05-01T18:59:21Z
schweizer radio und fernsehen (srf),32. Runde der Super League - Luzern verschafft sich weiter Luft im Abstiegskampf,Der FC Luzern gewinnt bei Vaduz 2:1 und baut den Vorsprung auf den Barrageplatz auf 9 Punkte aus.,technology,2021-05-01T18:28:00Z
20 minuten,Final gegen Genf : Zug ringt die Lakers nieder und steht im Playoff-Final,Der EV Zug setzt sich gegen die Rapperswil-Jona Lakers in der Best-of-Five-Serie mit 3:1 durch. Das Spiel am Samstag endet mit 6:3.,technology,2021-05-01T18:12:00Z
schweizer radio und fernsehen (srf),Rückruf Banknoten-Serie 8 - Kurze Ablauffrist der alten Banknoten sorgt für Ärger,Die Banknoten der Serie 8 gelten seit Freitag nicht mehr als Zahlungsmittel. Man muss sie nun bei der Bank eintauschen.,technology,2021-05-01T18:04:00Z
20 minuten,Unglück in Trun GR,"Nachdem er ein anderes Fahrzeug überholt hatte, stürzte ein junger Töfffahrer auf der nassen Strasse. Dabei stiess er heftig gegen eine Leitplanke. Er verstarb noch auf der Unfallstelle.",technology,2021-05-01T16:28:59Z
blick.ch,Super League: FC Basel gewinnt gegen St. Gallen knapp 1:0,"Der FC Basel spielt gegen St. Gallen nicht unbedingt überzeugend, trotzdem reicht es für einen Bebbi-Sieg gegen unglücklich kämpfende Espen.",technology,2021-05-01T16:03:41Z
blick.ch,Super League: Luzern feiert in Vaduz den dritten Sieg in Serie,Mit einem Doppelschlag in der Startviertelstunde stellt Luzern die Weichen früh auf Sieg. Vaduz wehrt sich bis zur letzten Sekunde gegen die Niederlage. Aber ohne Erfolg.,technology,2021-05-01T16:02:44Z
blick,Unglück in Trun: Töfffahrer (†18) stirbt nach Kollision mit Leitplanke,Am Samstagvormittag ist ein Motorradfahrer bei Trun GR mit einer Leitplanke kollidiert. Dabei verstarb der Teenager noch auf der Unfallstelle.,technology,2021-05-01T15:52:09Z
schweizer radio und fernsehen (srf),Qualifying in Portimao - Bottas entscheidet Duell gegen Hamilton knapp für sich,Valtteri Bottas holt sich im Qualifying zum GP von Portugal die Pole Position vor Teamkollege Lewis Hamilton.,technology,2021-05-01T15:13:00Z
inside digital,O2 bringt 300-MBit/s-LTE-Flatrate - ab 5 Euro,LTE und 5G als Flatrate mit bis zu 300 Mbit/s - und das ab 5 Euro: O2 bringt einen neuen Datentarif für die Nutzung des mobilen Internet.,technology,2021-05-01T14:01:00Z
chinahandys.net,günstiges Tablet mit Unisoc-Prozessor kommt,"Mit dem Blackview Tab 9 hat der chinesische Hersteller ein neues Tablet für unter 200€ vorgestellt. Was das Tab 9 bietet, erfahrt Ihr hier.",technology,2021-05-01T13:50:52Z
blick,Joël Cachelin über die Pandemie und wie wir sie künftig verhindern,"Wieso beschäftigen wir uns so wenig damit, wie wir in diese Pandemie gerieten – und wie wir sie künftig verhindern? Zu dieser Frage hat Jöel Cachelin, Betriebswirt, Historiker und Statistiker, ein Buch geschrieben. Seine Antworten machen unruhig.",technology,2021-05-01T10:40:15Z
chip online deutschland,Die besten kostenlosen OCR-Programme,"Egal ob Screenshots, abfotografierte Buchseiten oder gescannte Dokumente: Sie alle zeigen zwar Text, sind aber als Bilddatei gespeichert. Dank sogenannter OCR-Erkennung können Sie sich das Abtippen aber sparen und die Inhalte stattdessen direkt kopieren. Wir stellen Ihnen die beste kostenlose OCR-Software vor.",technology,2021-05-01T10:09:25Z
btc-echo,Warum Ethereum dank EIP-1559 wertvoller werden könnte als Bitcoin,EIP-1559 wird Ethereum grundlegend verändern. Was genau steckt hinter dem Upgrade und warum könnte es ETH wertvoller machen als Bitcoin?,technology,2021-05-01T10:00:00Z
blick,"Elon Musk über Mars-Mission: ""Viele Leute werden da oben sterben""","Der Tesla-Chef und SpaceX-Gründer Elon Musk will nicht nur den Mars entdecken, er will den roten Planeten besiedeln. Dass bei einer solchen Mission wohl auch Menschen sterben würden, ist dem Unternehmer bewusst.",technology,2021-05-01T09:10:44Z
chip online deutschland,Overdrop: Die beste kostenlose Wetter-App fürs Handy?,Wetter-Apps gehören zur Grundausstattung auf dem Smartphone – aber kaum eine App ist so schick gestaltet wie die kostenlose Android-App Overdrop. Doch das Design ist nicht der einzige Vorteil: Neben hyperlokalen Wettervorhersagen aus drei verschiedenen Datenquellen bringt die App ein komplettes Widget-Paket mit.,technology,2021-05-01T05:06:23Z
 cash,Autobauer - Volkswagen will Computerchips selbst entwickeln,Volkswagen will neben der Software für selbstfahrende Autos auch die dafür nötigen Hochleistungschips selbst entwickeln.,technology,2021-04-30T23:00:00Z
btc-echo | bitcoin & blockchain pioneers,In England und Skandinavien rollen Taxis auf Ethereum,"Krypto-Adoption auf vier Rädern: In England und Skandinavien läuft ein Pilotprojekt an, dass tausende Taxis an Ethereum anbindet.",technology,2021-04-30T13:13:20Z
