source,title,description,category,publishedAt
t-online.de,Logik-Rätsel: Knacken Sie diese knifflige Zahlenreihe? - t-online.de,t-online fordert Sie im Video regelmäßig mit kniffligen Rätseln heraus.  Halten Sie sich für ein 'Superhirn'?  Zerbrechen Sie sich den Kopf über unsere Aufgaben.,science,2021-05-02T16:55:00Z
businessinsider.de,Die Nasa hat einen Asteroideneinschlag in Europa simuliert - Business Insider Deutschland,"Bei einem Verteidigungstest simulierte die Nasa, dass sich ein Asteroid der Erde nähert — und konnte den Einschlag nicht verhindern.",science,2021-05-02T13:51:06Z
blick.ch,Nach sechs Monaten im All - BLICK,Nach rund sechs Monaten an Bord der Internationalen Raumstation (ISS) sind vier Astronauten sicher mit einer SpaceX-Raumkapsel zur Erde zurückgekehrt.,science,2021-05-02T12:29:32Z
berliner-kurier.de,Verwirrung bei „Wer wird Millionär“: Pfarrer scheitert fast an Mathe-Frage! Hätten Sie diese Aufgabe gelöst? - Berliner Kurier,"Statt genau zu kalkulieren, überschlug er nur. Der Kandidatenjoker rettete ihn am Ende. Hätten Sie die Aufgabe gelöst?",science,2021-05-02T10:29:00Z
aargauerzeitung.ch,Coronavirus - In einem Monat bereit: Schweizer Ärzte und Apotheker lancieren ein eigenes Covid-Zertifikat | bz Basel - Basellandschaftliche Zeitung,Sie wollen nicht warten: Die Verbände Pharmasuisse und FMH entwickeln ein eigenes Covid-Zertifikat. Dieses soll in spätestens einem Monat bereit sein.,science,2021-05-02T10:19:54Z
aargauerzeitung.ch,Schneefall - Achtung Bodenfrost: Der Winter gibt ein spätes Comeback im Mai | Luzerner Zeitung - Luzerner Zeitung,"Der Winter kehrt zurück: In der Nacht auf Sonntag gab es in der Schweiz vereinzelt wieder Neuschnee, Meteorologen warnen für die Nacht auf Montag vor Bodenfrost, der insbesondere Erdbeeren zusetzen könnte.",science,2021-05-02T07:34:23Z
t-online.de,Corona/Köln: Inzidenz steigt wieder an – Lockerungen für Geimpfte - t-online.de,"Nachdem der Inzidenzwert in Köln zuletzt über mehrere Tage gesunken war, stieg er am Sonntag wieder leicht an. Die aktuell geltenden Maßnahmen wurden vom Krisenstab der Stadt verlängert. Erleichterung soll es für Geimpfte geben.",science,2021-05-02T06:39:00Z
tag24,Exsl95 fühlt sich schlapp: Hat er Corona oder etwas noch Schlimmeres? - TAG24,Exsl95 (26) fühlt sich plötzlich richtig schlecht. Der Influencer vermutet das Schlimmste. Was steckt hinter seinem Zustand.,science,2021-05-02T05:47:00Z
t-online.de,RKI-Zahlen in Deutschland: Corona-Neuinfektionen und Inzidenzwert rückläufig - t-online.de,Die Zahl der Neuinfektionen ist weiterhin rückläufig. Das Robert Koch-Institut meldet knapp über 16.000 Fälle innerhalb eines Tages. Gesunken ist auch der bundesweite Inzidenzwert.,science,2021-05-02T03:13:37Z
bluewin.ch,Diese Raumsonde soll tiefer ins All vorstossen als alles andere - bluewin.ch,"500 Wissenschaftler*innen arbeiten an einer Sonde, die bei einer 50-jährigen Mission so tief ins Weltall vordringen soll wie nie ein von Menschen gemachtes Objekt zuvor.",science,2021-05-01T21:35:42Z
tagesanzeiger.ch,Statistik prägt die Pandemie – Wie uns Daten den Zustand der Welt erklären - Tages-Anzeiger,"In der Pandemie haben Zahlen und Statistiken enorm an Bedeutung gewonnen. Aber sagen sie wirklich immer die Wahrheit oder nur das, was manche dafür halten?",science,2021-05-01T18:55:48Z
www.nzz.ch,Coronavirus: Welche Mutationen Sars-CoV-2 gefährlicher machen - Neue Zürcher Zeitung,"Gerade macht die indische Sars-CoV-2-Variante Schlagzeilen. Sie ist weder die erste, noch wird sie die letzte auffällige Viruslinie sein. Welche sich wo durchsetzen werden, ist zurzeit nicht vorhersehbar.",science,2021-05-01T18:30:00Z
spiegel online,Intensivpflege in der dritten Coronawelle: Das Ziel: Patienten lebend von einer Schicht in die nächste bekommen - DER SPIEGEL,"Betreuung nonstop, das Personal körperlich am Ende: Auf Deutschlands Intensivstationen ist der Kampf gegen Corona am härtesten. Und Jens Spahn? Delegiert an den Pflegebevollmächtigten, wo Initiativen verlässlich versanden.",science,2021-05-01T18:25:04Z
futurezone.at,Planet der Menschen - futurezone.at,"Können wir nicht aufhören, der Natur zu schaden und die Ökosysteme einfach in Ruhe lassen? Nein, so einfach ist es leider nicht.",science,2021-05-01T14:00:00Z
www.fr.de,Spektakuläre Aufnahme aus dem All zeigt Entstehung eines jungen Planeten - Frankfurter Rundschau,Wie entstehen Planeten und Planetensysteme? Eine spektakuläre Aufnahme aus dem All könnte nun Licht ins Dunkel bringen. Es handelt sich um den jüngsten bis dato abgebildeten Exoplaneten.,science,2021-05-01T13:04:00Z
die welt,Coronavirus: Inzidenz in Hamburg liegt weiter über 100 - DIE WELT,Die für Corona-Lockerungen wichtige Marke kann jedenfalls mit den stadteigenen Zahlen nicht geknackt werden. Flughafen bilanziert Verhalten bei Einreisen.,science,2021-05-01T12:40:20Z
tagesanzeiger.ch,Abstimmung CO₂-Gesetz - Erdöllobby biegt die Wissenschaft zurecht - Tages-Anzeiger,"Der Verband Avenergy Suisse will die Wirkung des Klimagases CO₂ kleiner machen, als sie ist. Und setzt dabei auch Fehlinformationen ein.",science,2021-05-01T11:10:07Z
spiegel online,SPIEGEL-Klimabericht: Das Problem mit der fernen Null - DER SPIEGEL,Verschieben langfristige Ziele die Lösung der Klimakrise zu sehr in die Zukunft? Diese Befürchtung hat auch das Bundesverfassungsgericht in seinem wegweisenden Urteil berührt. Der Wochenüberblick zur Klimakrise.,science,2021-05-01T10:04:00Z
blick.ch,Elon Musk über Mars-Mission: «Viele Leute werden da oben sterben» - BLICK,"Der Tesla-Chef und SpaceX-Gründer Elon Musk will nicht nur den Mars entdecken, er will den roten Planeten besiedeln. Dass bei einer solchen Mission wohl auch Menschen sterben würden, ist dem Unternehmer bewusst.",science,2021-05-01T09:10:44Z
blick,Archäologen entdecken Fötus in ägyptischer Mumie,"Polnische Wissenschaftler haben einen Fötus in einer rund 2000 Jahre alten ägyptischen Mumie entdeckt. Dies sei der weltweit erste bekannte Fall einer «schwangeren einbalsamierten Leiche», schreiben die Forscher im «Journal of Archaeological Science».",science,2021-04-30T04:48:33Z
oe24,Genialer Atemtest ermittelt Coronavirus binnen Sekunden,"Von der NASA entwickelte Methode könnte schon bald als Eintrittstest für Sport, Konzerte und Co zum Einsatz kommen.",science,2021-04-29T23:37:00Z
scinexx | das wissensmagazin,Klimawandel verschiebt die Erdachse,Wir Menschen beeinflussen sogar die Rotationsachse unseres Planeten – zumindest indirekt. Denn die zunehmende Eisschmelze in den Polarregionen sowie,science,2021-04-29T23:21:04Z
scinexx | das wissensmagazin,Rätsel der solaren „Lagerfeuer“ gelöst?,"Hell, häufig und überraschend heiß: Astronomen haben neue Einblicke in die erst kürzlich entdeckten solaren ""Lagerfeuer"" erhalten –",science,2021-04-29T23:21:04Z
heilpraxisnet.de,COVID-19: Wie SARS-CoV-2 ins Gehirn gelangt,"Bei COVID-19 zeigen sich oftmals neurologische Beschwerden, die vermutlich in Zusammenhang mit der Ausbreitung von SARS-CoV-2 im Gehirn und dem Nervensystem stehen. In einer aktuellen Studie wurde nun deutlich, wie die Ausbreitung des Virus im Gehirn und Nervensystem erfolgt.",science,2021-04-29T15:49:16Z
futurezone.at,fuzo explains...was wir über die Tiroler Fluchtmutation des Coronavirus wissen,In Tirol sorgt eine neue Fluchtmutation für Unbehagen. Könnte sie den Erfolg der Impfungen beeinflussen?,science,2021-04-29T14:00:00Z
futurezone.at,Nach Atombombentests: Radioaktive Strahlung in Honig,Der Kalte Krieg und die nukleare Aufrüstung sind auch heute noch an ungewöhnlichen Stellen nachweisbar.,science,2021-04-29T12:06:00Z
