source,title,description,category,publishedAt
WEB.DE News,"Chinas Mars-Rover ""Zhurong"" macht erste Fahrt auf dem Mars - WEB.DE News","Die USA und China sind nun die einzigen beiden Länder, die jemals erfolgreich Fahrzeuge auf dem Mars im Einsatz hatten.",science,2021-05-22T14:38:52Z
derStandard.at,Eine neue Generation 100 plus wächst heran,Innerhalb der letzten 100 Jahre hat sich die Lebenserwartung verdoppelt. Immer mehr Menschen erreichen ein hohes Alter. Doch wie alt können wir noch werden?,science,2021-05-22T12:00:00Z
Spiegel Online,Stadtteil wird im Schnelltempo geimpft: Seltene Coronamutation in Bordeaux entdeckt,Der Stamm ist mit der britischen Variante verwandt – weist aber eine zusätzliche Mutation auf: Nach Dutzenden Nachweisen einer Coronavariante in Bordeaux impft die Stadt gegen die Verbreitung an.,science,2021-05-22T10:41:51Z
t-online.de,Corona-Sonderweg: Schweden zahlt einen hohen Preis,"Die Corona-Lage in Schweden verschärft sich, im EU-Vergleich hat das Land die Spitze bei den Neuinfektionen übernommen. Dadurch wachsen Kritik.",science,2021-05-22T09:05:19Z
Www.srf.ch,Raumfahrt – Chinas Mars-Rover auf erster Fahrt,Das Gefährt soll auf der Oberfläche des Roten Planeten unter anderem nach Spuren von früherem Leben suchen,science,2021-05-22T08:59:00Z
t-online.de,Corona in Köln: Inzidenz wieder über 100 – keine neuen Todesfälle - t-online,Am Wochenende wies das Robert Koch-Institut für Köln eine wieder gestiegene Inzidenz über der 100er-Marke aus. Henriette Reker machte indessen Werbung für das Impfen in Brennpunkten als Modellprojekt.,science,2021-05-22T08:42:00Z
futurezone.at,Mars-Rover Curiosity von Satellit entdeckt,"Der Mars-Rover wurde aus 270 Kilometer Höhe fotografiert, als er gerade beim Bergsteigen war.",science,2021-05-22T07:57:00Z
derStandard.de,Genetisch optimiert für ein Leben fern der Erde? - DER STANDARD,"Um das Überleben unserer Spezies zu sichern, müssen wir die Erde hinter uns lassen, meint der Genetiker Chris Mason – und plädiert für Eingriffe ins Erbgut",science,2021-05-22T06:00:00Z
futurezone.at,Welche Asteroiden der Erde gefährlich werden könnten,"Diesmal unter den Videos der Woche: Asteroiden-Kunde, eine Zeitreise ins New York der 90er und ein spuckendes Lama.",science,2021-05-22T04:00:00Z
Spiegel Online,+++ Corona-News +++: Inzidenzen im Saarland steigen wieder,"Ende Mai wollte das Saarland seine Innengastronomie wieder öffnen, nun kam es zu einem sprunghaften Anstieg bei den Corona-Inzidenzen. Und: Sieben Familien in NRW mit Virusvariante B.1.617.2 infiziert. Der Überblick.",science,2021-05-22T03:34:00Z
t-online.de,"RKI meldet 7.082 Corona-Neuinfektionen – Inzidenz bei 66,8",Das Robert Koch-Institut hat über 7.000 Neuinfektionen in Deutschland verzeichnet. Allerdings werden wegen der Feiertage weniger Fälle gemeldet.,science,2021-05-22T03:16:52Z
Nzzas.nzz.ch,Wie gut Masken gegen das Coronavirus schützen - NZZ am Sonntag,"Empfehlungen der Redaktion, Schwerpunkte und Entdeckungen aus der NZZ am Sonntag.",science,2021-05-21T22:45:00Z
Bild,Corona: Wunder oder Flunker? Bautzen-Inzidenz in 9 Tagen von 211 auf 58,"Bautzen – Im Kreis Bautzen sackte die Kurve so stark ab, dass dies fragwürdig erscheint.",science,2021-05-21T19:57:06Z
Spiegel Online,Untersuchung von Pollen: Der Mensch verändert die Umwelt viel länger als gedacht,"Seit der Industrialisierung greift der Mensch so stark in die Ökosysteme ein, dass er die Erde irreversibel verändert. Die Beeinflussung natürlicher Prozesse hat neuen Forschungen zufolge aber schon viel früher begonnen.",science,2021-05-21T19:00:24Z
Infranken.de,Komplett neuartiges Coronavirus: Hund als möglicher Ursprung - Droht uns bald eine neue Pandemie? - inFranken.de,Forscher in Malaysia haben ein komplett neuartiges Coronavirus entdeckt. Der Ursprung des Virus soll wieder im tierischen Reich liegen. Wie gefährlich ist das neue Coronavirus für uns?,science,2021-05-21T18:04:00Z
Focus,Inzidenzen sinken in Deutschland! Das gilt beim Einkaufen und Freunde Treffen,"Die Inzidenzen in Deutschland sind im freien Fall. Immer weniger Menschen stecken sich mit dem Coronavirus an. Die Impfungen laufen auch Hochtouren, die Lage in den Intensivstationen stabilisiert sich und getestet wird mittlerweile an jeder Straßenecke. Einig…",science,2021-05-21T17:46:00Z
Faz.net,Dänemark öffnet wieder fast alles,Im vorigen Jahr waren die Dänen früher und konsequenter als andere beim Corona-Lockdown. Jetzt ist die Inzidenz zwar noch hoch. Aber das Königreich ist wieder vorne dabei – diesmal beim Öffnen.,science,2021-05-21T17:05:00Z
t-online.de,Ringförmige Sonnenfinsternis – 10. Juni 2021: Das ist zu sehen,"Am 10. Juni 2021 kommt es zu einer partiellen Sonnenfinsternis. Wir sagen, wo das Ereignis zu sehen ist und was in diesem Monat noch am Sternenhimmel passiert.",science,2021-05-21T16:56:59Z
Faz.net,Bewerbungsfrist für angehende Astronauten verlängert,Die europäische Raumfahrtagentur Esa sucht zum ersten Mal seit rund einem Jahrzehnt wieder neue Astronauten. Bis Mitte Juni kann man sich bewerben.,science,2021-05-21T16:53:00Z
Watson.ch,Corona: Warum Bersets Kritik an der Wissenschaft nicht ganz aufgeht,"In einem SRF-Interview sagt Gesundheitsminister Alain Berset, er habe die Wissenschaft zu wenig hinterfragt. Das habe unter anderem auch zum Maskendisput geführt. Warum seine Kritik nicht ganz aufgeht – erklärt in 5 Punkten.",science,2021-05-21T16:37:00Z
BILD,Gibt es überhaupt mal Sonnenschein?,"Jetzt bloß nicht wetter-verrückt machen. Ja, jetzt gerade scheint die Sonne. Ja, es ist ganz warm. Aber Sturmtief Marco steht bereit.",science,2021-05-22T06:25:27Z
fr.de,"Simulation beunruhigt: Was tun, wenn ein Asteroid auf Kollisionskurs zur Erde geht?","Sollte sich der Erde ein großer Asteroid nähern, hilft wohl nur noch Zeit. Astronom:innen kommen bei Einschlags-Simulation zu erschreckendem Ergebnis.",science,2021-05-21T20:18:00Z
DEAVITA,Neues Coronavirus von Hunden auf Menschen übertragbar?,"Forscher haben eine besorgniserregende Entdeckung gemacht, die ein neues Coronavirus bei Hunden mit der Übertragung auf Menschen verbindet.",science,2021-05-21T15:10:31Z
BILD,Corona-Lockerungen zu Pfingsten: Was wir endlich wieder machen können!,Das lange Warten hat ENDLICH ein Ende!Pünktlich zum Pfingstwochenende hat sich der Inzidenzwert in den meisten Gebieten Deutschlands unter der 100er-Marke eingependelt. Damit stehen die lang ersehnten,science,2021-05-21T12:02:04Z
scinexx | Das Wissensmagazin,Astronomen entdecken älteste Spiralgalaxie,"Galaktischer Pionier? Astronomen haben die bisher älteste bekannte Spiralgalaxie entdeckt. Die zweiarmige Sternenansammlung liegt rund 12,4 Milliarden",science,2021-05-21T08:03:17Z
scinexx | Das Wissensmagazin,Jupiter in anderem Licht,Die im sichtbaren Licht bräunlich-hellen Sturmbänder des Jupiter und sein berühmter Roter Fleck erscheinen in diesen Aufnahmen ungewohnt anders. Denn sie,science,2021-05-21T06:17:25Z
BILD,"Corona-Zahlen aktuell: 8769 Neuinfektionen, Inzidenz sinkt auf 67,3",Wie viele Menschen in Deutschland haben sich mit dem Coronavirus infiziert? Hier geht es zu den aktuellen Zahlen und News.,science,2021-05-21T03:24:42Z
