source,title,description,category,publishedAt
t-online.de,"""Außergewöhnliche Entdeckung"" in Italien: Forscher finden Neandertaler-Knochen",In der Nähe von Rom haben Forscher in einer Höhle die Überreste von insgesamt neun Höhlenmenschen entdeckt. Sie lebten vor mehreren zehntausenden Jahren in der Küstenregion.,science,2021-05-08T16:29:32Z
Bild,"Lockerungen ab Montag: Passau Inzidenzwert von 20,8",München - Der Stadtkreis Passau hat nach Angaben des Robert Koch-Instituts (RKI) vom Samstag die niedrigste Corona-Inzidenz in ganz Deutschland.,science,2021-05-08T09:08:19Z
20 Minuten,"Emotional stabil und entspannt - So veränderst du dich, wenn du Erfolg im Job hast","Wer im Beruf Karriere macht, hat oft mehr Stress und weniger Zeit für Privates. Forschende haben nun herausgefunden, dass der Erfolg die Persönlichkeit verändert – allerdings in positiver Hinsicht.",science,2021-05-08T08:27:56Z
DIE WELT,Corona in Zahlen: Sinkt die Inzidenz wegen der Ausgangssperre?,Seit zwei Wochen fällt die Sieben-Tage-Inzidenz rapide. Befürworter der „Bundes-Notbremse“ sehen sich bestätigt. Doch Experten können keine eindeutige Wirkung der umstrittenen Ausgangssperren nachweisen. Das gesteht auch ein Unterstützer der Maßnahme ein.,science,2021-05-08T08:25:17Z
Focus,PCR-Test noch nach Monaten positiv: Coronavirus schleust Virus-Schnipsel in DNA,"Überraschende Entdeckung: Obwohl das Coronavirus ein RNA-Virus ist, können Teile seines Erbguts in unsere DNA eingefügt werden. Forscher vermuten hierin den Grund, dass PCR-Tests auch Monate später noch positiv sein könnten.",science,2021-05-08T07:10:00Z
Tagesanzeiger.ch,"Corona-Massnahmen vor drei Wochen gelockert – Grossandrang bei Kinos, Frust bei Musikern","Seit drei Wochen sind Kinos, Theater und Fitnesscenter wieder offen. Doch wird das Angebot auch genutzt? Eine erste Zwischenbilanz.",science,2021-05-07T23:46:28Z
Www.nzz.ch,Erste Ton-Aufnahme von Mars-Flug veröffentlicht - Neue Zürcher Zeitung,"Die Mars-Mission schreibt Geschichte – mit der ersten Audio-Aufnahme von einem Mars-Flug und der ersten, die ein Raumfahrzeug auf einem anderen Planeten von einem anderen Raumfahrzeug gemacht hat.",science,2021-05-07T19:46:00Z
Www.nzz.ch,Corona und die Modellierer: Ihre Prognosen liegen oft daneben - Neue Zürcher Zeitung,"Modellrechnungen zum Verlauf der Pandemie sind oft fehlerhaft. Trotzdem haben Politiker und Journalisten damit Stimmung gemacht. Wer den Bürgern Angst einjagen will, hat ihr Vertrauen nicht verdient.",science,2021-05-07T18:30:00Z
Bild,Inzidenz unter 100: Das ist der Corona-Fahrplan in den Berliner,"Wenn die Inzidenz so wie Freitag unter der entscheidenden 100er-Grenze bleibt, kann in Berlin schon am kommenden Freitag die Außengastronomie wieder öffnen.",science,2021-05-07T18:00:43Z
Bzbasel.ch,Corona-Debatte - Wie es ihr gefällt - Basellandschaftliche Zeitung,"Caroline Jockel aus Seltisberg trägt im ÖV aus Protest keine Maske. Die 37-jährige Primarlehrerin ist überzeugt, das moralisch Richtige zu tun - sei es bei Corona oder für den Klimaschutz. Die bz hat eine Frau zum Porträt getroffen, die konsequent sein will u…",science,2021-05-07T18:00:00Z
