source,title,description,category,publishedAt
Bild,Berlins Außengastronomie muss warten: Inzidenz wieder über 100,"Das war leider zu früh gefreut. Die Außengastronomie wird, wie viele hofften, nicht am Freitag öffnen. Die Inzidenz lag am Montag wieder über 100.",science,2021-05-10T19:22:23Z
Science.orf.at,Raumfahrt: „Voyager 1“ hört das Plasma brummen - ORF.at,"Die beiden „Voyager“-Sonden der US-Raumfahrtbehörde (NASA) sind die am weitesten von der Erde entfernten, menschengemachten Objekte im Weltall. „Voyager 1“ nahm nun in fast 23 Mrd. Kilometer Entfernung das konstante Brummen von interstellarem Plasma auf.",science,2021-05-10T15:33:25Z
Vice News,Forscher wollten einen tödlichen Asteroiden aufhalten – und sind gescheitert - VICE,Selbst Atomraketen brachten in der Simulation nichts. Dennoch besteht Grund zur Hoffnung.,science,2021-05-10T15:14:10Z
Bild,Corona-Zahlen sinken weiter - War’s das mit der dritten Welle?,"Ist die dritte Welle der Corona-Pandemie jetzt überstanden?Die Zahlen entwickeln sich gut und Ärzte, Wissenschaftler und Politiker werden immer zuversichtlicher. Die bundesweite Inzidenz der binnen sieben Tagen gemeldeten Neuinfektionen bezogen auf 100 000 Ei…",science,2021-05-10T14:57:08Z
Focus,Klimakrise: Das Ende der Zivilisation? Jugendliche denken an Selbstmord,"Die Wissenschaft geht bisher nicht davon aus, dass die Klimaerwärmung die gesamte menschliche Zivilisation auslöscht. Doch die Angst vor dem Szenario wächst, manche Menschen denken sogar an Selbstmord.",science,2021-05-10T14:29:00Z
t-online.de,Logik-Rätsel: Diese Mathe-Aufgabe spaltet das Netz – was ist die Lösung?,t-online.de fordert Sie im Video regelmäßig mit kniffligen Rätseln heraus.  Halten Sie sich für ein 'Superhirn'?  Zerbrechen Sie sich den Kopf über unsere Aufgaben.,science,2021-05-10T12:36:00Z
Bild,Erstmal keine Lockerungen - Inzidenz in Berlin wieder knapp über 100,In Berlin ist die 7-Tage-Inzidenz laut Robert Koch-Institut (RKI) wieder knapp über die Marke von 100 gestiegen. Damit gibt es erstmal keine Lockerungen!,science,2021-05-10T12:35:56Z
20 Minuten,Aufruf - Macht Corona deine Job-Träume zunichte?,"In einigen Branchen ist das Jobangebot eingebrochen. Melde dich, wenn du nach der Lehre eine Stelle annehmen musstest, die nicht deinen Träumen entsprach.",science,2021-05-10T09:26:09Z
20 Minuten,Osiris Rex - Nasa-Raumsonde bringt Probe von Asteroid Bennu zur Erde,"Bei einem aufwendigen Manöver hat die Sonde Osiris Rex im Jahr 2020 eine Probe des Asteroiden Bennu entnommen. Nun tritt sie die Rückkehr zur Erde an. 2,3 Milliarden Kilometer liegen vor ihr.",science,2021-05-10T09:14:43Z
Focus,Inzidenz von 2000? Warum die Horror-Prognose nicht eintraf und die Zahlen sinken,In Corona-Zeiten wird viel gerechnet. Welche Inzidenzen überlasten die Intensivstationen? Welche die Gesundheitsämter? Welche Maßnahmen senken sie? Modellierer prognostizierten hohe Zahlen für Mai. Sie irrten. Warum die Fallzahlen aktuell sinken.,science,2021-05-10T08:25:00Z
